-10.00000000000000000,	0.00000000006753040,	10996400.00000000000000000,	0.00000000000000000
-9.90000000000000035,	0.00000000006725820,	4109960.00000000000000000,	0.00000000000000000
-9.80000000000000071,	0.00000000006754890,	754458000.00000000000000000,	0.00000000000000000
-9.69999999999999928,	0.00000000006759810,	6182210.00000000000000000,	0.00000000000000000
-9.59999999999999964,	0.00000000006750940,	11619100.00000000000000000,	0.00000000000000000
-9.50000000000000000,	0.00000000006797610,	3877910.00000000000000000,	0.00000000000000000
-9.40000000000000035,	0.00000000006789400,	9947710.00000000000000000,	0.00000000000000000
-9.30000000000000071,	0.00000000006799750,	4567120.00000000000000000,	0.00000000000000000
-9.19999999999999928,	0.00000000006814420,	3174390.00000000000000000,	0.00000000000000000
-9.09999999999999964,	0.00000000006828370,	-29960100.00000000000000000,	0.00000000000000000
-9.00000000000000000,	0.00000000006819180,	-9028150.00000000000000000,	0.00000000000000000
-8.90000000000000035,	0.00000000006813900,	12785300.00000000000000000,	0.00000000000000000
-8.80000000000000071,	0.00000000006840270,	-10269800.00000000000000000,	0.00000000000000000
-8.69999999999999929,	0.00000000006834290,	4768810.00000000000000000,	0.00000000000000000
-8.59999999999999964,	0.00000000006842330,	-283627000.00000000000000000,	0.00000000000000000
-8.50000000000000000,	0.00000000006870640,	2543500.00000000000000000,	0.00000000000000000
-8.40000000000000035,	0.00000000006879650,	5935140.00000000000000000,	0.00000000000000000
-8.30000000000000071,	0.00000000006873450,	6668310.00000000000000000,	0.00000000000000000
-8.19999999999999929,	0.00000000006871020,	2254940.00000000000000000,	0.00000000000000000
-8.09999999999999964,	0.00000000006877670,	5417930.00000000000000000,	0.00000000000000000
-8.00000000000000000,	0.00000000006884930,	4064490.00000000000000000,	0.00000000000000000
-7.90000000000000035,	0.00000000006930750,	5706950.00000000000000000,	0.00000000000000000
-7.79999999999999982,	0.00000000006908260,	3380300.00000000000000000,	0.00000000000000000
-7.69999999999999929,	0.00000000006911750,	50339000.00000000000000000,	0.00000000000000000
-7.59999999999999964,	0.00000000006929560,	4122260.00000000000000000,	0.00000000000000000
-7.50000000000000000,	0.00000000006954080,	-12674600.00000000000000000,	0.00000000000000000
-7.40000000000000035,	0.00000000006958800,	42290800.00000000000000000,	0.00000000000000000
-7.29999999999999982,	0.00000000006948190,	9318280.00000000000000000,	0.00000000000000000
-7.19999999999999929,	0.00000000006967260,	7506030.00000000000000000,	0.00000000000000000
-7.09999999999999964,	0.00000000006978550,	9898170.00000000000000000,	0.00000000000000000
-7.00000000000000000,	0.00000000006967900,	14092800.00000000000000000,	0.00000000000000000
-6.90000000000000035,	0.00000000006996070,	12052000.00000000000000000,	0.00000000000000000
-6.79999999999999982,	0.00000000006989880,	12700300.00000000000000000,	0.00000000000000000
-6.69999999999999929,	0.00000000006991660,	5351220.00000000000000000,	0.00000000000000000
-6.59999999999999964,	0.00000000007028730,	-21255400.00000000000000000,	0.00000000000000000
