-10.00000000000000000,	0.00000000008957810,	1758.61999999999989000,	0.00000000000000000
-9.90000000000000035,	0.00000000008986150,	1814.38000000000011000,	0.00000000000000000
-9.80000000000000071,	0.00000000008945220,	1826.91000000000008000,	0.00000000000000000
-9.69999999999999928,	0.00000000008981130,	1885.69000000000005000,	0.00000000000000000
-9.59999999999999964,	0.00000000008949980,	1791.58999999999992000,	0.00000000000000000
-9.50000000000000000,	0.00000000008920890,	1798.20000000000004000,	0.00000000000000000
-9.40000000000000035,	0.00000000008920160,	1837.03999999999996000,	0.00000000000000000
-9.30000000000000071,	0.00000000008926430,	1853.35999999999990000,	0.00000000000000000
-9.19999999999999928,	0.00000000008931730,	1811.88000000000011000,	0.00000000000000000
-9.09999999999999964,	0.00000000008912900,	1814.67000000000007000,	0.00000000000000000
-9.00000000000000000,	0.00000000008943030,	1883.14000000000010000,	0.00000000000000000
-8.90000000000000035,	0.00000000008911830,	1933.43000000000006000,	0.00000000000000000
-8.80000000000000071,	0.00000000008892310,	1864.94000000000005000,	0.00000000000000000
-8.69999999999999929,	0.00000000008897950,	1905.23000000000002000,	0.00000000000000000
-8.59999999999999964,	0.00000000008865760,	1958.47000000000002000,	0.00000000000000000
-8.50000000000000000,	0.00000000008875200,	1880.51999999999998000,	0.00000000000000000
-8.40000000000000035,	0.00000000008868340,	2029.89000000000010000,	0.00000000000000000
-8.30000000000000071,	0.00000000008861290,	1956.68000000000006000,	0.00000000000000000
-8.19999999999999929,	0.00000000008851410,	2065.32999999999992000,	0.00000000000000000
-8.09999999999999964,	0.00000000008831430,	2057.34000000000014000,	0.00000000000000000
-8.00000000000000000,	0.00000000008787440,	2155.21000000000003000,	0.00000000000000000
-7.90000000000000035,	0.00000000008774340,	2150.69000000000005000,	0.00000000000000000
-7.79999999999999982,	0.00000000008739760,	2283.90999999999985000,	0.00000000000000000
-7.69999999999999929,	0.00000000008719810,	2338.17999999999983000,	0.00000000000000000
-7.59999999999999964,	0.00000000008655400,	2435.28000000000020000,	0.00000000000000000
-7.50000000000000000,	0.00000000008578370,	2521.55999999999994000,	0.00000000000000000
-7.40000000000000035,	0.00000000008556640,	2749.67999999999983000,	0.00000000000000000
-7.29999999999999982,	0.00000000008463700,	2804.80000000000018000,	0.00000000000000000
-7.19999999999999929,	0.00000000008373680,	2976.67999999999983000,	0.00000000000000000
-7.09999999999999964,	0.00000000008287590,	2930.71000000000003000,	0.00000000000000000
-7.00000000000000000,	0.00000000008208730,	2996.42999999999983000,	0.00000000000000000
-6.90000000000000035,	0.00000000008031480,	3185.21000000000003000,	0.00000000000000000
-6.79999999999999982,	0.00000000007962470,	3066.61000000000012000,	0.00000000000000000
-6.69999999999999929,	0.00000000007884800,	3134.92999999999983000,	0.00000000000000000
-6.59999999999999964,	0.00000000007796710,	3023.84000000000014000,	0.00000000000000000
-6.50000000000000000,	0.00000000007673600,	2914.92999999999983000,	0.00000000000000000
-6.40000000000000035,	0.00000000007579920,	2859.92000000000007000,	0.00000000000000000
-6.29999999999999982,	0.00000000007519440,	2796.88000000000011000,	0.00000000000000000
-6.19999999999999929,	0.00000000007474850,	2508.25000000000000000,	0.00000000000000000
-6.09999999999999964,	0.00000000007411470,	2586.07000000000016000,	0.00000000000000000
-6.00000000000000000,	0.00000000007354500,	2489.48000000000002000,	0.00000000000000000
-5.89999999999999946,	0.00000000007351960,	2410.50000000000000000,	0.00000000000000000
-5.79999999999999982,	0.00000000007306200,	2374.90000000000009000,	0.00000000000000000
-5.70000000000000018,	0.00000000007252020,	2255.15999999999985000,	0.00000000000000000
-5.59999999999999964,	0.00000000007262320,	2266.21000000000003000,	0.00000000000000000
-5.50000000000000000,	0.00000000007220600,	2313.23000000000002000,	0.00000000000000000
-5.39999999999999946,	0.00000000007153710,	2190.00000000000000000,	0.00000000000000000
-5.29999999999999982,	0.00000000007136720,	2234.96000000000003000,	0.00000000000000000
-5.19999999999999929,	0.00000000007165250,	2116.07000000000016000,	0.00000000000000000
-5.09999999999999964,	0.00000000007121220,	2125.78999999999996000,	0.00000000000000000
-5.00000000000000000,	0.00000000007115800,	2022.19000000000005000,	0.00000000000000000
-4.89999999999999946,	0.00000000007045800,	2092.23000000000002000,	0.00000000000000000
-4.79999999999999982,	0.00000000007074370,	2011.73000000000002000,	0.00000000000000000
-4.69999999999999929,	0.00000000007020090,	1866.98000000000002000,	0.00000000000000000
-4.59999999999999964,	0.00000000007025280,	1926.18000000000006000,	0.00000000000000000
-4.50000000000000000,	0.00000000007029070,	2028.06999999999993000,	0.00000000000000000
-4.39999999999999946,	0.00000000006989430,	1991.40000000000009000,	0.00000000000000000
-4.29999999999999982,	0.00000000006968620,	1875.74000000000001000,	0.00000000000000000
-4.19999999999999929,	0.00000000007011740,	1928.60999999999990000,	0.00000000000000000
-4.09999999999999964,	0.00000000006958400,	1894.85999999999990000,	0.00000000000000000
-4.00000000000000000,	0.00000000006949650,	1853.76999999999998000,	0.00000000000000000
-3.89999999999999947,	0.00000000006950170,	1900.38000000000011000,	0.00000000000000000
-3.79999999999999982,	0.00000000006915130,	2000.46000000000003000,	0.00000000000000000
-3.69999999999999929,	0.00000000006910020,	1740.07999999999993000,	0.00000000000000000
-3.59999999999999964,	0.00000000006910200,	1750.63000000000011000,	0.00000000000000000
-3.50000000000000000,	0.00000000006878650,	1715.71000000000003000,	0.00000000000000000
-3.39999999999999947,	0.00000000006881110,	1817.85999999999990000,	0.00000000000000000
-3.29999999999999982,	0.00000000006871090,	1865.50999999999999000,	0.00000000000000000
