Vgs,	Vds,	Ids
-5.00000000,-4.99569200,-0.00071459
-5.00000000,-4.89561480,-0.00071444
-5.00000000,-4.79552980,-0.00071428
-5.00000000,-4.69592590,-0.00071398
-5.00000000,-4.59584070,-0.00071377
-5.00000000,-4.49576590,-0.00071357
-5.00000000,-4.39568870,-0.00071329
-5.00000000,-4.29559040,-0.00071300
-5.00000000,-4.19564150,-0.00071275
-5.00000000,-4.09607620,-0.00071226
-5.00000000,-3.99600680,-0.00071196
-5.00000000,-3.89594890,-0.00071149
-5.00000000,-3.79586110,-0.00071108
-5.00000000,-3.69572410,-0.00071056
-5.00000000,-3.59565850,-0.00070995
-5.00000000,-3.49609580,-0.00070913
-5.00000000,-3.39602760,-0.00070821
-5.00000000,-3.29594240,-0.00070699
-5.00000000,-3.19588050,-0.00070550
-5.00000000,-3.09574090,-0.00070350
-5.00000000,-2.99567520,-0.00070089
-5.00000000,-2.89613840,-0.00069762
-5.00000000,-2.79608190,-0.00069347
-5.00000000,-2.69603140,-0.00068835
-5.00000000,-2.59592690,-0.00068212
-5.00000000,-2.49588680,-0.00067472
-5.00000000,-2.39585490,-0.00066606
-5.00000000,-2.29635320,-0.00065619
-5.00000000,-2.19634700,-0.00064485
-5.00000000,-2.09640440,-0.00063205
-5.00000000,-1.99641380,-0.00061785
-5.00000000,-1.89642300,-0.00060214
-5.00000000,-1.79645450,-0.00058497
-5.00000000,-1.69700190,-0.00056628
-5.00000000,-1.59703350,-0.00054595
-5.00000000,-1.49703870,-0.00052409
-5.00000000,-1.39708320,-0.00050068
-5.00000000,-1.29715990,-0.00047560
-5.00000000,-1.19723660,-0.00044903
-5.00000000,-1.09783350,-0.00042089
-5.00000000,-0.99785567,-0.00039095
-5.00000000,-0.89795739,-0.00035945
-5.00000000,-0.79807579,-0.00032623
-5.00000000,-0.69821205,-0.00029147
-5.00000000,-0.59833719,-0.00025497
-5.00000000,-0.49893988,-0.00021693
-5.00000000,-0.39909112,-0.00017703
-5.00000000,-0.29924676,-0.00013542
-5.00000000,-0.19941997,-0.00009203
-5.00000000,-0.09961177,-0.00004688
-5.00000000,-0.00016145,-0.00000012
-4.90000000,-4.99588400,-0.00068234
-4.90000000,-4.89580670,-0.00068202
-4.90000000,-4.79572170,-0.00068173
-4.90000000,-4.69611390,-0.00068150
-4.90000000,-4.59603130,-0.00068126
-4.90000000,-4.49595010,-0.00068101
-4.90000000,-4.39587930,-0.00068074
-4.90000000,-4.29577970,-0.00068047
-4.90000000,-4.19582830,-0.00068014
-4.90000000,-4.09626820,-0.00067989
-4.90000000,-3.99619220,-0.00067954
-4.90000000,-3.89613430,-0.00067913
-4.90000000,-3.79604260,-0.00067881
-4.90000000,-3.69590690,-0.00067827
-4.90000000,-3.59584010,-0.00067772
-4.90000000,-3.49628260,-0.00067715
-4.90000000,-3.39620780,-0.00067630
-4.90000000,-3.29612660,-0.00067532
-4.90000000,-3.19605160,-0.00067417
-4.90000000,-3.09591720,-0.00067259
