Vgs,	Vds,	Ids
-5.00000000,-4.99410340,-0.00098661
-5.00000000,-4.89404560,-0.00098485
-5.00000000,-4.79396840,-0.00098091
-5.00000000,-4.69436840,-0.00097868
-5.00000000,-4.59429480,-0.00097651
-5.00000000,-4.49423950,-0.00097255
-5.00000000,-4.39419340,-0.00097097
-5.00000000,-4.29409120,-0.00096684
-5.00000000,-4.19415530,-0.00096701
-5.00000000,-4.09460950,-0.00096329
-5.00000000,-3.99454130,-0.00096093
-5.00000000,-3.89449120,-0.00095789
-5.00000000,-3.79444100,-0.00095581
-5.00000000,-3.69432610,-0.00095072
-5.00000000,-3.59427480,-0.00094546
-5.00000000,-3.49475750,-0.00094097
-5.00000000,-3.39469960,-0.00093489
-5.00000000,-3.29463650,-0.00092942
-5.00000000,-3.19458750,-0.00092454
-5.00000000,-3.09446480,-0.00092052
-5.00000000,-2.99440950,-0.00091477
-5.00000000,-2.89490900,-0.00090764
-5.00000000,-2.79487970,-0.00089834
-5.00000000,-2.69485520,-0.00088854
-5.00000000,-2.59478690,-0.00087734
-5.00000000,-2.49478580,-0.00086285
-5.00000000,-2.39479410,-0.00084811
-5.00000000,-2.29533390,-0.00083062
-5.00000000,-2.19536660,-0.00081261
-5.00000000,-2.09545770,-0.00079358
-5.00000000,-1.99550730,-0.00077236
-5.00000000,-1.89555280,-0.00074976
-5.00000000,-1.79562710,-0.00072586
-5.00000000,-1.69621730,-0.00070029
-5.00000000,-1.59628650,-0.00067275
-5.00000000,-1.49633590,-0.00064365
-5.00000000,-1.39642700,-0.00061241
-5.00000000,-1.29654650,-0.00058002
-5.00000000,-1.19666730,-0.00054566
-5.00000000,-1.09731220,-0.00050984
-5.00000000,-0.99737647,-0.00047213
-5.00000000,-0.89752386,-0.00043289
-5.00000000,-0.79768819,-0.00039197
-5.00000000,-0.69787090,-0.00034940
-5.00000000,-0.59803988,-0.00030509
-5.00000000,-0.49868837,-0.00025912
-5.00000000,-0.39889130,-0.00021118
-5.00000000,-0.29909955,-0.00016129
-5.00000000,-0.19932065,-0.00010950
-5.00000000,-0.09955971,-0.00005574
-5.00000000,-0.00016065,-0.00000011
-4.90000000,-4.99434200,-0.00094614
-4.90000000,-4.89427130,-0.00094309
-4.90000000,-4.79420440,-0.00094109
-4.90000000,-4.69460830,-0.00093794
-4.90000000,-4.59453210,-0.00093743
-4.90000000,-4.49447300,-0.00093304
-4.90000000,-4.39440740,-0.00093250
-4.90000000,-4.29433500,-0.00092647
-4.90000000,-4.19437840,-0.00092817
-4.90000000,-4.09484420,-0.00092447
-4.90000000,-3.99478900,-0.00091797
-4.90000000,-3.89473760,-0.00091582
-4.90000000,-3.79467060,-0.00091527
-4.90000000,-3.69455040,-0.00091022
-4.90000000,-3.59449650,-0.00090591
-4.90000000,-3.49493770,-0.00090547
-4.90000000,-3.39491100,-0.00090074
-4.90000000,-3.29481680,-0.00089572
-4.90000000,-3.19477430,-0.00089374
-4.90000000,-3.09465150,-0.00088846
-4.90000000,-2.99460920,-0.00088223
-4.90000000,-2.89508540,-0.00087637
-4.90000000,-2.79506120,-0.00086812
-4.90000000,-2.69503160,-0.00085835
-4.90000000,-2.59495290,-0.00084766
-4.90000000,-2.49494010,-0.00083567
-4.90000000,-2.39493540,-0.00082223
-4.90000000,-2.29546620,-0.00080744
-4.90000000,-2.19548720,-0.00079074
-4.90000000,-2.09558220,-0.00077243
-4.90000000,-1.99562400,-0.00075258
-4.90000000,-1.89566690,-0.00073019
-4.90000000,-1.79573990,-0.00070700
-4.90000000,-1.69632360,-0.00068212
-4.90000000,-1.59638900,-0.00065539
-4.90000000,-1.49643310,-0.00062697
-4.90000000,-1.39651910,-0.00059697
-4.90000000,-1.29663080,-0.00056535
-4.90000000,-1.19674770,-0.00053195
-4.90000000,-1.09738740,-0.00049735
-4.90000000,-0.99744386,-0.00046098
-4.90000000,-0.89758327,-0.00042296
-4.90000000,-0.79774028,-0.00038333
-4.90000000,-0.69790885,-0.00034198
-4.90000000,-0.59807744,-0.00029877
-4.90000000,-0.49872121,-0.00025392
