Vgs,	Vds,	Ids
-5.00000000,-4.99612780,-0.00063826
-5.00000000,-4.89604660,-0.00063816
-5.00000000,-4.79596160,-0.00063793
-5.00000000,-4.69635770,-0.00063768
-5.00000000,-4.59627510,-0.00063747
-5.00000000,-4.49619910,-0.00063709
-5.00000000,-4.39612440,-0.00063697
-5.00000000,-4.29602350,-0.00063657
-5.00000000,-4.19607730,-0.00063628
-5.00000000,-4.09651330,-0.00063592
-5.00000000,-3.99644510,-0.00063560
-5.00000000,-3.89638070,-0.00063519
-5.00000000,-3.79629810,-0.00063475
-5.00000000,-3.69616110,-0.00063429
-5.00000000,-3.59609300,-0.00063368
-5.00000000,-3.49653030,-0.00063304
-5.00000000,-3.39646330,-0.00063233
-5.00000000,-3.29637690,-0.00063135
-5.00000000,-3.19630710,-0.00063023
-5.00000000,-3.09617140,-0.00062880
-5.00000000,-2.99609670,-0.00062689
-5.00000000,-2.89655860,-0.00062458
-5.00000000,-2.79649430,-0.00062147
-5.00000000,-2.69643480,-0.00061766
-5.00000000,-2.59632500,-0.00061294
-5.00000000,-2.49627330,-0.00060712
-5.00000000,-2.39623100,-0.00060026
-5.00000000,-2.29671770,-0.00059216
-5.00000000,-2.19670240,-0.00058278
-5.00000000,-2.09674800,-0.00057209
-5.00000000,-1.99674320,-0.00056004
-5.00000000,-1.89674070,-0.00054647
-5.00000000,-1.79675790,-0.00053156
-5.00000000,-1.69729630,-0.00051542
-5.00000000,-1.59730580,-0.00049751
-5.00000000,-1.49729680,-0.00047821
-5.00000000,-1.39732960,-0.00045735
-5.00000000,-1.29739070,-0.00043493
-5.00000000,-1.19745060,-0.00041113
-5.00000000,-1.09803190,-0.00038582
-5.00000000,-0.99803612,-0.00035879
-5.00000000,-0.89812266,-0.00033023
-5.00000000,-0.79821947,-0.00030012
-5.00000000,-0.69834199,-0.00026836
-5.00000000,-0.59844305,-0.00023504
-5.00000000,-0.49902873,-0.00020019
-5.00000000,-0.39916479,-0.00016353
-5.00000000,-0.29930290,-0.00012521
-5.00000000,-0.19946302,-0.00008515
-5.00000000,-0.09962500,-0.00004341
-5.00000000,-0.00015928,-0.00000008
-4.90000000,-4.99629250,-0.00061014
-4.90000000,-4.89621130,-0.00060979
-4.90000000,-4.79613020,-0.00060950
-4.90000000,-4.69652240,-0.00060935
-4.90000000,-4.59643850,-0.00060910
-4.90000000,-4.49636380,-0.00060881
-4.90000000,-4.39629170,-0.00060858
-4.90000000,-4.29619340,-0.00060826
-4.90000000,-4.19623680,-0.00060792
-4.90000000,-4.09667670,-0.00060756
-4.90000000,-3.99660590,-0.00060730
-4.90000000,-3.89654930,-0.00060697
-4.90000000,-3.79645890,-0.00060654
-4.90000000,-3.69632580,-0.00060612
-4.90000000,-3.59625250,-0.00060559
-4.90000000,-3.49669760,-0.00060506
-4.90000000,-3.39662280,-0.00060442
-4.90000000,-3.29653640,-0.00060363
-4.90000000,-3.19646530,-0.00060266
-4.90000000,-3.09632570,-0.00060152
-4.90000000,-2.99625230,-0.00059998
-4.90000000,-2.89671420,-0.00059814
-4.90000000,-2.79664730,-0.00059563
-4.90000000,-2.69658520,-0.00059241
-4.90000000,-2.59646250,-0.00058840
-4.90000000,-2.49640820,-0.00058341
-4.90000000,-2.39636070,-0.00057741
-4.90000000,-2.29684860,-0.00057021
-4.90000000,-2.19682820,-0.00056177
-4.90000000,-2.09686860,-0.00055196
-4.90000000,-1.99685340,-0.00054092
-4.90000000,-1.89684440,-0.00052840
-4.90000000,-1.79685910,-0.00051450
-4.90000000,-1.69738840,-0.00049924
-4.90000000,-1.59739660,-0.00048245
-4.90000000,-1.49737590,-0.00046413
-4.90000000,-1.39740480,-0.00044432
-4.90000000,-1.29746340,-0.00042295
-4.90000000,-1.19751540,-0.00040000
-4.90000000,-1.09809550,-0.00037571
-4.90000000,-0.99808990,-0.00034969
-4.90000000,-0.89816584,-0.00032201
-4.90000000,-0.79826370,-0.00029288
-4.90000000,-0.69837784,-0.00026206
-4.90000000,-0.59848165,-0.00022963
-4.90000000,-0.49906131,-0.00019579
-4.90000000,-0.39918665,-0.00015998
-4.90000000,-0.29931821,-0.00012258
-4.90000000,-0.19947127,-0.00008342
-4.90000000,-0.09963377,-0.00004258
-4.90000000,-0.00015548,-0.00000007
-4.80000000,-4.99645720,-0.00058192
-4.80000000,-4.89637860,-0.00058166
-4.80000000,-4.79629490,-0.00058143
-4.80000000,-4.69668710,-0.00058121
-4.80000000,-4.59660580,-0.00058094
-4.80000000,-4.49652200,-0.00058069
-4.80000000,-4.39645250,-0.00058044
-4.80000000,-4.29635680,-0.00058020
-4.80000000,-4.19640540,-0.00057995
-4.80000000,-4.09684270,-0.00057966
-4.80000000,-3.99677320,-0.00057929
-4.80000000,-3.89671140,-0.00057897
-4.80000000,-3.79662230,-0.00057864
-4.80000000,-3.69649050,-0.00057821
-4.80000000,-3.59641460,-0.00057780
-4.80000000,-3.49685710,-0.00057735
-4.80000000,-3.39678490,-0.00057676
-4.80000000,-3.29669720,-0.00057616
-4.80000000,-3.19662360,-0.00057536
-4.80000000,-3.09648270,-0.00057438
-4.80000000,-2.99640920,-0.00057324
-4.80000000,-2.89686340,-0.00057169
-4.80000000,-2.79680030,-0.00056969
-4.80000000,-2.69673690,-0.00056707
-4.80000000,-2.59661420,-0.00056369
-4.80000000,-2.49655340,-0.00055952
-4.80000000,-2.39649810,-0.00055423
-4.80000000,-2.29697830,-0.00054793
-4.80000000,-2.19695530,-0.00054039
-4.80000000,-2.09698660,-0.00053165
-4.80000000,-1.99697020,-0.00052158
-4.80000000,-1.89695470,-0.00051002
-4.80000000,-1.79696020,-0.00049717
-4.80000000,-1.69748820,-0.00048291
-4.80000000,-1.59748870,-0.00046715
-4.80000000,-1.49746020,-0.00044977
-4.80000000,-1.39748260,-0.00043099
-4.80000000,-1.29753210,-0.00041062
-4.80000000,-1.19757760,-0.00038871
-4.80000000,-1.09815380,-0.00036539
-4.80000000,-0.99814355,-0.00034040
-4.80000000,-0.89821753,-0.00031373
-4.80000000,-0.79830649,-0.00028548
-4.80000000,-0.69841671,-0.00025565
-4.80000000,-0.59850861,-0.00022416
-4.80000000,-0.49908408,-0.00019120
-4.80000000,-0.39920457,-0.00015643
-4.80000000,-0.29933771,-0.00011984
-4.80000000,-0.19947833,-0.00008166
-4.80000000,-0.09963829,-0.00004169
-4.80000000,-0.00015785,-0.00000005
-4.70000000,-4.99662060,-0.00055418
-4.70000000,-4.89654200,-0.00055393
-4.70000000,-4.79645700,-0.00055375
-4.70000000,-4.69685180,-0.00055352
-4.70000000,-4.59676660,-0.00055325
-4.70000000,-4.49668800,-0.00055307
-4.70000000,-4.39661200,-0.00055276
-4.70000000,-4.29651500,-0.00055255
-4.70000000,-4.19656620,-0.00055230
-4.70000000,-4.09700350,-0.00055205
-4.70000000,-3.99693140,-0.00055175
-4.70000000,-3.89686580,-0.00055146
-4.70000000,-3.79678180,-0.00055111
-4.70000000,-3.69665000,-0.00055083
-4.70000000,-3.59657410,-0.00055040
-4.70000000,-3.49701140,-0.00055002
-4.70000000,-3.39694570,-0.00054953
-4.70000000,-3.29685540,-0.00054897
-4.70000000,-3.19678570,-0.00054824
-4.70000000,-3.09664610,-0.00054757
-4.70000000,-2.99656350,-0.00054661
-4.70000000,-2.89702030,-0.00054534
-4.70000000,-2.79694810,-0.00054377
-4.70000000,-2.69687700,-0.00054163
-4.70000000,-2.59675690,-0.00053889
-4.70000000,-2.49669220,-0.00053531
-4.70000000,-2.39663560,-0.00053099
-4.70000000,-2.29711060,-0.00052558
-4.70000000,-2.19707330,-0.00051893
