Vgs,	Vds,	Ids
-5.00000000,-4.98757900,-0.00210346
-5.00000000,-4.88751210,-0.00210134
-5.00000000,-4.78743620,-0.00209898
-5.00000000,-4.68784780,-0.00209668
-5.00000000,-4.58777690,-0.00209417
-5.00000000,-4.48771120,-0.00209142
-5.00000000,-4.38765730,-0.00208865
-5.00000000,-4.28756710,-0.00208575
-5.00000000,-4.18763870,-0.00208262
-5.00000000,-4.08809290,-0.00207930
-5.00000000,-3.98803640,-0.00207566
-5.00000000,-3.88800050,-0.00207175
-5.00000000,-3.78793740,-0.00206738
-5.00000000,-3.68782890,-0.00206268
-5.00000000,-3.58778800,-0.00205731
-5.00000000,-3.48825250,-0.00205134
-5.00000000,-3.38822310,-0.00204447
-5.00000000,-3.28817820,-0.00203660
-5.00000000,-3.18815260,-0.00202746
-5.00000000,-3.08807000,-0.00201684
-5.00000000,-2.98805750,-0.00200461
-5.00000000,-2.88858430,-0.00199040
-5.00000000,-2.78860290,-0.00197380
-5.00000000,-2.68863420,-0.00195465
-5.00000000,-2.58862170,-0.00193270
-5.00000000,-2.48868420,-0.00190770
-5.00000000,-2.38876630,-0.00187947
-5.00000000,-2.28939310,-0.00184799
-5.00000000,-2.18952950,-0.00181267
-5.00000000,-2.08973870,-0.00177376
-5.00000000,-1.98991270,-0.00173089
-5.00000000,-1.89010210,-0.00168414
-5.00000000,-1.79033080,-0.00163340
-5.00000000,-1.69108700,-0.00157884
-5.00000000,-1.59134290,-0.00151995
-5.00000000,-1.49158810,-0.00145685
-5.00000000,-1.39188550,-0.00138966
-5.00000000,-1.29223580,-0.00131815
-5.00000000,-1.19260040,-0.00124257
-5.00000000,-1.09350070,-0.00116293
-5.00000000,-0.99383677,-0.00107868
-5.00000000,-0.89426866,-0.00099023
-5.00000000,-0.79473533,-0.00089746
-5.00000000,-0.69523466,-0.00080039
-5.00000000,-0.59574168,-0.00069905
-5.00000000,-0.49673860,-0.00059375
-5.00000000,-0.39729840,-0.00048383
-5.00000000,-0.29787879,-0.00036938
-5.00000000,-0.19849610,-0.00025066
-5.00000000,-0.09913900,-0.00012737
-5.00000000,-0.00016068,-0.00000021
-4.90000000,-4.98808730,-0.00201737
-4.90000000,-4.88802050,-0.00201476
-4.90000000,-4.78794320,-0.00201251
-4.90000000,-4.68835360,-0.00201025
-4.90000000,-4.58828260,-0.00200782
-4.90000000,-4.48821830,-0.00200529
-4.90000000,-4.38815920,-0.00200266
-4.90000000,-4.28807420,-0.00199988
-4.90000000,-4.18814060,-0.00199698
-4.90000000,-4.08859090,-0.00199397
-4.90000000,-3.98853440,-0.00199056
-4.90000000,-3.88849330,-0.00198701
-4.90000000,-3.78842760,-0.00198314
-4.90000000,-3.68831910,-0.00197889
-4.90000000,-3.58827170,-0.00197414
-4.90000000,-3.48874270,-0.00196885
-4.90000000,-3.38869910,-0.00196286
-4.90000000,-3.28865160,-0.00195592
-4.90000000,-3.18862200,-0.00194796
-4.90000000,-3.08853040,-0.00193874
-4.90000000,-2.98851010,-0.00192800
-4.90000000,-2.88902910,-0.00191550
-4.90000000,-2.78902960,-0.00190081
-4.90000000,-2.68904530,-0.00188380
-4.90000000,-2.58902510,-0.00186404
-4.90000000,-2.48907060,-0.00184151
-4.90000000,-2.38913200,-0.00181583
-4.90000000,-2.28974580,-0.00178683
-4.90000000,-2.18986540,-0.00175418
-4.90000000,-2.09005640,-0.00171802
-4.90000000,-1.99021750,-0.00167792
-4.90000000,-1.89039390,-0.00163400
-4.90000000,-1.79060180,-0.00158609
-4.90000000,-1.69135150,-0.00153433
-4.90000000,-1.59158410,-0.00147820
-4.90000000,-1.49181380,-0.00141799
-4.90000000,-1.39210070,-0.00135350
-4.90000000,-1.29243290,-0.00128477
-4.90000000,-1.19278190,-0.00121191
-4.90000000,-1.09365900,-0.00113507
-4.90000000,-0.99398490,-0.00105354
-4.90000000,-0.89440266,-0.00096776
-4.90000000,-0.79485284,-0.00087756
-4.90000000,-0.69533778,-0.00078314
-4.90000000,-0.59582752,-0.00068433
-4.90000000,-0.49680874,-0.00058170
-4.90000000,-0.39735179,-0.00047413
-4.90000000,-0.29792210,-0.00036226
-4.90000000,-0.19852672,-0.00024592
-4.90000000,-0.09915246,-0.00012510
-4.90000000,-0.00015850,-0.00000019
-4.80000000,-4.98858660,-0.00193107
-4.80000000,-4.88851980,-0.00192864
-4.80000000,-4.78844380,-0.00192651
-4.80000000,-4.68885160,-0.00192433
-4.80000000,-4.58877930,-0.00192205
-4.80000000,-4.48871370,-0.00191975
-4.80000000,-4.38865070,-0.00191731
-4.80000000,-4.28857090,-0.00191476
-4.80000000,-4.18863080,-0.00191200
-4.80000000,-4.08908370,-0.00190922
-4.80000000,-3.98903110,-0.00190624
-4.80000000,-3.88898480,-0.00190298
-4.80000000,-3.78891650,-0.00189947
-4.80000000,-3.68880150,-0.00189561
-4.80000000,-3.58875280,-0.00189147
-4.80000000,-3.48921480,-0.00188670
-4.80000000,-3.38917370,-0.00188142
-4.80000000,-3.28910940,-0.00187541
-4.80000000,-3.18908240,-0.00186846
-4.80000000,-3.08898170,-0.00186044
-4.80000000,-2.98895370,-0.00185109
-4.80000000,-2.88946360,-0.00184017
-4.80000000,-2.78945500,-0.00182737
-4.80000000,-2.68946680,-0.00181228
-4.80000000,-2.58942580,-0.00179484
-4.80000000,-2.48946230,-0.00177454
-4.80000000,-2.38951200,-0.00175131
-4.80000000,-2.29011540,-0.00172496
-4.80000000,-2.19021430,-0.00169497
-4.80000000,-2.09038710,-0.00166152
-4.80000000,-1.99053130,-0.00162419
-4.80000000,-1.89069090,-0.00158313
-4.80000000,-1.79088840,-0.00153802
-4.80000000,-1.69160960,-0.00148913
-4.80000000,-1.59183310,-0.00143585
-4.80000000,-1.49204200,-0.00137849
-4.80000000,-1.39231210,-0.00131679
-4.80000000,-1.29263260,-0.00125095
-4.80000000,-1.19296090,-0.00118073
-4.80000000,-1.09382620,-0.00110672
-4.80000000,-0.99413041,-0.00102789
-4.80000000,-0.89453600,-0.00094480
-4.80000000,-0.79496852,-0.00085735
-4.80000000,-0.69544089,-0.00076555
-4.80000000,-0.59591350,-0.00066936
-4.80000000,-0.49687744,-0.00056938
-4.80000000,-0.39741120,-0.00046439
-4.80000000,-0.29796803,-0.00035495
-4.80000000,-0.19854688,-0.00024106
-4.80000000,-0.09916701,-0.00012270
-4.80000000,-0.00015807,-0.00000019
-4.70000000,-4.98908200,-0.00184591
-4.70000000,-4.88901520,-0.00184365
-4.70000000,-4.78893920,-0.00184165
-4.70000000,-4.68934440,-0.00183954
-4.70000000,-4.58927210,-0.00183743
-4.70000000,-4.48920910,-0.00183524
-4.70000000,-4.38914480,-0.00183297
-4.70000000,-4.28905720,-0.00183064
-4.70000000,-4.18912100,-0.00182811
-4.70000000,-4.08957260,-0.00182551
-4.70000000,-3.98951350,-0.00182277
-4.70000000,-3.88947370,-0.00181980
-4.70000000,-3.78940410,-0.00181663
-4.70000000,-3.68928650,-0.00181317
-4.70000000,-3.58923390,-0.00180932
-4.70000000,-3.48969460,-0.00180521
-4.70000000,-3.38964580,-0.00180057
-4.70000000,-3.28958400,-0.00179541
-4.70000000,-3.18954020,-0.00178927
-4.70000000,-3.08944080,-0.00178231
-4.70000000,-2.98940370,-0.00177419
-4.70000000,-2.88990320,-0.00176471
-4.70000000,-2.78989070,-0.00175361
-4.70000000,-2.68988960,-0.00174044
-4.70000000,-2.58983690,-0.00172505
-4.70000000,-2.48985910,-0.00170702
-4.70000000,-2.38989460,-0.00168617
-4.70000000,-2.29047720,-0.00166235
-4.70000000,-2.19056310,-0.00163505
-4.70000000,-2.09072680,-0.00160429
-4.70000000,-1.99084910,-0.00156983
-4.70000000,-1.89099180,-0.00153149
-4.70000000,-1.79117240,-0.00148932
-4.70000000,-1.69188070,-0.00144326
-4.70000000,-1.59208470,-0.00139294
-4.70000000,-1.49228060,-0.00133829
-4.70000000,-1.39253260,-0.00127959
-4.70000000,-1.29283360,-0.00121656
-4.70000000,-1.19314370,-0.00114923
-4.70000000,-1.09400130,-0.00107789
-4.70000000,-0.99428573,-0.00100193
-4.70000000,-0.89467458,-0.00092156
-4.70000000,-0.79509414,-0.00083687
-4.70000000,-0.69554309,-0.00074774
-4.70000000,-0.59600052,-0.00065425
-4.70000000,-0.49694876,-0.00055677
