Vgs,	Vds,	Ids
-5.00000000,-4.98668160,-0.00224994
-5.00000000,-4.88661600,-0.00224711
-5.00000000,-4.78654650,-0.00224438
-5.00000000,-4.68695170,-0.00224156
-5.00000000,-4.58688850,-0.00223850
-5.00000000,-4.48682420,-0.00223545
-5.00000000,-4.38677160,-0.00223209
-5.00000000,-4.28669430,-0.00222867
-5.00000000,-4.18676850,-0.00222501
-5.00000000,-4.08722400,-0.00222109
-5.00000000,-3.98717270,-0.00221695
-5.00000000,-3.88714070,-0.00221235
-5.00000000,-3.78708270,-0.00220739
-5.00000000,-3.68697560,-0.00220192
-5.00000000,-3.58693980,-0.00219578
-5.00000000,-3.48741470,-0.00218904
-5.00000000,-3.38738540,-0.00218122
-5.00000000,-3.28734440,-0.00217245
-5.00000000,-3.18733170,-0.00216230
-5.00000000,-3.08725040,-0.00215058
-5.00000000,-2.98724700,-0.00213700
-5.00000000,-2.88778550,-0.00212139
-5.00000000,-2.78781710,-0.00210331
-5.00000000,-2.68785610,-0.00208247
-5.00000000,-2.58785400,-0.00205863
-5.00000000,-2.48792550,-0.00203154
-5.00000000,-2.38801940,-0.00200100
-5.00000000,-2.28866170,-0.00196701
-5.00000000,-2.18881370,-0.00192897
-5.00000000,-2.08903970,-0.00188712
-5.00000000,-1.98923840,-0.00184111
-5.00000000,-1.88944850,-0.00179096
-5.00000000,-1.78969790,-0.00173660
-5.00000000,-1.69047880,-0.00167818
-5.00000000,-1.59076060,-0.00161520
-5.00000000,-1.49103050,-0.00154772
-5.00000000,-1.39136150,-0.00147596
-5.00000000,-1.29174040,-0.00139964
-5.00000000,-1.19213740,-0.00131894
-5.00000000,-1.09306760,-0.00123421
-5.00000000,-0.99343752,-0.00114450
-5.00000000,-0.89390501,-0.00105039
-5.00000000,-0.79440400,-0.00095165
-5.00000000,-0.69494521,-0.00084857
-5.00000000,-0.59548533,-0.00074085
-5.00000000,-0.49652164,-0.00062919
-5.00000000,-0.39712436,-0.00051248
-5.00000000,-0.29774937,-0.00039123
-5.00000000,-0.19840712,-0.00026532
-5.00000000,-0.09909102,-0.00013487
-5.00000000,-0.00014736,-0.00000015
-4.90000000,-4.98721200,-0.00215991
-4.90000000,-4.88714770,-0.00215670
-4.90000000,-4.78707820,-0.00215400
-4.90000000,-4.68748600,-0.00215125
-4.90000000,-4.58741770,-0.00214838
-4.90000000,-4.48736110,-0.00214549
-4.90000000,-4.38730330,-0.00214236
-4.90000000,-4.28721830,-0.00213906
-4.90000000,-4.18728600,-0.00213567
-4.90000000,-4.08774400,-0.00213211
-4.90000000,-3.98769140,-0.00212819
-4.90000000,-3.88765560,-0.00212407
-4.90000000,-3.78759240,-0.00211953
-4.90000000,-3.68748780,-0.00211462
-4.90000000,-3.58744950,-0.00210915
-4.90000000,-3.48791270,-0.00210312
-4.90000000,-3.38788600,-0.00209624
-4.90000000,-3.28783980,-0.00208847
-4.90000000,-3.18781020,-0.00207953
-4.90000000,-3.08772900,-0.00206917
-4.90000000,-2.98771520,-0.00205728
-4.90000000,-2.88824710,-0.00204351
-4.90000000,-2.78825800,-0.00202744
-4.90000000,-2.68828410,-0.00200873
-4.90000000,-2.58827030,-0.00198732
-4.90000000,-2.48833140,-0.00196275
-4.90000000,-2.38840450,-0.00193487
-4.90000000,-2.28904160,-0.00190357
-4.90000000,-2.18916770,-0.00186841
-4.90000000,-2.08938850,-0.00182933
-4.90000000,-1.98956000,-0.00178625
-4.90000000,-1.88975200,-0.00173902
-4.90000000,-1.78999100,-0.00168755
-4.90000000,-1.69074720,-0.00163204
-4.90000000,-1.59101610,-0.00157198
-4.90000000,-1.49126780,-0.00150743
-4.90000000,-1.39158330,-0.00143848
-4.90000000,-1.29194400,-0.00136514
-4.90000000,-1.19232020,-0.00128729
-4.90000000,-1.09323490,-0.00120541
-4.90000000,-0.99358617,-0.00111843
-4.90000000,-0.89403888,-0.00102705
-4.90000000,-0.79452413,-0.00093112
-4.90000000,-0.69504636,-0.00083070
-4.90000000,-0.59557641,-0.00072563
-4.90000000,-0.49659139,-0.00061661
-4.90000000,-0.39718142,-0.00050244
-4.90000000,-0.29779321,-0.00038375
-4.90000000,-0.19843839,-0.00026038
-4.90000000,-0.09910950,-0.00013242
-4.90000000,-0.00014979,-0.00000013
-4.80000000,-4.98774240,-0.00206971
-4.80000000,-4.88767290,-0.00206674
-4.80000000,-4.78760480,-0.00206415
-4.80000000,-4.68800990,-0.00206155
-4.80000000,-4.58794160,-0.00205890
-4.80000000,-4.48787980,-0.00205608
-4.80000000,-4.38782850,-0.00205322
-4.80000000,-4.28774480,-0.00205017
-4.80000000,-4.18781120,-0.00204705
-4.80000000,-4.08826530,-0.00204366
-4.80000000,-3.98821270,-0.00204008
-4.80000000,-3.88817300,-0.00203639
-4.80000000,-3.78810720,-0.00203227
-4.80000000,-3.68799230,-0.00202782
-4.80000000,-3.58795270,-0.00202292
-4.80000000,-3.48841590,-0.00201752
-4.80000000,-3.38838270,-0.00201146
-4.80000000,-3.28833000,-0.00200459
-4.80000000,-3.18829650,-0.00199684
-4.80000000,-3.08820750,-0.00198773
-4.80000000,-2.98818200,-0.00197729
-4.80000000,-2.88870230,-0.00196518
-4.80000000,-2.78870540,-0.00195094
-4.80000000,-2.68872370,-0.00193452
-4.80000000,-2.58869180,-0.00191527
-4.80000000,-2.48874380,-0.00189320
-4.80000000,-2.38879880,-0.00186794
-4.80000000,-2.28941250,-0.00183935
-4.80000000,-2.18953210,-0.00180693
-4.80000000,-2.08972440,-0.00177073
-4.80000000,-1.98988420,-0.00173050
-4.80000000,-1.89006060,-0.00168622
-4.80000000,-1.79028020,-0.00163772
-4.80000000,-1.69103120,-0.00158514
-4.80000000,-1.59127160,-0.00152800
-4.80000000,-1.49151030,-0.00146652
-4.80000000,-1.39180890,-0.00140054
-4.80000000,-1.29215020,-0.00132997
-4.80000000,-1.19251350,-0.00125506
-4.80000000,-1.09340480,-0.00117599
-4.80000000,-0.99374451,-0.00109195
-4.80000000,-0.89417746,-0.00100331
-4.80000000,-0.79464661,-0.00091017
-4.80000000,-0.69515850,-0.00081250
-4.80000000,-0.59566565,-0.00071016
-4.80000000,-0.49666833,-0.00060378
-4.80000000,-0.39724135,-0.00049229
-4.80000000,-0.29783443,-0.00037618
-4.80000000,-0.19846601,-0.00025540
-4.80000000,-0.09912329,-0.00012997
-4.80000000,-0.00014845,-0.00000022
-4.70000000,-4.98826110,-0.00198068
-4.70000000,-4.88819420,-0.00197783
-4.70000000,-4.78812220,-0.00197544
-4.70000000,-4.68852870,-0.00197299
-4.70000000,-4.58845900,-0.00197047
-4.70000000,-4.48839590,-0.00196791
-4.70000000,-4.38834330,-0.00196519
-4.70000000,-4.28825830,-0.00196232
-4.70000000,-4.18832470,-0.00195944
-4.70000000,-4.08877760,-0.00195643
-4.70000000,-3.98871980,-0.00195304
-4.70000000,-3.88868140,-0.00194957
-4.70000000,-3.78861430,-0.00194584
-4.70000000,-3.68849940,-0.00194181
-4.70000000,-3.58844810,-0.00193743
-4.70000000,-3.48891650,-0.00193265
-4.70000000,-3.38887030,-0.00192724
-4.70000000,-3.28881500,-0.00192126
-4.70000000,-3.18878280,-0.00191434
-4.70000000,-3.08868340,-0.00190639
-4.70000000,-2.98865410,-0.00189732
-4.70000000,-2.88916010,-0.00188673
-4.70000000,-2.78915670,-0.00187432
-4.70000000,-2.68915950,-0.00185978
-4.70000000,-2.58911580,-0.00184280
-4.70000000,-2.48914710,-0.00182308
-4.70000000,-2.38919950,-0.00180033
-4.70000000,-2.28979640,-0.00177436
-4.70000000,-2.18989910,-0.00174473
-4.70000000,-2.09007200,-0.00171141
-4.70000000,-1.99021880,-0.00167408
-4.70000000,-1.89037840,-0.00163281
-4.70000000,-1.79057590,-0.00158724
-4.70000000,-1.69130740,-0.00153768
-4.70000000,-1.59152970,-0.00148350
-4.70000000,-1.49175020,-0.00142500
-4.70000000,-1.39202940,-0.00136196
-4.70000000,-1.29236160,-0.00129437
-4.70000000,-1.19270280,-0.00122238
-4.70000000,-1.09357980,-0.00114622
-4.70000000,-0.99390219,-0.00106504
-4.70000000,-0.89432519,-0.00097931
-4.70000000,-0.79477576,-0.00088897
-4.70000000,-0.69526437,-0.00079404
-4.70000000,-0.59576288,-0.00069452
-4.70000000,-0.49674488,-0.00059082
-4.70000000,-0.39730298,-0.00048204
-4.70000000,-0.29788180,-0.00036849
-4.70000000,-0.19849793,-0.00025037
-4.70000000,-0.09913875,-0.00012742
-4.70000000,-0.00015034,-0.00000019
-4.60000000,-4.98877600,-0.00189286
-4.60000000,-4.88870910,-0.00189012
-4.60000000,-4.78863570,-0.00188788
-4.60000000,-4.68904610,-0.00188556
-4.60000000,-4.58897000,-0.00188325
-4.60000000,-4.48890430,-0.00188078
-4.60000000,-4.38885170,-0.00187824
-4.60000000,-4.28876670,-0.00187563
-4.60000000,-4.18882530,-0.00187288
-4.60000000,-4.08927950,-0.00187002
-4.60000000,-3.98922560,-0.00186701
-4.60000000,-3.88918330,-0.00186381
-4.60000000,-3.78911230,-0.00186033
-4.60000000,-3.68899990,-0.00185672
-4.60000000,-3.58894600,-0.00185281
-4.60000000,-3.48940800,-0.00184849
-4.60000000,-3.38935920,-0.00184366
-4.60000000,-3.28930260,-0.00183838
-4.60000000,-3.18926270,-0.00183235
-4.60000000,-3.08915550,-0.00182544
-4.60000000,-2.98912220,-0.00181747
-4.60000000,-2.88961920,-0.00180827
-4.60000000,-2.78960540,-0.00179744
-4.60000000,-2.68960040,-0.00178476
-4.60000000,-2.58955030,-0.00176987
-4.60000000,-2.48956990,-0.00175239
-4.60000000,-2.38959240,-0.00173211
-4.60000000,-2.29017900,-0.00170871
-4.60000000,-2.19026610,-0.00168185
-4.60000000,-2.09042730,-0.00165137
-4.60000000,-1.99055470,-0.00161694
-4.60000000,-1.89069480,-0.00157857
-4.60000000,-1.79088190,-0.00153606
-4.60000000,-1.69158630,-0.00148947
-4.60000000,-1.59179550,-0.00143832
-4.60000000,-1.49199790,-0.00138279
-4.60000000,-1.39226020,-0.00132288
-4.60000000,-1.29257550,-0.00125832
-4.60000000,-1.19289730,-0.00118921
-4.60000000,-1.09375880,-0.00111599
-4.60000000,-0.99406223,-0.00103767
-4.60000000,-0.89446547,-0.00095489
-4.60000000,-0.79490204,-0.00086736
-4.60000000,-0.69537324,-0.00077533
-4.60000000,-0.59584977,-0.00067851
-4.60000000,-0.49682667,-0.00057762
-4.60000000,-0.39736357,-0.00047156
-4.60000000,-0.29793204,-0.00036074
-4.60000000,-0.19852594,-0.00024518
-4.60000000,-0.09915528,-0.00012485
-4.60000000,-0.00015178,-0.00000014
-4.50000000,-4.98928300,-0.00180625
-4.50000000,-4.88922010,-0.00180372
-4.50000000,-4.78914020,-0.00180163
-4.50000000,-4.68955060,-0.00179943
-4.50000000,-4.58947700,-0.00179721
-4.50000000,-4.48941270,-0.00179491
-4.50000000,-4.38935490,-0.00179248
-4.50000000,-4.28926340,-0.00179014
-4.50000000,-4.18933110,-0.00178748
-4.50000000,-4.08977750,-0.00178482
-4.50000000,-3.98972230,-0.00178204
-4.50000000,-3.88967870,-0.00177910
-4.50000000,-3.78960770,-0.00177597
-4.50000000,-3.68949140,-0.00177264
-4.50000000,-3.58943880,-0.00176908
-4.50000000,-3.48989560,-0.00176520
-4.50000000,-3.38985070,-0.00176094
-4.50000000,-3.28978370,-0.00175628
-4.50000000,-3.18973990,-0.00175092
-4.50000000,-3.08963400,-0.00174492
-4.50000000,-2.98958650,-0.00173802
-4.50000000,-2.89007700,-0.00173006
-4.50000000,-2.79005410,-0.00172068
-4.50000000,-2.69003740,-0.00170964
-4.50000000,-2.58997180,-0.00169667
-4.50000000,-2.48997710,-0.00168140
-4.50000000,-2.38999440,-0.00166336
-4.50000000,-2.29056930,-0.00164257
-4.50000000,-2.19063310,-0.00161833
-4.50000000,-2.09078250,-0.00159057
-4.50000000,-1.99089310,-0.00155913
-4.50000000,-1.89101900,-0.00152370
-4.50000000,-1.79117760,-0.00148412
-4.50000000,-1.69187160,-0.00144062
-4.50000000,-1.59206920,-0.00139251
-4.50000000,-1.49224690,-0.00134005
-4.50000000,-1.39249110,-0.00128307
-4.50000000,-1.29278560,-0.00122161
-4.50000000,-1.19308800,-0.00115556
-4.50000000,-1.09393780,-0.00108529
-4.50000000,-0.99422305,-0.00100999
-4.50000000,-0.89461256,-0.00093007
-4.50000000,-0.79502923,-0.00084553
-4.50000000,-0.69548787,-0.00075634
-4.50000000,-0.59594582,-0.00066234
-4.50000000,-0.49690100,-0.00056424
-4.50000000,-0.39742782,-0.00046095
-4.50000000,-0.29797274,-0.00035283
-4.50000000,-0.19855630,-0.00023997
-4.50000000,-0.09916609,-0.00012224
-4.50000000,-0.00015354,-0.00000020
-4.40000000,-4.98977840,-0.00172099
-4.40000000,-4.88970900,-0.00171859
-4.40000000,-4.78963430,-0.00171658
-4.40000000,-4.69003950,-0.00171458
-4.40000000,-4.58996850,-0.00171239
-4.40000000,-4.48990420,-0.00171031
-4.40000000,-4.38984380,-0.00170802
-4.40000000,-4.28975750,-0.00170574
-4.40000000,-4.18981610,-0.00170340
-4.40000000,-4.09026900,-0.00170091
-4.40000000,-3.99021770,-0.00169836
-4.40000000,-3.89016760,-0.00169556
-4.40000000,-3.79009660,-0.00169272
-4.40000000,-3.68997910,-0.00168969
-4.40000000,-3.58992130,-0.00168647
-4.40000000,-3.49037410,-0.00168299
-4.40000000,-3.39032530,-0.00167918
-4.40000000,-3.29026360,-0.00167492
-4.40000000,-3.19020420,-0.00167031
-4.40000000,-3.09009310,-0.00166499
-4.40000000,-2.99004950,-0.00165907
-4.40000000,-2.89053740,-0.00165207
-4.40000000,-2.79050280,-0.00164402
-4.40000000,-2.69047970,-0.00163458
-4.40000000,-2.59039970,-0.00162326
-4.40000000,-2.49039210,-0.00161000
-4.40000000,-2.39040680,-0.00159430
-4.40000000,-2.29095970,-0.00157590
-4.40000000,-2.19101310,-0.00155423
-4.40000000,-2.09114050,-0.00152927
-4.40000000,-1.99123160,-0.00150064
-4.40000000,-1.89134320,-0.00146817
-4.40000000,-1.79148490,-0.00143159
-4.40000000,-1.69216210,-0.00139115
-4.40000000,-1.59233890,-0.00134615
-4.40000000,-1.49250370,-0.00129669
-4.40000000,-1.39273490,-0.00124284
-4.40000000,-1.29300350,-0.00118443
-4.40000000,-1.19328900,-0.00112143
-4.40000000,-1.09411930,-0.00105413
-4.40000000,-0.99439356,-0.00098190
-4.40000000,-0.89475846,-0.00090496
-4.40000000,-0.79516166,-0.00082340
-4.40000000,-0.69559831,-0.00073708
-4.40000000,-0.59604409,-0.00064601
-4.40000000,-0.49697755,-0.00055070
-4.40000000,-0.39748605,-0.00045016
-4.40000000,-0.29802234,-0.00034485
-4.40000000,-0.19858916,-0.00023466
-4.40000000,-0.09918307,-0.00011970
-4.40000000,-0.00015088,-0.00000017
-4.30000000,-4.99027510,-0.00163704
-4.30000000,-4.89020950,-0.00163478
-4.30000000,-4.79013490,-0.00163288
-4.30000000,-4.69053750,-0.00163098
-4.30000000,-4.59046390,-0.00162904
-4.30000000,-4.49039180,-0.00162701
-4.30000000,-4.39033140,-0.00162495
-4.30000000,-4.29024380,-0.00162276
-4.30000000,-4.19030630,-0.00162056
-4.30000000,-4.09075660,-0.00161826
-4.30000000,-3.99069490,-0.00161582
-4.30000000,-3.89065000,-0.00161334
-4.30000000,-3.79057510,-0.00161073
-4.30000000,-3.69045890,-0.00160794
-4.30000000,-3.59039850,-0.00160500
-4.30000000,-3.49084880,-0.00160183
-4.30000000,-3.39080260,-0.00159836
-4.30000000,-3.29072780,-0.00159463
-4.30000000,-3.19068010,-0.00159049
-4.30000000,-3.09056130,-0.00158590
-4.30000000,-2.99050600,-0.00158077
-4.30000000,-2.89099000,-0.00157476
-4.30000000,-2.79094760,-0.00156782
-4.30000000,-2.69091670,-0.00155967
-4.30000000,-2.59082900,-0.00154999
-4.30000000,-2.49081620,-0.00153851
-4.30000000,-2.39080890,-0.00152487
-4.30000000,-2.29135130,-0.00150867
-4.30000000,-2.19139180,-0.00148959
-4.30000000,-2.09150490,-0.00146735
-4.30000000,-1.99157920,-0.00144145
-4.30000000,-1.89166740,-0.00141193
-4.30000000,-1.79180010,-0.00137838
-4.30000000,-1.69245260,-0.00134098
-4.30000000,-1.59261250,-0.00129902
-4.30000000,-1.49275920,-0.00125272
-4.30000000,-1.39296700,-0.00120191
-4.30000000,-1.29322010,-0.00114662
-4.30000000,-1.19349260,-0.00108680
-4.30000000,-1.09430740,-0.00102255
-4.30000000,-0.99455595,-0.00095331
-4.30000000,-0.89490698,-0.00087948
