Vgs,	Vds,	Ids
-5.00000000,-4.99339400,-0.00110676
-5.00000000,-4.89332070,-0.00110634
-5.00000000,-4.79323570,-0.00110582
-5.00000000,-4.69363310,-0.00110522
-5.00000000,-4.59355170,-0.00110462
-5.00000000,-4.49348090,-0.00110402
-5.00000000,-4.39340360,-0.00110342
-5.00000000,-4.29330920,-0.00110262
-5.00000000,-4.19336560,-0.00110187
-5.00000000,-4.09380420,-0.00110101
-5.00000000,-3.99373470,-0.00110007
-5.00000000,-3.89368330,-0.00109893
-5.00000000,-3.79360200,-0.00109772
-5.00000000,-3.69346760,-0.00109613
-5.00000000,-3.59340590,-0.00109432
-5.00000000,-3.49384970,-0.00109202
-5.00000000,-3.39379310,-0.00108919
-5.00000000,-3.29372350,-0.00108561
-5.00000000,-3.19367580,-0.00108114
-5.00000000,-3.09356220,-0.00107553
-5.00000000,-2.99352110,-0.00106863
-5.00000000,-2.89401030,-0.00106042
-5.00000000,-2.79398870,-0.00105067
-5.00000000,-2.69397080,-0.00103908
-5.00000000,-2.59390900,-0.00102591
-5.00000000,-2.49391560,-0.00101090
-5.00000000,-2.39393040,-0.00099405
-5.00000000,-2.29448450,-0.00097542
-5.00000000,-2.19453400,-0.00095488
-5.00000000,-2.09464450,-0.00093239
-5.00000000,-1.99470850,-0.00090798
-5.00000000,-1.89477730,-0.00088156
-5.00000000,-1.79488010,-0.00085321
-5.00000000,-1.69549890,-0.00082305
-5.00000000,-1.59559530,-0.00079079
-5.00000000,-1.49567190,-0.00075639
-5.00000000,-1.39580060,-0.00072012
-5.00000000,-1.29594860,-0.00068186
-5.00000000,-1.19610830,-0.00064157
-5.00000000,-1.09678690,-0.00059956
-5.00000000,-0.99689086,-0.00055517
-5.00000000,-0.89707777,-0.00050894
-5.00000000,-0.79728254,-0.00046073
-5.00000000,-0.69750895,-0.00041034
-5.00000000,-0.59772556,-0.00035798
-5.00000000,-0.49842757,-0.00030374
-5.00000000,-0.39867434,-0.00024724
-5.00000000,-0.29893833,-0.00018862
-5.00000000,-0.19920929,-0.00012792
-5.00000000,-0.09950006,-0.00006500
-5.00000000,-0.00017487,-0.00000010
-4.90000000,-4.99365860,-0.00106226
-4.90000000,-4.89357880,-0.00106172
-4.90000000,-4.79349240,-0.00106114
-4.90000000,-4.69389370,-0.00106067
-4.90000000,-4.59380850,-0.00106009
-4.90000000,-4.49373120,-0.00105953
-4.90000000,-4.39366040,-0.00105895
-4.90000000,-4.29356600,-0.00105824
-4.90000000,-4.19361460,-0.00105755
-4.90000000,-4.09405960,-0.00105678
-4.90000000,-3.99398500,-0.00105592
-4.90000000,-3.89393230,-0.00105498
-4.90000000,-3.79384970,-0.00105389
-4.90000000,-3.69372050,-0.00105259
-4.90000000,-3.59365490,-0.00105102
-4.90000000,-3.49409870,-0.00104924
-4.90000000,-3.39404210,-0.00104694
-4.90000000,-3.29396730,-0.00104396
-4.90000000,-3.19390930,-0.00104031
-4.90000000,-3.09379040,-0.00103562
-4.90000000,-2.99374160,-0.00102978
-4.90000000,-2.89422820,-0.00102280
-4.90000000,-2.79420140,-0.00101416
-4.90000000,-2.69417570,-0.00100402
-4.90000000,-2.59410740,-0.00099216
-4.90000000,-2.49409980,-0.00097855
