Vgs,	Vds,	Ids
-5.00000000,-4.98546510,-0.00245848
-5.00000000,-4.88540990,-0.00245541
-5.00000000,-4.78534570,-0.00245229
-5.00000000,-4.68575210,-0.00244894
-5.00000000,-4.58569280,-0.00244549
-5.00000000,-4.48562590,-0.00244183
-5.00000000,-4.38557980,-0.00243797
-5.00000000,-4.28550380,-0.00243388
-5.00000000,-4.18557670,-0.00242942
-5.00000000,-4.08603870,-0.00242470
-5.00000000,-3.98599510,-0.00241942
-5.00000000,-3.88596710,-0.00241368
-5.00000000,-3.78591560,-0.00240726
-5.00000000,-3.68582140,-0.00240011
-5.00000000,-3.58579210,-0.00239207
-5.00000000,-3.48628260,-0.00238296
-5.00000000,-3.38627140,-0.00237244
-5.00000000,-3.28625240,-0.00236036
-5.00000000,-3.18625660,-0.00234648
-5.00000000,-3.08620130,-0.00233049
-5.00000000,-2.98622770,-0.00231203
-5.00000000,-2.88679600,-0.00229116
-5.00000000,-2.78685480,-0.00226714
-5.00000000,-2.68693670,-0.00223998
-5.00000000,-2.58697090,-0.00220943
-5.00000000,-2.48708520,-0.00217541
-5.00000000,-2.38722180,-0.00213765
-5.00000000,-2.28790430,-0.00209638
-5.00000000,-2.18809910,-0.00205096
-5.00000000,-2.08837310,-0.00200163
-5.00000000,-1.98861070,-0.00194822
-5.00000000,-1.88886240,-0.00189066
-5.00000000,-1.78915710,-0.00182905
-5.00000000,-1.68998080,-0.00176350
-5.00000000,-1.59030160,-0.00169355
-5.00000000,-1.49061160,-0.00161931
-5.00000000,-1.39098160,-0.00154088
-5.00000000,-1.29139670,-0.00145827
-5.00000000,-1.19182610,-0.00137136
-5.00000000,-1.09279010,-0.00128083
-5.00000000,-0.99319531,-0.00118547
-5.00000000,-0.89369407,-0.00108592
-5.00000000,-0.79422590,-0.00098212
-5.00000000,-0.69479079,-0.00087413
-5.00000000,-0.59535945,-0.00076197
-5.00000000,-0.49642141,-0.00064603
-5.00000000,-0.39704663,-0.00052534
-5.00000000,-0.29769362,-0.00040040
-5.00000000,-0.19837192,-0.00027118
-5.00000000,-0.09907986,-0.00013760
