Vgs,	Vds,	Ids
-5.00000000,-4.98085740,-0.00324507
-5.00000000,-4.88080090,-0.00324067
-5.00000000,-4.78074440,-0.00323623
-5.00000000,-4.68116390,-0.00323156
-5.00000000,-4.58110590,-0.00322651
-5.00000000,-4.48105840,-0.00322125
-5.00000000,-4.38101360,-0.00321573
-5.00000000,-4.28095450,-0.00320979
-5.00000000,-4.18103650,-0.00320345
-5.00000000,-4.08150910,-0.00319673
-5.00000000,-3.98147690,-0.00319001
-5.00000000,-3.88146310,-0.00318197
-5.00000000,-3.78142590,-0.00317313
-5.00000000,-3.68134340,-0.00316318
-5.00000000,-3.58133100,-0.00315212
-5.00000000,-3.48184610,-0.00313982
-5.00000000,-3.38185300,-0.00312552
-5.00000000,-3.28185350,-0.00310963
-5.00000000,-3.18189270,-0.00309117
-5.00000000,-3.08186590,-0.00307017
-5.00000000,-2.98192220,-0.00304608
-5.00000000,-2.88252680,-0.00301883
-5.00000000,-2.78263360,-0.00298767
-5.00000000,-2.68275950,-0.00295253
-5.00000000,-2.58284430,-0.00291298
-5.00000000,-2.48302210,-0.00286881
-5.00000000,-2.38321710,-0.00281996
-5.00000000,-2.28398000,-0.00276635
-5.00000000,-2.18425650,-0.00270734
-5.00000000,-2.08461350,-0.00264311
-5.00000000,-1.98494170,-0.00257339
-5.00000000,-1.88530380,-0.00249828
-5.00000000,-1.78570750,-0.00241756
-5.00000000,-1.68664920,-0.00233181
-5.00000000,-1.58709450,-0.00223989
-5.00000000,-1.48754070,-0.00214239
-5.00000000,-1.38805720,-0.00203923
-5.00000000,-1.28862280,-0.00193039
-5.00000000,-1.18921950,-0.00181590
-5.00000000,-1.09035590,-0.00169629
-5.00000000,-0.99093986,-0.00157037
-5.00000000,-0.89162784,-0.00143879
-5.00000000,-0.79235138,-0.00130158
-5.00000000,-0.69312420,-0.00115870
-5.00000000,-0.59390498,-0.00101015
-5.00000000,-0.49518298,-0.00085662
-5.00000000,-0.39603930,-0.00069669
-5.00000000,-0.29692667,-0.00053108
-5.00000000,-0.19785255,-0.00035967
-5.00000000,-0.09881681,-0.00018259
-5.00000000,-0.00016951,-0.00000031
-4.90000000,-4.98155900,-0.00312628
-4.90000000,-4.88150120,-0.00312164
-4.90000000,-4.78144210,-0.00311730
-4.90000000,-4.68186030,-0.00311282
-4.90000000,-4.58180360,-0.00310813
-4.90000000,-4.48175220,-0.00310313
-4.90000000,-4.38171260,-0.00309803
-4.90000000,-4.28164050,-0.00309252
-4.90000000,-4.18172250,-0.00308666
-4.90000000,-4.08219900,-0.00308046
-4.90000000,-3.98216170,-0.00307375
-4.90000000,-3.88213880,-0.00306644
-4.90000000,-3.78209900,-0.00305834
-4.90000000,-3.68200990,-0.00304946
-4.90000000,-3.58199750,-0.00303954
-4.90000000,-3.48250490,-0.00302849
-4.90000000,-3.38249370,-0.00301587
-4.90000000,-3.28249030,-0.00300162
-4.90000000,-3.18251260,-0.00298516
-4.90000000,-3.08247800,-0.00296644
-4.90000000,-2.98251610,-0.00294488
-4.90000000,-2.88310640,-0.00292031
-4.90000000,-2.78319640,-0.00289213
-4.90000000,-2.68329900,-0.00286009
-4.90000000,-2.58337600,-0.00282375
-4.90000000,-2.48352660,-0.00278300
-4.90000000,-2.38370220,-0.00273763
-4.90000000,-2.28444560,-0.00268762
-4.90000000,-2.18470010,-0.00263228
-4.90000000,-2.08502850,-0.00257161
-4.90000000,-1.98534370,-0.00250561
-4.90000000,-1.88567600,-0.00243423
-4.90000000,-1.78605890,-0.00235723
-4.90000000,-1.68697990,-0.00227502
-4.90000000,-1.58741090,-0.00218681
-4.90000000,-1.48783630,-0.00209291
-4.90000000,-1.38832560,-0.00199338
-4.90000000,-1.28887560,-0.00188809
-4.90000000,-1.18944380,-0.00177708
-4.90000000,-1.09055820,-0.00166102
-4.90000000,-0.99112672,-0.00153849
-4.90000000,-0.89179259,-0.00141034
-4.90000000,-0.79250016,-0.00127646
-4.90000000,-0.69325283,-0.00113691
-4.90000000,-0.59401581,-0.00099160
-4.90000000,-0.49527549,-0.00084127
-4.90000000,-0.39611768,-0.00068450
-4.90000000,-0.29698582,-0.00052198
-4.90000000,-0.19788788,-0.00035373
-4.90000000,-0.09883520,-0.00017961
-4.90000000,-0.00016804,-0.00000032
-4.80000000,-4.98226320,-0.00300673
-4.80000000,-4.88220020,-0.00300249
-4.80000000,-4.78214500,-0.00299824
-4.80000000,-4.68255410,-0.00299405
-4.80000000,-4.58249740,-0.00298964
-4.80000000,-4.48244470,-0.00298503
-4.80000000,-4.38240250,-0.00298021
-4.80000000,-4.28233040,-0.00297506
-4.80000000,-4.18241110,-0.00296974
-4.80000000,-4.08287470,-0.00296403
-4.80000000,-3.98283730,-0.00295787
-4.80000000,-3.88281440,-0.00295122
-4.80000000,-3.78276810,-0.00294394
-4.80000000,-3.68267910,-0.00293592
-4.80000000,-3.58265500,-0.00292703
-4.80000000,-3.48314940,-0.00291708
-4.80000000,-3.38314210,-0.00290595
-4.80000000,-3.28313220,-0.00289321
-4.80000000,-3.18313770,-0.00287864
-4.80000000,-3.08308110,-0.00286198
-4.80000000,-2.98311530,-0.00284275
-4.80000000,-2.88369260,-0.00282077
-4.80000000,-2.78375400,-0.00279543
-4.80000000,-2.68385020,-0.00276646
-4.80000000,-2.58390120,-0.00273340
-4.80000000,-2.48403240,-0.00269610
-4.80000000,-2.38419630,-0.00265415
-4.80000000,-2.28490990,-0.00260767
-4.80000000,-2.18514490,-0.00255592
-4.80000000,-2.08545910,-0.00249904
-4.80000000,-1.98574860,-0.00243677
-4.80000000,-1.88605860,-0.00236905
-4.80000000,-1.78642080,-0.00229578
-4.80000000,-1.68732220,-0.00221735
-4.80000000,-1.58772730,-0.00213283
-4.80000000,-1.48812810,-0.00204258
-4.80000000,-1.38859920,-0.00194665
