Vgs,	Vds,	Ids
-5.00000000,-4.98889270,-0.00187764
-5.00000000,-4.88882710,-0.00187551
-5.00000000,-4.78875770,-0.00187322
-5.00000000,-4.68915890,-0.00187091
-5.00000000,-4.58909450,-0.00186844
-5.00000000,-4.48902750,-0.00186595
-5.00000000,-4.38897100,-0.00186322
-5.00000000,-4.28888210,-0.00186048
-5.00000000,-4.18895240,-0.00185753
-5.00000000,-4.08940270,-0.00185450
-5.00000000,-3.98934750,-0.00185119
-5.00000000,-3.88930520,-0.00184767
-5.00000000,-3.78923680,-0.00184388
-5.00000000,-3.68912700,-0.00183972
-5.00000000,-3.58908090,-0.00183524
-5.00000000,-3.48954030,-0.00183021
-5.00000000,-3.38950830,-0.00182463
-5.00000000,-3.28944650,-0.00181836
-5.00000000,-3.18941050,-0.00181119
-5.00000000,-3.08931110,-0.00180298
-5.00000000,-2.98928310,-0.00179357
-5.00000000,-2.88979430,-0.00178261
-5.00000000,-2.78979220,-0.00176992
-5.00000000,-2.68979750,-0.00175513
-5.00000000,-2.58975390,-0.00173792
-5.00000000,-2.48978520,-0.00171829
-5.00000000,-2.38983230,-0.00169568
-5.00000000,-2.29042800,-0.00167022
-5.00000000,-2.19052160,-0.00164136
-5.00000000,-2.09069570,-0.00160902
-5.00000000,-1.99082960,-0.00157314
-5.00000000,-1.89097880,-0.00153356
-5.00000000,-1.79116070,-0.00149006
-5.00000000,-1.69187680,-0.00144298
-5.00000000,-1.59209250,-0.00139166
-5.00000000,-1.49228580,-0.00133631
-5.00000000,-1.39254940,-0.00127686
-5.00000000,-1.29284920,-0.00121326
-5.00000000,-1.19316580,-0.00114554
-5.00000000,-1.09401560,-0.00107401
-5.00000000,-0.99430589,-0.00099780
-5.00000000,-0.89469264,-0.00091746
-5.00000000,-0.79511560,-0.00083283
-5.00000000,-0.69556717,-0.00074386
-5.00000000,-0.59602054,-0.00065063
-5.00000000,-0.49696878,-0.00055354
-5.00000000,-0.39748069,-0.00045163
-5.00000000,-0.29801763,-0.00034532
-5.00000000,-0.19858484,-0.00023465
-5.00000000,-0.09918086,-0.00011944
-5.00000000,-0.00015326,-0.00000020
-4.90000000,-4.98935690,-0.00179952
-4.90000000,-4.88928360,-0.00179713
-4.90000000,-4.78921280,-0.00179484
-4.90000000,-4.68961930,-0.00179262
-4.90000000,-4.58954710,-0.00179034
-4.90000000,-4.48947880,-0.00178788
-4.90000000,-4.38942100,-0.00178541
-4.90000000,-4.28933340,-0.00178275
-4.90000000,-4.18940240,-0.00178006
-4.90000000,-4.08985270,-0.00177714
-4.90000000,-3.98979750,-0.00177410
-4.90000000,-3.88975520,-0.00177085
-4.90000000,-3.78968290,-0.00176744
-4.90000000,-3.68957310,-0.00176368
-4.90000000,-3.58951930,-0.00175954
-4.90000000,-3.48998250,-0.00175511
-4.90000000,-3.38993890,-0.00175009
-4.90000000,-3.28987710,-0.00174452
-4.90000000,-3.18983980,-0.00173818
-4.90000000,-3.08974040,-0.00173098
-4.90000000,-2.98970190,-0.00172268
-4.90000000,-2.89020800,-0.00171303
-4.90000000,-2.79019290,-0.00170185
-4.90000000,-2.69018530,-0.00168878
-4.90000000,-2.59013000,-0.00167354
-4.90000000,-2.49015220,-0.00165582
-4.90000000,-2.39018380,-0.00163551
-4.90000000,-2.29076510,-0.00161221
-4.90000000,-2.19085230,-0.00158583
-4.90000000,-2.09100950,-0.00155597
-4.90000000,-1.99112660,-0.00152262
-4.90000000,-1.89125760,-0.00148558
-4.90000000,-1.79143180,-0.00144480
-4.90000000,-1.69212840,-0.00140021
-4.90000000,-1.59231820,-0.00135158
-4.90000000,-1.49250760,-0.00129889
-4.90000000,-1.39275040,-0.00124212
-4.90000000,-1.29303720,-0.00118115
-4.90000000,-1.19334220,-0.00111605
-4.90000000,-1.09417380,-0.00104707
-4.90000000,-0.99444787,-0.00097352
-4.90000000,-0.89482101,-0.00089567
-4.90000000,-0.79522186,-0.00081356
-4.90000000,-0.69566178,-0.00072713
-4.90000000,-0.59610416,-0.00063638
-4.90000000,-0.49703473,-0.00054170
-4.90000000,-0.39753512,-0.00044222
-4.90000000,-0.29806212,-0.00033834
-4.90000000,-0.19861350,-0.00022997
-4.90000000,-0.09919459,-0.00011713
-4.90000000,-0.00015760,-0.00000024
-4.80000000,-4.98980310,-0.00172153
-4.80000000,-4.88973620,-0.00171938
-4.80000000,-4.78967060,-0.00171722
-4.80000000,-4.69007060,-0.00171511
-4.80000000,-4.58999840,-0.00171294
-4.80000000,-4.48993270,-0.00171061
-4.80000000,-4.38987230,-0.00170833
-4.80000000,-4.28978470,-0.00170579
-4.80000000,-4.18985370,-0.00170334
-4.80000000,-4.09030400,-0.00170061
-4.80000000,-3.99024230,-0.00169781
-4.80000000,-3.89019610,-0.00169485
-4.80000000,-3.79012380,-0.00169164
-4.80000000,-3.69001020,-0.00168824
-4.80000000,-3.58995500,-0.00168456
-4.80000000,-3.49042340,-0.00168058
-4.80000000,-3.39036940,-0.00167608
-4.80000000,-3.29030760,-0.00167121
-4.80000000,-3.19026380,-0.00166556
-4.80000000,-3.09015540,-0.00165917
-4.80000000,-2.99011300,-0.00165189
-4.80000000,-2.89061130,-0.00164342
-4.80000000,-2.79059490,-0.00163360
-4.80000000,-2.69057690,-0.00162210
-4.80000000,-2.59051250,-0.00160862
-4.80000000,-2.49052180,-0.00159293
-4.80000000,-2.39054170,-0.00157470
-4.80000000,-2.29110750,-0.00155372
-4.80000000,-2.19117780,-0.00152961
-4.80000000,-2.09132070,-0.00150223
-4.80000000,-1.99142870,-0.00147140
-4.80000000,-1.89154290,-0.00143697
-4.80000000,-1.79169760,-0.00139879
-4.80000000,-1.69237860,-0.00135691
-4.80000000,-1.59256200,-0.00131093
-4.80000000,-1.49272800,-0.00126089
-4.80000000,-1.39295280,-0.00120681
-4.80000000,-1.29322790,-0.00114847
-4.80000000,-1.19351200,-0.00108609
-4.80000000,-1.09433330,-0.00101975
-4.80000000,-0.99459560,-0.00094872
-4.80000000,-0.89495252,-0.00087353
-4.80000000,-0.79533910,-0.00079405
-4.80000000,-0.69576110,-0.00071021
-4.80000000,-0.59619091,-0.00062187
-4.80000000,-0.49710566,-0.00052974
-4.80000000,-0.39759047,-0.00043272
-4.80000000,-0.29809915,-0.00033127
-4.80000000,-0.19864281,-0.00022534
-4.80000000,-0.09920940,-0.00011483
-4.80000000,-0.00015705,-0.00000021
-4.70000000,-4.99025960,-0.00164463
-4.70000000,-4.89018880,-0.00164254
-4.70000000,-4.79011540,-0.00164055
-4.70000000,-4.69052320,-0.00163865
-4.70000000,-4.59044580,-0.00163654
-4.70000000,-4.49038140,-0.00163438
-4.70000000,-4.39032360,-0.00163222
-4.70000000,-4.29023340,-0.00162987
-4.70000000,-4.19029200,-0.00162750
-4.70000000,-4.09074490,-0.00162502
-4.70000000,-3.99068450,-0.00162248
-4.70000000,-3.89063830,-0.00161964
-4.70000000,-3.79056610,-0.00161675
-4.70000000,-3.69044590,-0.00161370
-4.70000000,-3.59039330,-0.00161029
-4.70000000,-3.49084880,-0.00160664
-4.70000000,-3.39080000,-0.00160271
-4.70000000,-3.29073040,-0.00159827
-4.70000000,-3.19069050,-0.00159339
-4.70000000,-3.09057290,-0.00158788
-4.70000000,-2.99052540,-0.00158140
-4.70000000,-2.89101720,-0.00157400
-4.70000000,-2.79098780,-0.00156546
-4.70000000,-2.69096600,-0.00155541
-4.70000000,-2.59089250,-0.00154355
-4.70000000,-2.49089010,-0.00152969
-4.70000000,-2.39089710,-0.00151347
-4.70000000,-2.29145120,-0.00149472
-4.70000000,-2.19151110,-0.00147285
-4.70000000,-2.09163720,-0.00144798
-4.70000000,-1.99172700,-0.00141968
-4.70000000,-1.89183340,-0.00138775
-4.70000000,-1.79196870,-0.00135223
-4.70000000,-1.69263540,-0.00131305
-4.70000000,-1.59279930,-0.00126984
-4.70000000,-1.49295370,-0.00122240
-4.70000000,-1.39316410,-0.00117097
-4.70000000,-1.29341850,-0.00111544
-4.70000000,-1.19368970,-0.00105570
-4.70000000,-1.09450060,-0.00099200
-4.70000000,-0.99473732,-0.00092364
-4.70000000,-0.89507932,-0.00085112
-4.70000000,-0.79545256,-0.00077421
-4.70000000,-0.69586251,-0.00069290
-4.70000000,-0.59627597,-0.00060719
-4.70000000,-0.49717697,-0.00051755
-4.70000000,-0.39764857,-0.00042305
-4.70000000,-0.29814416,-0.00032407
-4.70000000,-0.19866912,-0.00022055
-4.70000000,-0.09922375,-0.00011246
-4.70000000,-0.00015734,-0.00000019
-4.60000000,-4.99070310,-0.00156894
-4.60000000,-4.89062710,-0.00156686
-4.60000000,-4.79055510,-0.00156509
-4.60000000,-4.69096160,-0.00156317
-4.60000000,-4.59087890,-0.00156123
-4.60000000,-4.49081720,-0.00155922
-4.60000000,-4.39075160,-0.00155717
-4.60000000,-4.29066400,-0.00155503
-4.60000000,-4.19072780,-0.00155284
-4.60000000,-4.09117160,-0.00155049
-4.60000000,-3.99111250,-0.00154814
-4.60000000,-3.89106760,-0.00154551
-4.60000000,-3.79099400,-0.00154286
-4.60000000,-3.69087260,-0.00154007
-4.60000000,-3.59082000,-0.00153705
-4.60000000,-3.49126900,-0.00153377
-4.60000000,-3.39121500,-0.00153020
-4.60000000,-3.29115190,-0.00152627
-4.60000000,-3.19109900,-0.00152191
-4.60000000,-3.09098270,-0.00151696
-4.60000000,-2.99093390,-0.00151134
-4.60000000,-2.89141790,-0.00150502
-4.60000000,-2.79138080,-0.00149756
-4.60000000,-2.69135500,-0.00148878
-4.60000000,-2.59126860,-0.00147848
-4.60000000,-2.49125710,-0.00146635
-4.60000000,-2.39125760,-0.00145202
-4.60000000,-2.29180390,-0.00143535
-4.60000000,-2.19184050,-0.00141578
-4.60000000,-2.09195490,-0.00139326
-4.60000000,-1.99203310,-0.00136741
-4.60000000,-1.89211870,-0.00133815
-4.60000000,-1.79223840,-0.00130520
-4.60000000,-1.69289610,-0.00126871
-4.60000000,-1.59304440,-0.00122807
-4.60000000,-1.49317930,-0.00118353
-4.60000000,-1.39337680,-0.00113480
-4.60000000,-1.29361300,-0.00108192
-4.60000000,-1.19386480,-0.00102491
-4.60000000,-1.09465620,-0.00096389
-4.60000000,-0.99488794,-0.00089829
-4.60000000,-0.89521437,-0.00082837
-4.60000000,-0.79556980,-0.00075407
-4.60000000,-0.69596393,-0.00067545
-4.60000000,-0.59635435,-0.00059230
-4.60000000,-0.49724842,-0.00050524
-4.60000000,-0.39770641,-0.00041324
-4.60000000,-0.29818591,-0.00031673
-4.60000000,-0.19869516,-0.00021572
-4.60000000,-0.09923769,-0.00011006
-4.60000000,-0.00015945,-0.00000016
-4.50000000,-4.99113620,-0.00149442
-4.50000000,-4.89106550,-0.00149252
-4.50000000,-4.79098820,-0.00149079
-4.50000000,-4.69139470,-0.00148910
-4.50000000,-4.59131990,-0.00148717
-4.50000000,-4.49124900,-0.00148537
-4.50000000,-4.39118730,-0.00148340
-4.50000000,-4.29109710,-0.00148140
-4.50000000,-4.19116350,-0.00147930
-4.50000000,-4.09160600,-0.00147719
-4.50000000,-3.99154170,-0.00147495
-4.50000000,-3.89150070,-0.00147256
-4.50000000,-3.79142460,-0.00147010
-4.50000000,-3.69129920,-0.00146748
-4.50000000,-3.59124020,-0.00146476
-4.50000000,-3.49169690,-0.00146177
-4.50000000,-3.39164030,-0.00145857
-4.50000000,-3.29156820,-0.00145503
-4.50000000,-3.19151270,-0.00145122
-4.50000000,-3.09139900,-0.00144685
-4.50000000,-2.99134110,-0.00144195
-4.50000000,-2.89182250,-0.00143640
-4.50000000,-2.79177890,-0.00142995
-4.50000000,-2.69173890,-0.00142229
-4.50000000,-2.59165510,-0.00141348
-4.50000000,-2.49163190,-0.00140284
-4.50000000,-2.39161810,-0.00139040
-4.50000000,-2.29214890,-0.00137571
-4.50000000,-2.19217510,-0.00135831
-4.50000000,-2.09228040,-0.00133807
-4.50000000,-1.99233650,-0.00131469
-4.50000000,-1.89241440,-0.00128795
-4.50000000,-1.79252370,-0.00125769
-4.50000000,-1.69316320,-0.00122379
-4.50000000,-1.59328820,-0.00118593
-4.50000000,-1.49340890,-0.00114401
-4.50000000,-1.39359080,-0.00109810
-4.50000000,-1.29381530,-0.00104800
-4.50000000,-1.19405150,-0.00099368
-4.50000000,-1.09482220,-0.00093546
-4.50000000,-0.99503947,-0.00087257
-4.50000000,-0.89534745,-0.00080534
-4.50000000,-0.79569098,-0.00073375
-4.50000000,-0.69606717,-0.00065774
-4.50000000,-0.59644766,-0.00057729
-4.50000000,-0.49732393,-0.00049275
-4.50000000,-0.39776595,-0.00040341
