
VG= 0 to 5 in 0.1 step
VB= 0 to -3 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 0.05 4.193E-11
2 0.1 0 0.05 4.449E-11
3 0.2 0 0.05 5.045E-11
4 0.3 0 0.05 6.301E-11
5 0.4 0 0.05 7.13E-11
6 0.5 0 0.05 7.816E-11
7 0.6 0 0.05 1.249E-10
8 0.7 0 0.05 5.2946E-10
9 0.8 0 0.05 4.1318E-09
10 0.9 0 0.05 1.9456E-08
11 1 0 0.05 5.677E-08
12 1.1 0 0.05 1.1192E-07
13 1.2 0 0.05 1.863E-07
14 1.3 0 0.05 2.8586E-07
15 1.4 0 0.05 4.2344E-07
16 1.5 0 0.05 6.0292E-07
17 1.6 0 0.05 8.209E-07
18 1.7 0 0.05 1.06782E-06
19 1.8 0 0.05 1.3316E-06
20 1.9 0 0.05 1.603E-06
21 2 0 0.05 1.8808E-06
22 2.1 0 0.05 2.1572E-06
23 2.2 0 0.05 2.4364E-06
24 2.3 0 0.05 2.7145E-06
25 2.4 0 0.05 2.9924E-06
26 2.5 0 0.05 3.2675E-06
27 2.6 0 0.05 3.5432E-06
28 2.7 0 0.05 3.8191E-06
29 2.8 0 0.05 4.0901E-06
30 2.9 0 0.05 4.3618E-06
31 3 0 0.05 4.6326E-06
32 3.1 0 0.05 4.9036E-06
33 3.2 0 0.05 5.1741E-06
34 3.3 0 0.05 5.4391E-06
35 3.4 0 0.05 5.709E-06
36 3.5 0 0.05 5.9745E-06
37 3.6 0 0.05 6.2427E-06
38 3.7 0 0.05 6.5113E-06
39 3.8 0 0.05 6.7764E-06
40 3.9 0 0.05 7.0434E-06
41 4 0 0.05 7.3089E-06
42 4.1 0 0.05 7.5737E-06
43 4.2 0 0.05 7.8393E-06
44 4.3 0 0.05 8.0988E-06
45 4.4 0 0.05 8.3622E-06
46 4.5 0 0.05 8.6192E-06
47 4.6 0 0.05 8.8815E-06
48 4.7 0 0.05 9.1425E-06
