
VG= 0 to 5 in 0.1 step
VD= 0 to 5 in 0.5 step
NO. VG VB VD ID
 V V V A
1 0 -5 0 1.2355E-10
2 0.1 -5 0 1.287E-10
3 0.2 -5 0 1.3244E-10
4 0.3 -5 0 1.3655E-10
5 0.4 -5 0 1.4185E-10
6 0.5 -5 0 1.4645E-10
7 0.6 -5 0 1.5079E-10
8 0.7 -5 0 1.5632E-10
9 0.8 -5 0 1.6187E-10
10 0.9 -5 0 1.6736E-10
11 1 -5 0 1.7348E-10
12 1.1 -5 0 1.7894E-10
13 1.2 -5 0 1.848E-10
14 1.3 -5 0 1.9148E-10
15 1.4 -5 0 1.8875E-10
16 1.5 -5 0 1.7605E-10
17 1.6 -5 0 2.3234E-10
18 1.7 -5 0 4.4329E-10
19 1.8 -5 0 7.93E-10
20 1.9 -5 0 1.07099E-09
21 2 -5 0 1.6483E-09
22 2.1 -5 0 2.5396E-09
23 2.2 -5 0 2.6816E-09
24 2.3 -5 0 3.7031E-09
25 2.4 -5 0 4.2274E-09
26 2.5 -5 0 5.0444E-09
27 2.6 -5 0 6.0106E-09
28 2.7 -5 0 6.7837E-09
29 2.8 -5 0 8.0256E-09
30 2.9 -5 0 8.9944E-09
31 3 -5 0 1.03219E-08
32 3.1 -5 0 1.14527E-08
33 3.2 -5 0 1.7408E-08
34 3.3 -5 0 1.9214E-08
35 3.4 -5 0 2.1466E-08
36 3.5 -5 0 2.4722E-08
37 3.6 -5 0 2.6084E-08
38 3.7 -5 0 2.8909E-08
39 3.8 -5 0 3.1076E-08
40 3.9 -5 0 3.4033E-08
41 4 -5 0 3.7369E-08
42 4.1 -5 0 3.8557E-08
43 4.2 -5 0 4.1578E-08
44 4.3 -5 0 4.469E-08
45 4.4 -5 0 4.6091E-08
46 4.5 -5 0 4.9995E-08
47 4.6 -5 0 5.3606E-08
48 4.7 -5 0 5.3845E-08
49 4.8 -5 0 5.8469E-08
50 4.9 -5 0 6.1212E-08
51 5 -5 0 6.1146E-08
52 0 -5 0.5 1.2393E-10
53 0.1 -5 0.5 1.2836E-10
54 0.2 -5 0.5 1.3238E-10
55 0.3 -5 0.5 1.362E-10
56 0.4 -5 0.5 1.4106E-10
57 0.5 -5 0.5 1.4604E-10
58 0.6 -5 0.5 1.5069E-10
59 0.7 -5 0.5 1.5577E-10
60 0.8 -5 0.5 1.6117E-10
61 0.9 -5 0.5 1.6815E-10
62 1 -5 0.5 1.7215E-10
63 1.1 -5 0.5 1.7935E-10
64 1.2 -5 0.5 1.8715E-10
65 1.3 -5 0.5 2.0207E-10
66 1.4 -5 0.5 3.531E-10
67 1.5 -5 0.5 2.0269E-09
68 1.6 -5 0.5 1.3973E-08
69 1.7 -5 0.5 5.4711E-08
70 1.8 -5 0.5 1.4433E-07
71 1.9 -5 0.5 3.0306E-07
72 2 -5 0.5 5.4301E-07
73 2.1 -5 0.5 8.8E-07
74 2.2 -5 0.5 1.3103E-06
75 2.3 -5 0.5 1.8254E-06
76 2.4 -5 0.5 2.4172E-06
77 2.5 -5 0.5 3.079E-06
78 2.6 -5 0.5 3.8111E-06
79 2.7 -5 0.5 4.6235E-06
80 2.8 -5 0.5 5.5247E-06
81 2.9 -5 0.5 6.5339E-06
82 3 -5 0.5 7.6702E-06
83 3.1 -5 0.5 8.9418E-06
84 3.2 -5 0.5 1.03534E-05
85 3.3 -5 0.5 1.19E-05
86 3.4 -5 0.5 1.3567E-05
87 3.5 -5 0.5 1.5336E-05
88 3.6 -5 0.5 1.719E-05
89 3.7 -5 0.5 1.9112E-05
90 3.8 -5 0.5 2.1094E-05
91 3.9 -5 0.5 2.3128E-05
92 4 -5 0.5 2.5198E-05
93 4.1 -5 0.5 2.7301E-05
94 4.2 -5 0.5 2.9431E-05
95 4.3 -5 0.5 3.1585E-05
96 4.4 -5 0.5 3.3756E-05
97 4.5 -5 0.5 3.5947E-05
98 4.6 -5 0.5 3.8146E-05
99 4.7 -5 0.5 4.0358E-05
100 4.8 -5 0.5 4.2574E-05
101 4.9 -5 0.5 4.478E-05
102 5 -5 0.5 4.7011E-05
103 0 -5 1 1.2497E-10
104 0.1 -5 1 1.2869E-10
105 0.2 -5 1 1.3313E-10
106 0.3 -5 1 1.3713E-10
107 0.4 -5 1 1.4113E-10
108 0.5 -5 1 1.4617E-10
109 0.6 -5 1 1.5167E-10
110 0.7 -5 1 1.5585E-10
111 0.8 -5 1 1.6102E-10
112 0.9 -5 1 1.6732E-10
113 1 -5 1 1.7416E-10
114 1.1 -5 1 1.8012E-10
115 1.2 -5 1 1.8675E-10
116 1.3 -5 1 2.0304E-10
117 1.4 -5 1 3.5497E-10
118 1.5 -5 1 2.2676E-09
119 1.6 -5 1 1.4368E-08
120 1.7 -5 1 5.4688E-08
121 1.8 -5 1 1.449E-07
122 1.9 -5 1 3.0372E-07
123 2 -5 1 5.4456E-07
124 2.1 -5 1 8.8666E-07
125 2.2 -5 1 1.3383E-06
126 2.3 -5 1 1.9128E-06
127 2.4 -5 1 2.623E-06
128 2.5 -5 1 3.4782E-06
129 2.6 -5 1 4.4945E-06
130 2.7 -5 1 5.6834E-06
131 2.8 -5 1 7.0498E-06
132 2.9 -5 1 8.6006E-06
133 3 -5 1 1.03473E-05
134 3.1 -5 1 1.2298E-05
135 3.2 -5 1 1.4462E-05
136 3.3 -5 1 1.685E-05
137 3.4 -5 1 1.9475E-05
138 3.5 -5 1 2.2329E-05
139 3.6 -5 1 2.5406E-05
140 3.7 -5 1 2.8695E-05
141 3.8 -5 1 3.2176E-05
142 3.9 -5 1 3.5822E-05
143 4 -5 1 3.9608E-05
144 4.1 -5 1 4.3515E-05
145 4.2 -5 1 4.752E-05
146 4.3 -5 1 5.1612E-05
147 4.4 -5 1 5.5775E-05
148 4.5 -5 1 5.9996E-05
149 4.6 -5 1 6.4259E-05
150 4.7 -5 1 6.8565E-05
151 4.8 -5 1 7.2903E-05
152 4.9 -5 1 7.7239E-05
153 5 -5 1 8.1628E-05
154 0 -5 1.5 1.2539E-10
155 0.1 -5 1.5 1.2846E-10
156 0.2 -5 1.5 1.3308E-10
157 0.3 -5 1.5 1.3758E-10
158 0.4 -5 1.5 1.4155E-10
159 0.5 -5 1.5 1.4612E-10
160 0.6 -5 1.5 1.5113E-10
161 0.7 -5 1.5 1.5551E-10
162 0.8 -5 1.5 1.6138E-10
163 0.9 -5 1.5 1.673E-10
164 1 -5 1.5 1.732E-10
165 1.1 -5 1.5 1.7924E-10
166 1.2 -5 1.5 1.8571E-10
167 1.3 -5 1.5 2.022E-10
168 1.4 -5 1.5 3.5718E-10
169 1.5 -5 1.5 2.0278E-09
170 1.6 -5 1.5 1.4053E-08
171 1.7 -5 1.5 5.4967E-08
172 1.8 -5 1.5 1.4498E-07
173 1.9 -5 1.5 3.041E-07
174 2 -5 1.5 5.4501E-07
175 2.1 -5 1.5 8.8707E-07
176 2.2 -5 1.5 1.3395E-06
177 2.3 -5 1.5 1.9145E-06
178 2.4 -5 1.5 2.6251E-06
179 2.5 -5 1.5 3.4819E-06
180 2.6 -5 1.5 4.501E-06
181 2.7 -5 1.5 5.7056E-06
182 2.8 -5 1.5 7.1161E-06
183 2.9 -5 1.5 8.7603E-06
184 3 -5 1.5 1.06679E-05
185 3.1 -5 1.5 1.2859E-05
186 3.2 -5 1.5 1.5353E-05
187 3.3 -5 1.5 1.8157E-05
188 3.4 -5 1.5 2.1274E-05
189 3.5 -5 1.5 2.4693E-05
190 3.6 -5 1.5 2.8415E-05
191 3.7 -5 1.5 3.2436E-05
192 3.8 -5 1.5 3.6747E-05
193 3.9 -5 1.5 4.1341E-05
194 4 -5 1.5 4.6205E-05
195 4.1 -5 1.5 5.1321E-05
196 4.2 -5 1.5 5.6668E-05
197 4.3 -5 1.5 6.2223E-05
198 4.4 -5 1.5 6.7958E-05
199 4.5 -5 1.5 7.385E-05
200 4.6 -5 1.5 7.9873E-05
201 4.7 -5 1.5 8.5999E-05
202 4.8 -5 1.5 9.2228E-05
203 4.9 -5 1.5 9.8493E-05
204 5 -5 1.5 0.00010487
205 0 -5 2 1.2531E-10
206 0.1 -5 2 1.2977E-10
207 0.2 -5 2 1.3393E-10
208 0.3 -5 2 1.3733E-10
209 0.4 -5 2 1.423E-10
210 0.5 -5 2 1.4686E-10
211 0.6 -5 2 1.5213E-10
212 0.7 -5 2 1.5807E-10
213 0.8 -5 2 1.6287E-10
214 0.9 -5 2 1.6777E-10
215 1 -5 2 1.7463E-10
216 1.1 -5 2 1.8059E-10
217 1.2 -5 2 1.8631E-10
218 1.3 -5 2 2.0319E-10
219 1.4 -5 2 3.5724E-10
220 1.5 -5 2 2.147E-09
221 1.6 -5 2 1.3872E-08
222 1.7 -5 2 5.4198E-08
223 1.8 -5 2 1.4428E-07
224 1.9 -5 2 3.0384E-07
225 2 -5 2 5.4644E-07
226 2.1 -5 2 8.8745E-07
227 2.2 -5 2 1.3403E-06
228 2.3 -5 2 1.9155E-06
229 2.4 -5 2 2.6251E-06
230 2.5 -5 2 3.4836E-06
231 2.6 -5 2 4.5039E-06
232 2.7 -5 2 5.7072E-06
233 2.8 -5 2 7.1203E-06
234 2.9 -5 2 8.766E-06
235 3 -5 2 1.06746E-05
236 3.1 -5 2 1.287E-05
237 3.2 -5 2 1.5379E-05
238 3.3 -5 2 1.8218E-05
239 3.4 -5 2 2.1411E-05
240 3.5 -5 2 2.4971E-05
241 3.6 -5 2 2.8899E-05
242 3.7 -5 2 3.3213E-05
243 3.8 -5 2 3.7899E-05
244 3.9 -5 2 4.296E-05
245 4 -5 2 4.837E-05
246 4.1 -5 2 5.4126E-05
247 4.2 -5 2 6.0203E-05
248 4.3 -5 2 6.66E-05
249 4.4 -5 2 7.329E-05
250 4.5 -5 2 8.0261E-05
251 4.6 -5 2 8.7484E-05
252 4.7 -5 2 9.4935E-05
253 4.8 -5 2 0.000102594
254 4.9 -5 2 0.000110379
255 5 -5 2 0.00011842
256 0 -5 2.5 1.2614E-10
257 0.1 -5 2.5 1.2946E-10
258 0.2 -5 2.5 1.3474E-10
259 0.3 -5 2.5 1.3911E-10
260 0.4 -5 2.5 1.4291E-10
261 0.5 -5 2.5 1.4773E-10
262 0.6 -5 2.5 1.5324E-10
263 0.7 -5 2.5 1.579E-10
264 0.8 -5 2.5 1.6233E-10
265 0.9 -5 2.5 1.6825E-10
266 1 -5 2.5 1.7412E-10
267 1.1 -5 2.5 1.806E-10
268 1.2 -5 2.5 1.8742E-10
269 1.3 -5 2.5 2.0411E-10
270 1.4 -5 2.5 3.5937E-10
271 1.5 -5 2.5 1.9568E-09
272 1.6 -5 2.5 1.3964E-08
273 1.7 -5 2.5 5.5238E-08
274 1.8 -5 2.5 1.4531E-07
275 1.9 -5 2.5 3.0381E-07
276 2 -5 2.5 5.4615E-07
277 2.1 -5 2.5 8.8909E-07
278 2.2 -5 2.5 1.3411E-06
279 2.3 -5 2.5 1.9162E-06
280 2.4 -5 2.5 2.6274E-06
281 2.5 -5 2.5 3.4851E-06
282 2.6 -5 2.5 4.5053E-06
283 2.7 -5 2.5 5.712E-06
284 2.8 -5 2.5 7.1238E-06
285 2.9 -5 2.5 8.7712E-06
286 3 -5 2.5 1.06816E-05
287 3.1 -5 2.5 1.2878E-05
288 3.2 -5 2.5 1.5386E-05
289 3.3 -5 2.5 1.823E-05
290 3.4 -5 2.5 2.1427E-05
291 3.5 -5 2.5 2.4984E-05
292 3.6 -5 2.5 2.8924E-05
293 3.7 -5 2.5 3.3249E-05
294 3.8 -5 2.5 3.7973E-05
295 3.9 -5 2.5 4.3097E-05
296 4 -5 2.5 4.863E-05
297 4.1 -5 2.5 5.4577E-05
298 4.2 -5 2.5 6.0922E-05
299 4.3 -5 2.5 6.768E-05
300 4.4 -5 2.5 7.4825E-05
301 4.5 -5 2.5 8.2343E-05
302 4.6 -5 2.5 9.0214E-05
303 4.7 -5 2.5 9.8406E-05
304 4.8 -5 2.5 0.00010692
305 4.9 -5 2.5 0.00011568
306 5 -5 2.5 0.00012476
307 0 -5 3 1.2748E-10
308 0.1 -5 3 1.3085E-10
309 0.2 -5 3 1.3499E-10
310 0.3 -5 3 1.3944E-10
311 0.4 -5 3 1.4425E-10
312 0.5 -5 3 1.4859E-10
313 0.6 -5 3 1.5321E-10
314 0.7 -5 3 1.5902E-10
315 0.8 -5 3 1.636E-10
316 0.9 -5 3 1.6892E-10
317 1 -5 3 1.7479E-10
318 1.1 -5 3 1.808E-10
319 1.2 -5 3 1.8718E-10
320 1.3 -5 3 2.0315E-10
321 1.4 -5 3 3.5967E-10
322 1.5 -5 3 1.7565E-09
323 1.6 -5 3 1.3616E-08
324 1.7 -5 3 5.5087E-08
325 1.8 -5 3 1.456E-07
326 1.9 -5 3 3.0463E-07
327 2 -5 3 5.4612E-07
328 2.1 -5 3 8.8912E-07
329 2.2 -5 3 1.3418E-06
330 2.3 -5 3 1.9175E-06
331 2.4 -5 3 2.6277E-06
332 2.5 -5 3 3.4871E-06
333 2.6 -5 3 4.5076E-06
334 2.7 -5 3 5.713E-06
335 2.8 -5 3 7.1272E-06
336 2.9 -5 3 8.7755E-06
337 3 -5 3 1.06863E-05
338 3.1 -5 3 1.2886E-05
339 3.2 -5 3 1.5394E-05
340 3.3 -5 3 1.8238E-05
341 3.4 -5 3 2.1436E-05
342 3.5 -5 3 2.4998E-05
343 3.6 -5 3 2.8934E-05
344 3.7 -5 3 3.3269E-05
345 3.8 -5 3 3.7989E-05
346 3.9 -5 3 4.3117E-05
347 4 -5 3 4.8655E-05
348 4.1 -5 3 5.4609E-05
349 4.2 -5 3 6.0972E-05
350 4.3 -5 3 6.7759E-05
351 4.4 -5 3 7.4966E-05
352 4.5 -5 3 8.2599E-05
353 4.6 -5 3 9.0642E-05
354 4.7 -5 3 9.9102E-05
355 4.8 -5 3 0.000107974
356 4.9 -5 3 0.00011719
357 5 -5 3 0.00012683
358 0 -5 3.5 1.2886E-10
359 0.1 -5 3.5 1.3254E-10
360 0.2 -5 3.5 1.3628E-10
361 0.3 -5 3.5 1.4054E-10
362 0.4 -5 3.5 1.4519E-10
363 0.5 -5 3.5 1.4914E-10
364 0.6 -5 3.5 1.5382E-10
365 0.7 -5 3.5 1.5937E-10
366 0.8 -5 3.5 1.6499E-10
367 0.9 -5 3.5 1.7055E-10
368 1 -5 3.5 1.7607E-10
369 1.1 -5 3.5 1.8254E-10
370 1.2 -5 3.5 1.8907E-10
371 1.3 -5 3.5 2.0418E-10
372 1.4 -5 3.5 3.606E-10
373 1.5 -5 3.5 1.7844E-09
374 1.6 -5 3.5 1.365E-08
375 1.7 -5 3.5 5.5148E-08
376 1.8 -5 3.5 1.4578E-07
377 1.9 -5 3.5 3.05E-07
378 2 -5 3.5 5.4665E-07
379 2.1 -5 3.5 8.9001E-07
380 2.2 -5 3.5 1.3431E-06
381 2.3 -5 3.5 1.9184E-06
382 2.4 -5 3.5 2.6295E-06
383 2.5 -5 3.5 3.4895E-06
384 2.6 -5 3.5 4.5107E-06
385 2.7 -5 3.5 5.7163E-06
386 2.8 -5 3.5 7.1315E-06
387 2.9 -5 3.5 8.7795E-06
388 3 -5 3.5 1.0691E-05
389 3.1 -5 3.5 1.2892E-05
390 3.2 -5 3.5 1.5401E-05
391 3.3 -5 3.5 1.8246E-05
392 3.4 -5 3.5 2.1448E-05
393 3.5 -5 3.5 2.501E-05
394 3.6 -5 3.5 2.8949E-05
395 3.7 -5 3.5 3.3282E-05
396 3.8 -5 3.5 3.8007E-05
397 3.9 -5 3.5 4.3138E-05
398 4 -5 3.5 4.8676E-05
399 4.1 -5 3.5 5.4633E-05
400 4.2 -5 3.5 6.1E-05
401 4.3 -5 3.5 6.7788E-05
402 4.4 -5 3.5 7.4999E-05
403 4.5 -5 3.5 8.2637E-05
404 4.6 -5 3.5 9.0693E-05
405 4.7 -5 3.5 9.9168E-05
406 4.8 -5 3.5 0.00010807
