
VD= 0 to 5 in 0.1 step
VG= 0 to 5 in 0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 0 5.509E-11
2 0 0 0.1 9.581E-11
3 0 0 0.2 1.3765E-10
4 0 0 0.3 1.7824E-10
5 0 0 0.4 2.2408E-10
6 0 0 0.5 2.6713E-10
7 0 0 0.6 3.1797E-10
8 0 0 0.7 3.7548E-10
9 0 0 0.8 4.4838E-10
10 0 0 0.9 5.2871E-10
11 0 0 1 6.0958E-10
12 0 0 1.1 7.2489E-10
13 0 0 1.2 8.4288E-10
14 0 0 1.3 9.5886E-10
15 0 0 1.4 1.13E-09
16 0 0 1.5 1.2611E-09
17 0 0 1.6 1.5044E-09
18 0 0 1.7 1.7595E-09
19 0 0 1.8 2.0158E-09
20 0 0 1.9 2.3559E-09
21 0 0 2 2.7551E-09
22 0 0 2.1 3.1505E-09
23 0 0 2.2 3.6016E-09
24 0 0 2.3 4.1342E-09
25 0 0 2.4 4.7209E-09
26 0 0 2.5 5.1884E-09
27 0 0 2.6 6.0752E-09
28 0 0 2.7 6.8796E-09
29 0 0 2.8 8.0009E-09
30 0 0 2.9 9.2895E-09
31 0 0 3 1.0733E-08
32 0 0 3.1 1.2712E-08
33 0 0 3.2 1.4942E-08
34 0 0 3.3 1.6805E-08
35 0 0 3.4 1.9272E-08
36 0 0 3.5 2.1641E-08
37 0 0 3.6 2.4906E-08
38 0 0 3.7 2.9048E-08
39 0 0 3.8 3.4092E-08
40 0 0 3.9 3.9599E-08
41 0 0 4 4.6438E-08
42 0 0 4.1 5.2764E-08
43 0 0 4.2 6.5384E-08
44 0 0 4.3 7.9685E-08
45 0 0 4.4 8.97E-08
46 0 0 4.5 1.08147E-07
47 0 0 4.6 1.3603E-07
48 0 0 4.7 1.6413E-07
49 0 0 4.8 1.9599E-07
50 0 0 4.9 2.4096E-07
51 0 0 5 3.0071E-07
52 0.5 0 0 -2.4953E-10
53 0.5 0 0.1 3.021E-11
54 0.5 0 0.2 1.1411E-10
55 0.5 0 0.3 1.6993E-10
56 0.5 0 0.4 2.1222E-10
57 0.5 0 0.5 2.5191E-10
58 0.5 0 0.6 2.8724E-10
59 0.5 0 0.7 3.2133E-10
60 0.5 0 0.8 3.5027E-10
61 0.5 0 0.9 3.8842E-10
62 0.5 0 1 4.1635E-10
63 0.5 0 1.1 4.5903E-10
64 0.5 0 1.2 5.0982E-10
65 0.5 0 1.3 5.6331E-10
66 0.5 0 1.4 6.3122E-10
67 0.5 0 1.5 7.0315E-10
68 0.5 0 1.6 7.7532E-10
69 0.5 0 1.7 8.8161E-10
70 0.5 0 1.8 9.782E-10
71 0.5 0 1.9 1.0857E-09
72 0.5 0 2 1.2751E-09
73 0.5 0 2.1 1.4406E-09
74 0.5 0 2.2 1.5917E-09
75 0.5 0 2.3 1.8156E-09
76 0.5 0 2.4 2.0402E-09
77 0.5 0 2.5 2.3319E-09
78 0.5 0 2.6 2.6877E-09
79 0.5 0 2.7 3.0417E-09
80 0.5 0 2.8 3.4165E-09
81 0.5 0 2.9 4.0024E-09
82 0.5 0 3 4.6874E-09
83 0.5 0 3.1 5.3609E-09
84 0.5 0 3.2 6.2078E-09
85 0.5 0 3.3 7.0926E-09
86 0.5 0 3.4 8.2284E-09
87 0.5 0 3.5 9.3582E-09
88 0.5 0 3.6 1.1217E-08
89 0.5 0 3.7 1.2869E-08
90 0.5 0 3.8 1.4711E-08
91 0.5 0 3.9 1.6892E-08
92 0.5 0 4 1.9784E-08
93 0.5 0 4.1 2.2211E-08
94 0.5 0 4.2 2.5958E-08
95 0.5 0 4.3 3.1215E-08
96 0.5 0 4.4 3.628E-08
97 0.5 0 4.5 4.2555E-08
98 0.5 0 4.6 4.9648E-08
99 0.5 0 4.7 5.9444E-08
100 0.5 0 4.8 7.2667E-08
101 0.5 0 4.9 8.8091E-08
102 0.5 0 5 1.11052E-07
103 1 0 0 -3.922E-11
104 1 0 0.1 2.2211E-07
105 1 0 0.2 3.0673E-07
106 1 0 0.3 3.2312E-07
107 1 0 0.4 3.2449E-07
108 1 0 0.5 3.2488E-07
109 1 0 0.6 3.2511E-07
110 1 0 0.7 3.252E-07
111 1 0 0.8 3.2534E-07
112 1 0 0.9 3.2543E-07
113 1 0 1 3.2558E-07
114 1 0 1.1 3.2573E-07
115 1 0 1.2 3.257E-07
116 1 0 1.3 3.2575E-07
117 1 0 1.4 3.2588E-07
118 1 0 1.5 3.259E-07
119 1 0 1.6 3.2599E-07
120 1 0 1.7 3.2603E-07
121 1 0 1.8 3.2613E-07
122 1 0 1.9 3.2619E-07
123 1 0 2 3.2633E-07
124 1 0 2.1 3.2648E-07
125 1 0 2.2 3.2657E-07
126 1 0 2.3 3.2663E-07
127 1 0 2.4 3.2682E-07
128 1 0 2.5 3.27E-07
129 1 0 2.6 3.272E-07
130 1 0 2.7 3.275E-07
131 1 0 2.8 3.2768E-07
132 1 0 2.9 3.2808E-07
133 1 0 3 3.2833E-07
134 1 0 3.1 3.286E-07
135 1 0 3.2 3.2908E-07
136 1 0 3.3 3.2971E-07
137 1 0 3.4 3.3031E-07
138 1 0 3.5 3.3087E-07
139 1 0 3.6 3.3157E-07
140 1 0 3.7 3.3247E-07
141 1 0 3.8 3.3338E-07
142 1 0 3.9 3.3459E-07
143 1 0 4 3.3591E-07
144 1 0 4.1 3.3724E-07
145 1 0 4.2 3.392E-07
146 1 0 4.3 3.4115E-07
147 1 0 4.4 3.4331E-07
148 1 0 4.5 3.4662E-07
149 1 0 4.6 3.4998E-07
150 1 0 4.7 3.5299E-07
151 1 0 4.8 3.581E-07
152 1 0 4.9 3.6462E-07
153 1 0 5 3.7418E-07
154 1.5 0 0 3.4592E-09
155 1.5 0 0.1 1.2419E-06
156 1.5 0 0.2 2.1684E-06
157 1.5 0 0.3 2.8257E-06
158 1.5 0 0.4 3.2548E-06
159 1.5 0 0.5 3.5073E-06
160 1.5 0 0.6 3.6208E-06
161 1.5 0 0.7 3.6516E-06
162 1.5 0 0.8 3.6562E-06
163 1.5 0 0.9 3.6576E-06
164 1.5 0 1 3.6585E-06
165 1.5 0 1.1 3.6594E-06
166 1.5 0 1.2 3.6603E-06
167 1.5 0 1.3 3.6605E-06
168 1.5 0 1.4 3.6611E-06
169 1.5 0 1.5 3.6618E-06
170 1.5 0 1.6 3.6628E-06
171 1.5 0 1.7 3.6629E-06
172 1.5 0 1.8 3.663E-06
173 1.5 0 1.9 3.6635E-06
174 1.5 0 2 3.6638E-06
175 1.5 0 2.1 3.6642E-06
176 1.5 0 2.2 3.6645E-06
177 1.5 0 2.3 3.6652E-06
178 1.5 0 2.4 3.6648E-06
179 1.5 0 2.5 3.6656E-06
180 1.5 0 2.6 3.6661E-06
181 1.5 0 2.7 3.6666E-06
182 1.5 0 2.8 3.6667E-06
183 1.5 0 2.9 3.667E-06
184 1.5 0 3 3.6679E-06
185 1.5 0 3.1 3.668E-06
186 1.5 0 3.2 3.6686E-06
187 1.5 0 3.3 3.6692E-06
188 1.5 0 3.4 3.6701E-06
189 1.5 0 3.5 3.6705E-06
190 1.5 0 3.6 3.6713E-06
191 1.5 0 3.7 3.6719E-06
192 1.5 0 3.8 3.6735E-06
193 1.5 0 3.9 3.6745E-06
194 1.5 0 4 3.6757E-06
195 1.5 0 4.1 3.6771E-06
196 1.5 0 4.2 3.6787E-06
197 1.5 0 4.3 3.6812E-06
198 1.5 0 4.4 3.6836E-06
199 1.5 0 4.5 3.6865E-06
200 1.5 0 4.6 3.6899E-06
201 1.5 0 4.7 3.6939E-06
202 1.5 0 4.8 3.6981E-06
203 1.5 0 4.9 3.7037E-06
204 1.5 0 5 3.7097E-06
205 2 0 0 1.0159E-08
206 2 0 0.1 2.8108E-06
207 2 0 0.2 5.2548E-06
208 2 0 0.3 7.3851E-06
209 2 0 0.4 9.2351E-06
210 2 0 0.5 1.07459E-05
211 2 0 0.6 1.188E-05
212 2 0 0.7 1.275E-05
213 2 0 0.8 1.3395E-05
214 2 0 0.9 1.3833E-05
215 2 0 1 1.4085E-05
216 2 0 1.1 1.4207E-05
217 2 0 1.2 1.4244E-05
218 2 0 1.3 1.425E-05
219 2 0 1.4 1.4254E-05
220 2 0 1.5 1.4259E-05
221 2 0 1.6 1.4259E-05
222 2 0 1.7 1.4263E-05
223 2 0 1.8 1.4265E-05
224 2 0 1.9 1.4266E-05
225 2 0 2 1.4268E-05
226 2 0 2.1 1.4268E-05
227 2 0 2.2 1.427E-05
228 2 0 2.3 1.4273E-05
229 2 0 2.4 1.4275E-05
230 2 0 2.5 1.4276E-05
231 2 0 2.6 1.4276E-05
232 2 0 2.7 1.4277E-05
233 2 0 2.8 1.4279E-05
234 2 0 2.9 1.4279E-05
235 2 0 3 1.428E-05
236 2 0 3.1 1.4282E-05
237 2 0 3.2 1.4282E-05
238 2 0 3.3 1.4285E-05
239 2 0 3.4 1.4287E-05
240 2 0 3.5 1.4285E-05
241 2 0 3.6 1.4285E-05
242 2 0 3.7 1.4288E-05
243 2 0 3.8 1.4289E-05
244 2 0 3.9 1.429E-05
245 2 0 4 1.4293E-05
246 2 0 4.1 1.4295E-05
247 2 0 4.2 1.4297E-05
248 2 0 4.3 1.4301E-05
249 2 0 4.4 1.4302E-05
250 2 0 4.5 1.4307E-05
251 2 0 4.6 1.4309E-05
252 2 0 4.7 1.4314E-05
253 2 0 4.8 1.4319E-05
254 2 0 4.9 1.4327E-05
255 2 0 5 1.4334E-05
256 2.5 0 0 1.2573E-08
257 2.5 0 0.1 4.3146E-06
258 2.5 0 0.2 8.2659E-06
259 2.5 0 0.3 1.2017E-05
260 2.5 0 0.4 1.5757E-05
261 2.5 0 0.5 1.9281E-05
262 2.5 0 0.6 2.2128E-05
263 2.5 0 0.7 2.4648E-05
264 2.5 0 0.8 2.6721E-05
265 2.5 0 0.9 2.9049E-05
266 2.5 0 1 3.0764E-05
267 2.5 0 1.1 3.2103E-05
268 2.5 0 1.2 3.3189E-05
269 2.5 0 1.3 3.3995E-05
270 2.5 0 1.4 3.4529E-05
271 2.5 0 1.5 3.4881E-05
272 2.5 0 1.6 3.5091E-05
273 2.5 0 1.7 3.5161E-05
274 2.5 0 1.8 3.5183E-05
275 2.5 0 1.9 3.5194E-05
276 2.5 0 2 3.5201E-05
277 2.5 0 2.1 3.5209E-05
278 2.5 0 2.2 3.5211E-05
279 2.5 0 2.3 3.5213E-05
280 2.5 0 2.4 3.5218E-05
281 2.5 0 2.5 3.522E-05
282 2.5 0 2.6 3.5225E-05
283 2.5 0 2.7 3.5227E-05
284 2.5 0 2.8 3.523E-05
285 2.5 0 2.9 3.5231E-05
286 2.5 0 3 3.5236E-05
287 2.5 0 3.1 3.524E-05
288 2.5 0 3.2 3.5243E-05
289 2.5 0 3.3 3.5242E-05
290 2.5 0 3.4 3.5248E-05
291 2.5 0 3.5 3.5249E-05
292 2.5 0 3.6 3.5253E-05
293 2.5 0 3.7 3.5251E-05
294 2.5 0 3.8 3.5258E-05
295 2.5 0 3.9 3.526E-05
296 2.5 0 4 3.5261E-05
297 2.5 0 4.1 3.5264E-05
298 2.5 0 4.2 3.5268E-05
299 2.5 0 4.3 3.5271E-05
300 2.5 0 4.4 3.5272E-05
301 2.5 0 4.5 3.5277E-05
302 2.5 0 4.6 3.5281E-05
303 2.5 0 4.7 3.5283E-05
304 2.5 0 4.8 3.5287E-05
305 2.5 0 4.9 3.5294E-05
306 2.5 0 5 3.5303E-05
307 3 0 0 9.288E-09
308 3 0 0.1 5.667E-06
309 3 0 0.2 1.11519E-05
310 3 0 0.3 1.6517E-05
311 3 0 0.4 2.163E-05
312 3 0 0.5 2.6613E-05
313 3 0 0.6 3.1327E-05
314 3 0 0.7 3.5767E-05
315 3 0 0.8 4.0191E-05
316 3 0 0.9 4.3908E-05
