
VG= 0 to -5 in -0.1 step
VD= 0 to -5 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 3 0 -2.026E-11
2 -0.1 3 0 -2.002E-11
3 -0.2 3 0 -2.014E-11
4 -0.3 3 0 -1.946E-11
5 -0.4 3 0 -1.895E-11
6 -0.5 3 0 -1.933E-11
7 -0.6 3 0 -1.922E-11
8 -0.7 3 0 -1.829E-11
9 -0.8 3 0 -1.841E-11
10 -0.9 3 0 -1.889E-11
11 -1 3 0 -1.876E-11
12 -1.1 3 0 -1.852E-11
13 -1.2 3 0 -1.91E-11
14 -1.3 3 0 -1.886E-11
15 -1.4 3 0 -1.991E-11
16 -1.5 3 0 1.157E-11
17 -1.6 3 0 1.6047E-10
18 -1.7 3 0 4.4757E-10
19 -1.8 3 0 8.2461E-10
20 -1.9 3 0 1.09815E-09
21 -2 3 0 1.7496E-09
22 -2.1 3 0 2.6658E-09
23 -2.2 3 0 2.7792E-09
24 -2.3 3 0 3.7563E-09
25 -2.4 3 0 4.3078E-09
26 -2.5 3 0 4.9598E-09
27 -2.6 3 0 5.802E-09
28 -2.7 3 0 6.3551E-09
29 -2.8 3 0 7.3511E-09
30 -2.9 3 0 7.8328E-09
31 -3 3 0 8.6949E-09
32 -3.1 3 0 9.3478E-09
33 -3.2 3 0 1.01118E-08
34 -3.3 3 0 1.08832E-08
35 -3.4 3 0 1.14781E-08
36 -3.5 3 0 1.4289E-08
37 -3.6 3 0 1.4729E-08
38 -3.7 3 0 1.6204E-08
39 -3.8 3 0 1.6408E-08
40 -3.9 3 0 1.7419E-08
41 -4 3 0 1.879E-08
42 -4.1 3 0 1.865E-08
43 -4.2 3 0 1.975E-08
44 -4.3 3 0 2.0924E-08
45 -4.4 3 0 2.1372E-08
46 -4.5 3 0 2.2292E-08
47 -4.6 3 0 2.2931E-08
48 -4.7 3 0 2.3606E-08
49 -4.8 3 0 2.4023E-08
50 -4.9 3 0 2.4897E-08
51 -5 3 0 2.5533E-08
52 0 3 -0.5 -1.89E-11
53 -0.1 3 -0.5 -1.951E-11
54 -0.2 3 -0.5 -1.933E-11
55 -0.3 3 -0.5 -1.879E-11
56 -0.4 3 -0.5 -1.928E-11
57 -0.5 3 -0.5 -1.959E-11
58 -0.6 3 -0.5 -1.895E-11
59 -0.7 3 -0.5 -1.937E-11
60 -0.8 3 -0.5 -1.953E-11
61 -0.9 3 -0.5 -1.909E-11
62 -1 3 -0.5 -1.94E-11
63 -1.1 3 -0.5 -1.985E-11
64 -1.2 3 -0.5 -2.217E-11
65 -1.3 3 -0.5 -6.425E-11
66 -1.4 3 -0.5 -5.8014E-10
67 -1.5 3 -0.5 -5.2924E-09
68 -1.6 3 -0.5 -2.4825E-08
69 -1.7 3 -0.5 -7.3822E-08
70 -1.8 3 -0.5 -1.7651E-07
71 -1.9 3 -0.5 -3.3595E-07
72 -2 3 -0.5 -5.76E-07
73 -2.1 3 -0.5 -9.0182E-07
74 -2.2 3 -0.5 -1.3221E-06
75 -2.3 3 -0.5 -1.7975E-06
76 -2.4 3 -0.5 -2.3427E-06
77 -2.5 3 -0.5 -2.9368E-06
78 -2.6 3 -0.5 -3.5712E-06
79 -2.7 3 -0.5 -4.2326E-06
80 -2.8 3 -0.5 -4.9138E-06
