
VG= 0 to -5 in -0.1 step
VD= 0 to -5 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 3 0 -1.06E-11
2 -0.1 3 0 -9.12E-12
3 -0.2 3 0 -1.066E-11
4 -0.3 3 0 -9.34E-12
5 -0.4 3 0 -8.53E-12
6 -0.5 3 0 -9.82E-12
7 -0.6 3 0 -8.98E-12
8 -0.7 3 0 -8E-12
9 -0.8 3 0 -9.29E-12
10 -0.9 3 0 -8.7E-12
11 -1 3 0 -7.5E-12
12 -1.1 3 0 -8.84E-12
13 -1.2 3 0 -7.73E-12
14 -1.3 3 0 5.55E-12
15 -1.4 3 0 1.818E-10
16 -1.5 3 0 1.1316E-09
17 -1.6 3 0 7.1879E-09
18 -1.7 3 0 9.4273E-09
19 -1.8 3 0 3.4462E-08
20 -1.9 3 0 5.8779E-08
21 -2 3 0 8.1135E-08
22 -2.1 3 0 1.04115E-07
23 -2.2 3 0 -2.926E-07
24 -2.3 3 0 -3.8495E-07
25 -2.4 3 0 1.892E-07
26 -2.5 3 0 2.1066E-07
27 -2.6 3 0 2.3009E-07
28 -2.7 3 0 2.4805E-07
29 -2.8 3 0 2.7796E-07
30 -2.9 3 0 3.0376E-07
31 -3 3 0 3.2248E-07
32 -3.1 3 0 3.4858E-07
33 -3.2 3 0 3.6865E-07
34 -3.3 3 0 3.9534E-07
35 -3.4 3 0 4.1649E-07
36 -3.5 3 0 4.4058E-07
37 -3.6 3 0 4.64E-07
38 -3.7 3 0 4.8195E-07
39 -3.8 3 0 5.1008E-07
40 -3.9 3 0 5.2861E-07
41 -4 3 0 5.476E-07
42 -4.1 3 0 5.7069E-07
43 -4.2 3 0 5.9037E-07
44 -4.3 3 0 6.0907E-07
45 -4.4 3 0 6.2618E-07
46 -4.5 3 0 6.4738E-07
47 -4.6 3 0 6.6877E-07
48 -4.7 3 0 6.807E-07
49 -4.8 3 0 7.0766E-07
50 -4.9 3 0 7.2687E-07
51 -5 3 0 7.4559E-07
52 0 3 -0.5 -1.458E-11
53 -0.1 3 -0.5 -1.509E-11
54 -0.2 3 -0.5 -1.501E-11
55 -0.3 3 -0.5 -1.384E-11
56 -0.4 3 -0.5 -1.391E-11
57 -0.5 3 -0.5 -1.476E-11
58 -0.6 3 -0.5 -1.355E-11
59 -0.7 3 -0.5 -1.295E-11
60 -0.8 3 -0.5 -1.394E-11
61 -0.9 3 -0.5 -1.37E-11
62 -1 3 -0.5 -1.228E-11
63 -1.1 3 -0.5 -1.335E-11
64 -1.2 3 -0.5 -2.664E-11
65 -1.3 3 -0.5 -2.558E-10
66 -1.4 3 -0.5 -3.9804E-09
67 -1.5 3 -0.5 -6.4341E-08
68 -1.6 3 -0.5 -5.6714E-07
69 -1.7 3 -0.5 -2.5419E-06
70 -1.8 3 -0.5 -7.0334E-06
71 -1.9 3 -0.5 -1.4783E-05
72 -2 3 -0.5 -2.5858E-05
73 -2.1 3 -0.5 -4.0265E-05
74 -2.2 3 -0.5 -5.7642E-05
75 -2.3 3 -0.5 -7.7085E-05
76 -2.4 3 -0.5 -9.7989E-05
77 -2.5 3 -0.5 -0.00012003
78 -2.6 3 -0.5 -0.00014204
79 -2.7 3 -0.5 -0.00016444
80 -2.8 3 -0.5 -0.00018691
81 -2.9 3 -0.5 -0.0002092
82 -3 3 -0.5 -0.00023139
83 -3.1 3 -0.5 -0.00025328
84 -3.2 3 -0.5 -0.000275
85 -3.3 3 -0.5 -0.00029618
86 -3.4 3 -0.5 -0.00031731
87 -3.5 3 -0.5 -0.00033808
88 -3.6 3 -0.5 -0.00035856
89 -3.7 3 -0.5 -0.00037877
90 -3.8 3 -0.5 -0.00039866
91 -3.9 3 -0.5 -0.0004183
92 -4 3 -0.5 -0.00043758
93 -4.1 3 -0.5 -0.00045663
94 -4.2 3 -0.5 -0.00047541
95 -4.3 3 -0.5 -0.00049396
