
VD= 0 to -5 in -0.1 step
VG= 0 to -5 in -0.5 step
NO. VG VB VD ID IB
 V V V A A
336 -3 0 -2.9 -4.0405E-05 4.513E-11
337 -3 0 -3 -4.041E-05 4.528E-11
338 -3 0 -3.1 -4.0412E-05 4.528E-11
339 -3 0 -3.2 -4.0416E-05 4.532E-11
340 -3 0 -3.3 -4.0417E-05 4.523E-11
341 -3 0 -3.4 -4.0419E-05 4.528E-11
342 -3 0 -3.5 -4.0424E-05 4.527E-11
343 -3 0 -3.6 -4.0427E-05 4.539E-11
344 -3 0 -3.7 -4.0426E-05 4.532E-11
345 -3 0 -3.8 -4.043E-05 4.54E-11
346 -3 0 -3.9 -4.0435E-05 4.546E-11
347 -3 0 -4 -4.0434E-05 4.535E-11
348 -3 0 -4.1 -4.0437E-05 4.545E-11
349 -3 0 -4.2 -4.044E-05 4.559E-11
350 -3 0 -4.3 -4.0442E-05 4.577E-11
351 -3 0 -4.4 -4.0441E-05 4.593E-11
352 -3 0 -4.5 -4.0444E-05 4.658E-11
353 -3 0 -4.6 -4.0447E-05 4.806E-11
354 -3 0 -4.7 -4.0449E-05 5.047E-11
355 -3 0 -4.8 -4.0452E-05 5.453E-11
356 -3 0 -4.9 -4.0456E-05 6.059E-11
357 -3 0 -5 -4.0455E-05 7.001E-11
358 -3.5 0 0 3.2173E-08 4.402E-11
359 -3.5 0 -0.1 -5.1803E-06 4.404E-11
360 -3.5 0 -0.2 -1.01163E-05 4.4E-11
361 -3.5 0 -0.3 -1.4787E-05 4.442E-11
362 -3.5 0 -0.4 -1.9192E-05 4.451E-11
363 -3.5 0 -0.5 -2.3335E-05 4.45E-11
364 -3.5 0 -0.6 -2.7222E-05 4.451E-11
365 -3.5 0 -0.7 -3.0856E-05 4.439E-11
366 -3.5 0 -0.8 -3.4237E-05 4.487E-11
367 -3.5 0 -0.9 -3.7372E-05 4.444E-11
368 -3.5 0 -1 -4.0255E-05 4.45E-11
369 -3.5 0 -1.1 -4.2873E-05 4.456E-11
370 -3.5 0 -1.2 -4.5267E-05 4.467E-11
371 -3.5 0 -1.3 -4.7419E-05 4.473E-11
372 -3.5 0 -1.4 -4.9334E-05 4.471E-11
373 -3.5 0 -1.5 -5.1012E-05 4.489E-11
374 -3.5 0 -1.6 -5.2457E-05 4.517E-11
375 -3.5 0 -1.7 -5.3674E-05 4.485E-11
376 -3.5 0 -1.8 -5.4667E-05 4.488E-11
377 -3.5 0 -1.9 -5.5444E-05 4.496E-11
378 -3.5 0 -2 -5.6023E-05 4.504E-11
379 -3.5 0 -2.1 -5.6418E-05 4.502E-11
380 -3.5 0 -2.2 -5.6665E-05 4.506E-11
381 -3.5 0 -2.3 -5.6796E-05 4.519E-11
382 -3.5 0 -2.4 -5.6858E-05 4.513E-11
383 -3.5 0 -2.5 -5.6889E-05 4.521E-11
384 -3.5 0 -2.6 -5.6907E-05 4.528E-11
385 -3.5 0 -2.7 -5.6919E-05 4.525E-11
386 -3.5 0 -2.8 -5.6927E-05 4.526E-11
387 -3.5 0 -2.9 -5.6936E-05 4.537E-11
388 -3.5 0 -3 -5.694E-05 4.544E-11
389 -3.5 0 -3.1 -5.6946E-05 4.55E-11
390 -3.5 0 -3.2 -5.6947E-05 4.534E-11
391 -3.5 0 -3.3 -5.6954E-05 4.558E-11
392 -3.5 0 -3.4 -5.6957E-05 4.566E-11
393 -3.5 0 -3.5 -5.6964E-05 4.561E-11
394 -3.5 0 -3.6 -5.6967E-05 4.57E-11
395 -3.5 0 -3.7 -5.697E-05 4.568E-11
396 -3.5 0 -3.8 -5.6975E-05 4.574E-11
397 -3.5 0 -3.9 -5.6978E-05 4.577E-11
398 -3.5 0 -4 -5.6982E-05 4.578E-11
399 -3.5 0 -4.1 -5.6984E-05 4.59E-11
400 -3.5 0 -4.2 -5.6986E-05 4.581E-11
401 -3.5 0 -4.3 -5.6992E-05 4.593E-11
402 -3.5 0 -4.4 -5.6993E-05 4.596E-11
403 -3.5 0 -4.5 -5.6999E-05 4.586E-11
404 -3.5 0 -4.6 -5.7E-05 4.627E-11
405 -3.5 0 -4.7 -5.7E-05 4.649E-11
406 -3.5 0 -4.8 -5.7006E-05 4.661E-11
407 -3.5 0 -4.9 -5.701E-05 4.769E-11
408 -3.5 0 -5 -5.7012E-05 4.924E-11
409 -4 0 0 3.6542E-08 4.451E-11
410 -4 0 -0.1 -5.8861E-06 4.431E-11
411 -4 0 -0.2 -1.1541E-05 4.464E-11
412 -4 0 -0.3 -1.6942E-05 4.452E-11
413 -4 0 -0.4 -2.2089E-05 4.431E-11
414 -4 0 -0.5 -2.698E-05 4.443E-11
415 -4 0 -0.6 -3.1627E-05 4.474E-11
416 -4 0 -0.7 -3.6027E-05 4.488E-11
417 -4 0 -0.8 -4.0187E-05 4.493E-11
418 -4 0 -0.9 -4.4106E-05 4.51E-11
419 -4 0 -1 -4.7782E-05 4.511E-11
420 -4 0 -1.1 -5.1198E-05 4.525E-11
421 -4 0 -1.2 -5.4404E-05 4.538E-11
422 -4 0 -1.3 -5.7373E-05 4.543E-11
423 -4 0 -1.4 -6.0109E-05 4.555E-11
424 -4 0 -1.5 -6.2608E-05 4.549E-11
425 -4 0 -1.6 -6.4877E-05 4.549E-11
426 -4 0 -1.7 -6.6919E-05 4.569E-11
427 -4 0 -1.8 -6.8734E-05 4.561E-11
428 -4 0 -1.9 -7.032E-05 4.562E-11
429 -4 0 -2 -7.1689E-05 4.577E-11
430 -4 0 -2.1 -7.2837E-05 4.581E-11
431 -4 0 -2.2 -7.3772E-05 4.57E-11
432 -4 0 -2.3 -7.4507E-05 4.585E-11
433 -4 0 -2.4 -7.5051E-05 4.601E-11
434 -4 0 -2.5 -7.5419E-05 4.611E-11
435 -4 0 -2.6 -7.5654E-05 4.57E-11
436 -4 0 -2.7 -7.5783E-05 4.569E-11
437 -4 0 -2.8 -7.5852E-05 4.584E-11
438 -4 0 -2.9 -7.5886E-05 4.587E-11
439 -4 0 -3 -7.591E-05 4.577E-11
440 -4 0 -3.1 -7.5923E-05 4.57E-11
441 -4 0 -3.2 -7.5932E-05 4.581E-11
442 -4 0 -3.3 -7.5942E-05 4.587E-11
443 -4 0 -3.4 -7.5951E-05 4.559E-11
444 -4 0 -3.5 -7.5958E-05 4.58E-11
445 -4 0 -3.6 -7.5964E-05 4.577E-11
446 -4 0 -3.7 -7.5972E-05 4.574E-11
447 -4 0 -3.8 -7.5977E-05 4.588E-11
448 -4 0 -3.9 -7.598E-05 4.573E-11
449 -4 0 -4 -7.5989E-05 4.585E-11
450 -4 0 -4.1 -7.5992E-05 4.574E-11
451 -4 0 -4.2 -7.6001E-05 4.576E-11
452 -4 0 -4.3 -7.6003E-05 4.583E-11
453 -4 0 -4.4 -7.6004E-05 4.596E-11
454 -4 0 -4.5 -7.6011E-05 4.6E-11
455 -4 0 -4.6 -7.6015E-05 4.618E-11
456 -4 0 -4.7 -7.602E-05 4.621E-11
457 -4 0 -4.8 -7.6023E-05 4.641E-11
458 -4 0 -4.9 -7.6027E-05 4.64E-11
459 -4 0 -5 -7.6031E-05 4.655E-11
460 -4.5 0 0 4.0476E-08 4.423E-11
461 -4.5 0 -0.1 -6.5483E-06 4.5E-11
462 -4.5 0 -0.2 -1.2881E-05 4.459E-11
463 -4.5 0 -0.3 -1.8962E-05 4.517E-11
464 -4.5 0 -0.4 -2.4801E-05 4.526E-11
465 -4.5 0 -0.5 -3.0396E-05 4.519E-11
466 -4.5 0 -0.6 -3.5749E-05 4.557E-11
467 -4.5 0 -0.7 -4.0873E-05 4.563E-11
468 -4.5 0 -0.8 -4.5761E-05 4.56E-11
469 -4.5 0 -0.9 -5.0418E-05 4.577E-11
470 -4.5 0 -1 -5.4841E-05 4.587E-11
471 -4.5 0 -1.1 -5.9007E-05 4.572E-11
472 -4.5 0 -1.2 -6.2976E-05 4.57E-11
473 -4.5 0 -1.3 -6.6716E-05 4.577E-11
474 -4.5 0 -1.4 -7.0233E-05 4.596E-11
475 -4.5 0 -1.5 -7.352E-05 4.568E-11
476 -4.5 0 -1.6 -7.6583E-05 4.563E-11
477 -4.5 0 -1.7 -7.9422E-05 4.584E-11
478 -4.5 0 -1.8 -8.204E-05 4.601E-11
