
VG= 0 to 5 in 0.1 step
VB= 0 to -3 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 0.05 3.829E-11
2 0.1 0 0.05 3.909E-11
3 0.2 0 0.05 5.96E-11
4 0.3 0 0.05 3.4609E-10
5 0.4 0 0.05 4.5947E-09
6 0.5 0 0.05 5.6172E-08
7 0.6 0 0.05 5.6283E-07
8 0.7 0 0.05 2.9433E-06
9 0.8 0 0.05 7.948E-06
10 0.9 0 0.05 1.4517E-05
11 1 0 0.05 2.1735E-05
12 1.1 0 0.05 2.9184E-05
13 1.2 0 0.05 3.6621E-05
14 1.3 0 0.05 4.3935E-05
15 1.4 0 0.05 5.11E-05
16 1.5 0 0.05 5.8048E-05
17 1.6 0 0.05 6.4803E-05
18 1.7 0 0.05 7.1385E-05
19 1.8 0 0.05 7.7712E-05
20 1.9 0 0.05 8.3897E-05
21 2 0 0.05 8.9816E-05
22 2.1 0 0.05 9.5664E-05
23 2.2 0 0.05 0.000101324
24 2.3 0 0.05 0.000106809
25 2.4 0 0.05 0.000112182
26 2.5 0 0.05 0.00011737
27 2.6 0 0.05 0.00012244
28 2.7 0 0.05 0.00012736
29 2.8 0 0.05 0.00013219
30 2.9 0 0.05 0.00013692
31 3 0 0.05 0.00014153
32 3.1 0 0.05 0.00014604
33 3.2 0 0.05 0.00015037
34 3.3 0 0.05 0.00015472
35 3.4 0 0.05 0.00015892
36 3.5 0 0.05 0.00016304
37 3.6 0 0.05 0.00016708
38 3.7 0 0.05 0.00017097
39 3.8 0 0.05 0.00017488
40 3.9 0 0.05 0.00017866
41 4 0 0.05 0.00018242
42 4.1 0 0.05 0.00018607
43 4.2 0 0.05 0.00018958
44 4.3 0 0.05 0.00019315
45 4.4 0 0.05 0.00019664
46 4.5 0 0.05 0.00019996
47 4.6 0 0.05 0.00020332
48 4.7 0 0.05 0.00020651
49 4.8 0 0.05 0.00020974
50 4.9 0 0.05 0.00021287
51 5 0 0.05 0.00021595
52 0 -0.5 0.05 3.95E-11
53 0.1 -0.5 0.05 3.866E-11
54 0.2 -0.5 0.05 3.888E-11
55 0.3 -0.5 0.05 4.352E-11
56 0.4 -0.5 0.05 1.37E-10
57 0.5 -0.5 0.05 1.9537E-09
58 0.6 -0.5 0.05 2.8251E-08
59 0.7 -0.5 0.05 3.3719E-07
60 0.8 -0.5 0.05 2.1939E-06
61 0.9 -0.5 0.05 6.7689E-06
62 1 -0.5 0.05 1.3129E-05
63 1.1 -0.5 0.05 2.0217E-05
64 1.2 -0.5 0.05 2.755E-05
65 1.3 -0.5 0.05 3.4903E-05
66 1.4 -0.5 0.05 4.2144E-05
67 1.5 -0.5 0.05 4.9242E-05
68 1.6 -0.5 0.05 5.6113E-05
69 1.7 -0.5 0.05 6.2854E-05
70 1.8 -0.5 0.05 6.9373E-05
71 1.9 -0.5 0.05 7.5707E-05
72 2 -0.5 0.05 8.1838E-05
73 2.1 -0.5 0.05 8.7762E-05
74 2.2 -0.5 0.05 9.3586E-05
75 2.3 -0.5 0.05 9.9202E-05
76 2.4 -0.5 0.05 0.000104718
77 2.5 -0.5 0.05 0.000110066
78 2.6 -0.5 0.05 0.00011527
79 2.7 -0.5 0.05 0.00012038
80 2.8 -0.5 0.05 0.00012524
81 2.9 -0.5 0.05 0.00013008
82 3 -0.5 0.05 0.00013476
83 3.1 -0.5 0.05 0.00013939
84 3.2 -0.5 0.05 0.00014389
85 3.3 -0.5 0.05 0.00014824
86 3.4 -0.5 0.05 0.00015259
87 3.5 -0.5 0.05 0.00015676
88 3.6 -0.5 0.05 0.00016089
89 3.7 -0.5 0.05 0.000165
90 3.8 -0.5 0.05 0.00016887
91 3.9 -0.5 0.05 0.00017276
92 4 -0.5 0.05 0.00017656
93 4.1 -0.5 0.05 0.00018031
94 4.2 -0.5 0.05 0.00018399
95 4.3 -0.5 0.05 0.0001875
96 4.4 -0.5 0.05 0.00019106
97 4.5 -0.5 0.05 0.00019454
98 4.6 -0.5 0.05 0.00019792
99 4.7 -0.5 0.05 0.00020131
100 4.8 -0.5 0.05 0.00020447
101 4.9 -0.5 0.05 0.00020769
102 5 -0.5 0.05 0.00021084
103 0 -1 0.05 3.811E-11
104 0.1 -1 0.05 3.833E-11
105 0.2 -1 0.05 3.838E-11
106 0.3 -1 0.05 3.834E-11
107 0.4 -1 0.05 4.16E-11
108 0.5 -1 0.05 1.1327E-10
109 0.6 -1 0.05 1.10256E-09
110 0.7 -1 0.05 2.5191E-08
111 0.8 -1 0.05 3.2279E-07
112 0.9 -1 0.05 2.1677E-06
