
VG= 0 to 5 in 0.1 step
VB= 0 to -3 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 5 5.323E-11
2 0.1 0 5 5.504E-11
3 0.2 0 5 6.049E-11
4 0.3 0 5 6.94E-11
5 0.4 0 5 8.163E-11
6 0.5 0 5 1.5218E-10
7 0.6 0 5 8.4494E-10
8 0.7 0 5 6.8873E-09
9 0.8 0 5 3.2173E-08
10 0.9 0 5 1.03852E-07
11 1 0 5 2.4145E-07
12 1.1 0 5 4.6698E-07
13 1.2 0 5 7.9194E-07
14 1.3 0 5 1.2313E-06
15 1.4 0 5 1.7963E-06
16 1.5 0 5 2.4964E-06
17 1.6 0 5 3.3453E-06
18 1.7 0 5 4.3569E-06
19 1.8 0 5 5.5505E-06
20 1.9 0 5 6.9508E-06
21 2 0 5 8.57E-06
22 2.1 0 5 1.04599E-05
23 2.2 0 5 1.2634E-05
24 2.3 0 5 1.5122E-05
25 2.4 0 5 1.794E-05
26 2.5 0 5 2.1106E-05
27 2.6 0 5 2.463E-05
28 2.7 0 5 2.8531E-05
29 2.8 0 5 3.2809E-05
30 2.9 0 5 3.7474E-05
31 3 0 5 4.2531E-05
32 3.1 0 5 4.7991E-05
33 3.2 0 5 5.3839E-05
34 3.3 0 5 6.0096E-05
35 3.4 0 5 6.6761E-05
36 3.5 0 5 7.3826E-05
37 3.6 0 5 8.1297E-05
38 3.7 0 5 8.9178E-05
39 3.8 0 5 9.7464E-05
40 3.9 0 5 0.000106161
41 4 0 5 0.00011526
42 4.1 0 5 0.0001248
43 4.2 0 5 0.00013471
44 4.3 0 5 0.00014501
45 4.4 0 5 0.00015575
46 4.5 0 5 0.00016687
47 4.6 0 5 0.0001784
48 4.7 0 5 0.00019032
49 4.8 0 5 0.00020264
50 4.9 0 5 0.00021528
51 5 0 5 0.0002284
52 0 -0.5 5 7.195E-11
53 0.1 -0.5 5 7.165E-11
54 0.2 -0.5 5 7.137E-11
55 0.3 -0.5 5 7.252E-11
56 0.4 -0.5 5 7.24E-11
57 0.5 -0.5 5 7.443E-11
58 0.6 -0.5 5 9.887E-11
59 0.7 -0.5 5 3.7467E-10
60 0.8 -0.5 5 3.018E-09
61 0.9 -0.5 5 2.0281E-08
62 1 -0.5 5 7.2496E-08
63 1.1 -0.5 5 1.8601E-07
64 1.2 -0.5 5 3.8134E-07
65 1.3 -0.5 5 6.7227E-07
66 1.4 -0.5 5 1.07229E-06
67 1.5 -0.5 5 1.5931E-06
68 1.6 -0.5 5 2.2477E-06
69 1.7 -0.5 5 3.046E-06
70 1.8 -0.5 5 4.0016E-06
71 1.9 -0.5 5 5.1336E-06
72 2 -0.5 5 6.4494E-06
73 2.1 -0.5 5 7.9973E-06
74 2.2 -0.5 5 9.7981E-06
75 2.3 -0.5 5 1.1871E-05
76 2.4 -0.5 5 1.4252E-05
77 2.5 -0.5 5 1.6958E-05
78 2.6 -0.5 5 2.0006E-05
79 2.7 -0.5 5 2.3416E-05
80 2.8 -0.5 5 2.7195E-05
81 2.9 -0.5 5 3.1357E-05
82 3 -0.5 5 3.5906E-05
83 3.1 -0.5 5 4.0852E-05
84 3.2 -0.5 5 4.6186E-05
85 3.3 -0.5 5 5.1929E-05
86 3.4 -0.5 5 5.8084E-05
87 3.5 -0.5 5 6.4639E-05
88 3.6 -0.5 5 7.1599E-05
89 3.7 -0.5 5 7.8977E-05
90 3.8 -0.5 5 8.676E-05
91 3.9 -0.5 5 9.4957E-05
92 4 -0.5 5 0.00010356
93 4.1 -0.5 5 0.00011258
94 4.2 -0.5 5 0.000122
95 4.3 -0.5 5 0.00013185
96 4.4 -0.5 5 0.0001421
97 4.5 -0.5 5 0.00015277
98 4.6 -0.5 5 0.00016383
99 4.7 -0.5 5 0.00017529
100 4.8 -0.5 5 0.00018714
101 4.9 -0.5 5 0.00019935
102 5 -0.5 5 0.00021201
103 0 -1 5 7.126E-11
104 0.1 -1 5 7.14E-11
105 0.2 -1 5 7.139E-11
106 0.3 -1 5 7.083E-11
107 0.4 -1 5 7.089E-11
108 0.5 -1 5 7.119E-11
109 0.6 -1 5 7.216E-11
110 0.7 -1 5 8.889E-11
111 0.8 -1 5 2.8997E-10
112 0.9 -1 5 2.2055E-09
113 1 -1 5 1.6255E-08
114 1.1 -1 5 6.4507E-08
115 1.2 -1 5 1.6998E-07
116 1.3 -1 5 3.5301E-07
117 1.4 -1 5 6.2962E-07
118 1.5 -1 5 1.01513E-06
119 1.6 -1 5 1.5186E-06
120 1.7 -1 5 2.1536E-06
121 1.8 -1 5 2.9298E-06
122 1.9 -1 5 3.8634E-06
123 2 -1 5 4.9579E-06
