
VG= 0 to -5 in -0.1 step
VB= 0 to 3 in 0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 -0.05 -1.171E-11
2 -0.1 0 -0.05 -1.223E-11
3 -0.2 0 -0.05 -2.136E-11
4 -0.3 0 -0.05 -1.0384E-10
5 -0.4 0 -0.05 -8.6774E-10
6 -0.5 0 -0.05 -8.4724E-09
7 -0.6 0 -0.05 -5.5436E-08
8 -0.7 0 -0.05 -2.3038E-07
9 -0.8 0 -0.05 -5.9085E-07
10 -0.9 0 -0.05 -1.10284E-06
11 -1 0 -0.05 -1.7178E-06
12 -1.1 0 -0.05 -2.3933E-06
13 -1.2 0 -0.05 -3.1039E-06
14 -1.3 0 -0.05 -3.841E-06
15 -1.4 0 -0.05 -4.5908E-06
16 -1.5 0 -0.05 -5.3469E-06
17 -1.6 0 -0.05 -6.1074E-06
18 -1.7 0 -0.05 -6.8668E-06
19 -1.8 0 -0.05 -7.6253E-06
20 -1.9 0 -0.05 -8.3766E-06
21 -2 0 -0.05 -9.1197E-06
22 -2.1 0 -0.05 -9.8636E-06
23 -2.2 0 -0.05 -1.05904E-05
24 -2.3 0 -0.05 -1.13152E-05
25 -2.4 0 -0.05 -1.2025E-05
26 -2.5 0 -0.05 -1.2731E-05
27 -2.6 0 -0.05 -1.3421E-05
28 -2.7 0 -0.05 -1.4105E-05
29 -2.8 0 -0.05 -1.4778E-05
30 -2.9 0 -0.05 -1.5441E-05
31 -3 0 -0.05 -1.6102E-05
32 -3.1 0 -0.05 -1.6745E-05
33 -3.2 0 -0.05 -1.738E-05
34 -3.3 0 -0.05 -1.8009E-05
35 -3.4 0 -0.05 -1.8625E-05
36 -3.5 0 -0.05 -1.9243E-05
37 -3.6 0 -0.05 -1.9843E-05
38 -3.7 0 -0.05 -2.0438E-05
39 -3.8 0 -0.05 -2.1027E-05
40 -3.9 0 -0.05 -2.1599E-05
41 -4 0 -0.05 -2.218E-05
42 -4.1 0 -0.05 -2.2736E-05
43 -4.2 0 -0.05 -2.329E-05
44 -4.3 0 -0.05 -2.3846E-05
45 -4.4 0 -0.05 -2.4384E-05
46 -4.5 0 -0.05 -2.4931E-05
47 -4.6 0 -0.05 -2.5451E-05
48 -4.7 0 -0.05 -2.5974E-05
49 -4.8 0 -0.05 -2.6487E-05
50 -4.9 0 -0.05 -2.699E-05
51 -5 0 -0.05 -2.7509E-05
52 0 0.5 -0.05 -1.108E-11
53 -0.1 0.5 -0.05 -1.147E-11
54 -0.2 0.5 -0.05 -1.139E-11
55 -0.3 0.5 -0.05 -1.113E-11
56 -0.4 0.5 -0.05 -1.225E-11
57 -0.5 0.5 -0.05 -2.302E-11
58 -0.6 0.5 -0.05 -1.5183E-10
59 -0.7 0.5 -0.05 -1.14968E-09
60 -0.8 0.5 -0.05 -1.6734E-08
61 -0.9 0.5 -0.05 -1.06724E-07
62 -1 0.5 -0.05 -3.6043E-07
63 -1.1 0.5 -0.05 -7.8199E-07
64 -1.2 0.5 -0.05 -1.3277E-06
65 -1.3 0.5 -0.05 -1.943E-06
66 -1.4 0.5 -0.05 -2.6053E-06
67 -1.5 0.5 -0.05 -3.2999E-06
68 -1.6 0.5 -0.05 -4.012E-06
69 -1.7 0.5 -0.05 -4.7358E-06
70 -1.8 0.5 -0.05 -5.4638E-06
71 -1.9 0.5 -0.05 -6.1935E-06
72 -2 0.5 -0.05 -6.9255E-06
73 -2.1 0.5 -0.05 -7.6471E-06
74 -2.2 0.5 -0.05 -8.3702E-06
75 -2.3 0.5 -0.05 -9.0825E-06
76 -2.4 0.5 -0.05 -9.7874E-06
77 -2.5 0.5 -0.05 -1.0487E-05
78 -2.6 0.5 -0.05 -1.11757E-05
79 -2.7 0.5 -0.05 -1.1861E-05
80 -2.8 0.5 -0.05 -1.253E-05
81 -2.9 0.5 -0.05 -1.3199E-05
82 -3 0.5 -0.05 -1.3851E-05
83 -3.1 0.5 -0.05 -1.4502E-05
84 -3.2 0.5 -0.05 -1.5139E-05
85 -3.3 0.5 -0.05 -1.5758E-05
86 -3.4 0.5 -0.05 -1.6388E-05
87 -3.5 0.5 -0.05 -1.6994E-05
88 -3.6 0.5 -0.05 -1.7599E-05
89 -3.7 0.5 -0.05 -1.8201E-05
90 -3.8 0.5 -0.05 -1.8784E-05
91 -3.9 0.5 -0.05 -1.9373E-05
92 -4 0.5 -0.05 -1.9941E-05
93 -4.1 0.5 -0.05 -2.0514E-05
94 -4.2 0.5 -0.05 -2.1072E-05
95 -4.3 0.5 -0.05 -2.1616E-05
96 -4.4 0.5 -0.05 -2.2171E-05
97 -4.5 0.5 -0.05 -2.2704E-05
98 -4.6 0.5 -0.05 -2.3235E-05
99 -4.7 0.5 -0.05 -2.3757E-05
100 -4.8 0.5 -0.05 -2.4273E-05
101 -4.9 0.5 -0.05 -2.4796E-05
102 -5 0.5 -0.05 -2.5297E-05
103 0 1 -0.05 -1.21E-11
104 -0.1 1 -0.05 -1.164E-11
105 -0.2 1 -0.05 -1.195E-11
106 -0.3 1 -0.05 -1.223E-11
107 -0.4 1 -0.05 -1.19E-11
108 -0.5 1 -0.05 -1.197E-11
109 -0.6 1 -0.05 -1.257E-11
110 -0.7 1 -0.05 -1.759E-11
111 -0.8 1 -0.05 -8.894E-11
112 -0.9 1 -0.05 -1.01851E-09
113 -1 1 -0.05 -1.2101E-08
114 -1.1 1 -0.05 -8.7306E-08
115 -1.2 1 -0.05 -3.1826E-07
116 -1.3 1 -0.05 -7.1566E-07
117 -1.4 1 -0.05 -1.2308E-06
118 -1.5 1 -0.05 -1.8217E-06
119 -1.6 1 -0.05 -2.459E-06
120 -1.7 1 -0.05 -3.1255E-06
121 -1.8 1 -0.05 -3.8151E-06
122 -1.9 1 -0.05 -4.5136E-06
123 -2 1 -0.05 -5.2176E-06
124 -2.1 1 -0.05 -5.9217E-06
125 -2.2 1 -0.05 -6.6256E-06
126 -2.3 1 -0.05 -7.331E-06
127 -2.4 1 -0.05 -8.0259E-06
128 -2.5 1 -0.05 -8.718E-06
129 -2.6 1 -0.05 -9.4032E-06
130 -2.7 1 -0.05 -1.0078E-05
131 -2.8 1 -0.05 -1.07525E-05
132 -2.9 1 -0.05 -1.141E-05
133 -3 1 -0.05 -1.2066E-05
134 -3.1 1 -0.05 -1.2709E-05
135 -3.2 1 -0.05 -1.3348E-05
136 -3.3 1 -0.05 -1.3977E-05
137 -3.4 1 -0.05 -1.4591E-05
138 -3.5 1 -0.05 -1.5212E-05
139 -3.6 1 -0.05 -1.5813E-05
140 -3.7 1 -0.05 -1.6421E-05
141 -3.8 1 -0.05 -1.7006E-05
142 -3.9 1 -0.05 -1.7583E-05
143 -4 1 -0.05 -1.8163E-05
144 -4.1 1 -0.05 -1.8731E-05
145 -4.2 1 -0.05 -1.9291E-05
146 -4.3 1 -0.05 -1.9845E-05
147 -4.4 1 -0.05 -2.0387E-05
148 -4.5 1 -0.05 -2.0935E-05
149 -4.6 1 -0.05 -2.1466E-05
150 -4.7 1 -0.05 -2.1999E-05
151 -4.8 1 -0.05 -2.2513E-05
152 -4.9 1 -0.05 -2.3023E-05
153 -5 1 -0.05 -2.3539E-05
154 0 1.5 -0.05 -1.36E-11
155 -0.1 1.5 -0.05 -1.314E-11
156 -0.2 1.5 -0.05 -1.317E-11
157 -0.3 1.5 -0.05 -1.346E-11
158 -0.4 1.5 -0.05 -1.346E-11
159 -0.5 1.5 -0.05 -1.321E-11
160 -0.6 1.5 -0.05 -1.341E-11
161 -0.7 1.5 -0.05 -1.379E-11
162 -0.8 1.5 -0.05 -1.368E-11
163 -0.9 1.5 -0.05 -1.955E-11
164 -1 1.5 -0.05 -1.0844E-10
165 -1.1 1.5 -0.05 -1.09773E-09
166 -1.2 1.5 -0.05 -1.7275E-08
167 -1.3 1.5 -0.05 -1.09983E-07
168 -1.4 1.5 -0.05 -3.6475E-07
169 -1.5 1.5 -0.05 -7.732E-07
170 -1.6 1.5 -0.05 -1.2903E-06
171 -1.7 1.5 -0.05 -1.8694E-06
172 -1.8 1.5 -0.05 -2.4963E-06
173 -1.9 1.5 -0.05 -3.1479E-06
174 -2 1.5 -0.05 -3.818E-06
175 -2.1 1.5 -0.05 -4.4963E-06
176 -2.2 1.5 -0.05 -5.1795E-06
177 -2.3 1.5 -0.05 -5.8674E-06
178 -2.4 1.5 -0.05 -6.5504E-06
