
VG= 0 to 5 in 0.1 step
VB= 0 to -3 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 0.05 3.916E-11
2 0.1 0 0.05 4.126E-11
3 0.2 0 0.05 4.697E-11
4 0.3 0 0.05 5.673E-11
5 0.4 0 0.05 6.568E-11
6 0.5 0 0.05 1.1816E-10
7 0.6 0 0.05 6.3569E-10
8 0.7 0 0.05 5.1543E-09
9 0.8 0 0.05 2.0314E-08
10 0.9 0 0.05 5.3087E-08
11 1 0 0.05 9.8524E-08
12 1.1 0 0.05 1.5576E-07
13 1.2 0 0.05 2.2244E-07
14 1.3 0 0.05 2.971E-07
15 1.4 0 0.05 3.7721E-07
16 1.5 0 0.05 4.649E-07
17 1.6 0 0.05 5.6136E-07
18 1.7 0 0.05 6.6607E-07
19 1.8 0 0.05 7.843E-07
20 1.9 0 0.05 9.2022E-07
21 2 0 0.05 1.07278E-06
22 2.1 0 0.05 1.2428E-06
23 2.2 0 0.05 1.4306E-06
24 2.3 0 0.05 1.6288E-06
25 2.4 0 0.05 1.8364E-06
26 2.5 0 0.05 2.0536E-06
27 2.6 0 0.05 2.2753E-06
28 2.7 0 0.05 2.5011E-06
29 2.8 0 0.05 2.7295E-06
30 2.9 0 0.05 2.9628E-06
31 3 0 0.05 3.1951E-06
32 3.1 0 0.05 3.4323E-06
33 3.2 0 0.05 3.6707E-06
34 3.3 0 0.05 3.9077E-06
35 3.4 0 0.05 4.1476E-06
36 3.5 0 0.05 4.3871E-06
37 3.6 0 0.05 4.6279E-06
38 3.7 0 0.05 4.869E-06
39 3.8 0 0.05 5.1077E-06
40 3.9 0 0.05 5.349E-06
41 4 0 0.05 5.5861E-06
42 4.1 0 0.05 5.8268E-06
43 4.2 0 0.05 6.0678E-06
44 4.3 0 0.05 6.3045E-06
45 4.4 0 0.05 6.544E-06
46 4.5 0 0.05 6.7822E-06
47 4.6 0 0.05 7.0201E-06
48 4.7 0 0.05 7.2587E-06
49 4.8 0 0.05 7.4908E-06
50 4.9 0 0.05 7.7263E-06
51 5 0 0.05 7.9561E-06
52 0 -0.5 0.05 6.082E-11
53 0.1 -0.5 0.05 6.091E-11
54 0.2 -0.5 0.05 6.171E-11
55 0.3 -0.5 0.05 6.193E-11
56 0.4 -0.5 0.05 6.206E-11
57 0.5 -0.5 0.05 6.424E-11
58 0.6 -0.5 0.05 8.276E-11
59 0.7 -0.5 0.05 2.8959E-10
60 0.8 -0.5 0.05 2.6504E-09
61 0.9 -0.5 0.05 1.14187E-08
62 1 -0.5 0.05 3.8523E-08
63 1.1 -0.5 0.05 7.8656E-08
64 1.2 -0.5 0.05 1.3067E-07
65 1.3 -0.5 0.05 1.9244E-07
66 1.4 -0.5 0.05 2.6038E-07
67 1.5 -0.5 0.05 3.3603E-07
68 1.6 -0.5 0.05 4.1933E-07
69 1.7 -0.5 0.05 5.0828E-07
70 1.8 -0.5 0.05 6.0575E-07
71 1.9 -0.5 0.05 7.1573E-07
72 2 -0.5 0.05 8.3889E-07
73 2.1 -0.5 0.05 9.7944E-07
74 2.2 -0.5 0.05 1.13815E-06
75 2.3 -0.5 0.05 1.313E-06
76 2.4 -0.5 0.05 1.5018E-06
77 2.5 -0.5 0.05 1.7012E-06
78 2.6 -0.5 0.05 1.9075E-06
79 2.7 -0.5 0.05 2.1211E-06
80 2.8 -0.5 0.05 2.3382E-06
81 2.9 -0.5 0.05 2.5613E-06
82 3 -0.5 0.05 2.7837E-06
83 3.1 -0.5 0.05 3.0113E-06
84 3.2 -0.5 0.05 3.2412E-06
85 3.3 -0.5 0.05 3.4689E-06
86 3.4 -0.5 0.05 3.7004E-06
87 3.5 -0.5 0.05 3.9326E-06
88 3.6 -0.5 0.05 4.1643E-06
89 3.7 -0.5 0.05 4.3981E-06
90 3.8 -0.5 0.05 4.63E-06
91 3.9 -0.5 0.05 4.8651E-06
92 4 -0.5 0.05 5.0966E-06
93 4.1 -0.5 0.05 5.3333E-06
94 4.2 -0.5 0.05 5.5698E-06
95 4.3 -0.5 0.05 5.8023E-06
