
VD= 0 to 5 in 0.1 step
VG= 0 to 5 in 0.5 step
NO. VG VB VD ID IB
60 0.5 -5 0.8 4.309E-11 -4.2372E-10
61 0.5 -5 0.9 4.325E-11 -4.204E-10
62 0.5 -5 1 4.341E-11 -4.2336E-10
63 0.5 -5 1.1 4.352E-11 -4.2371E-10
64 0.5 -5 1.2 4.376E-11 -4.2324E-10
65 0.5 -5 1.3 4.381E-11 -4.2421E-10
66 0.5 -5 1.4 4.414E-11 -4.228E-10
67 0.5 -5 1.5 4.426E-11 -4.2497E-10
68 0.5 -5 1.6 4.445E-11 -4.2168E-10
69 0.5 -5 1.7 4.456E-11 -4.2185E-10
70 0.5 -5 1.8 4.475E-11 -4.2281E-10
71 0.5 -5 1.9 4.501E-11 -4.2383E-10
72 0.5 -5 2 4.503E-11 -4.2404E-10
73 0.5 -5 2.1 4.53E-11 -4.2331E-10
74 0.5 -5 2.2 4.543E-11 -4.2408E-10
75 0.5 -5 2.3 4.572E-11 -4.2325E-10
76 0.5 -5 2.4 4.577E-11 -4.2165E-10
77 0.5 -5 2.5 4.612E-11 -4.2828E-10
78 0.5 -5 2.6 4.62E-11 -4.2486E-10
79 0.5 -5 2.7 4.659E-11 -4.2504E-10
80 0.5 -5 2.8 4.657E-11 -4.2652E-10
81 0.5 -5 2.9 4.694E-11 -4.2172E-10
82 0.5 -5 3 4.712E-11 -4.2547E-10
83 0.5 -5 3.1 4.741E-11 -4.2672E-10
84 0.5 -5 3.2 4.754E-11 -4.2716E-10
85 0.5 -5 3.3 4.806E-11 -4.2696E-10
86 0.5 -5 3.4 4.809E-11 -4.2762E-10
87 0.5 -5 3.5 4.842E-11 -4.3061E-10
88 0.5 -5 3.6 4.872E-11 -4.2873E-10
89 0.5 -5 3.7 4.911E-11 -4.2997E-10
90 0.5 -5 3.8 4.924E-11 -4.3099E-10
91 0.5 -5 3.9 4.968E-11 -4.2857E-10
92 0.5 -5 4 4.984E-11 -4.2525E-10
93 0.5 -5 4.1 5.044E-11 -4.284E-10
94 0.5 -5 4.2 5.074E-11 -4.2995E-10
95 0.5 -5 4.3 5.101E-11 -4.274E-10
96 0.5 -5 4.4 5.131E-11 -4.2988E-10
97 0.5 -5 4.5 5.17E-11 -4.318E-10
98 0.5 -5 4.6 5.21E-11 -4.3129E-10
99 0.5 -5 4.7 5.267E-11 -4.3428E-10
100 0.5 -5 4.8 5.283E-11 -4.353E-10
101 0.5 -5 4.9 5.358E-11 -4.3328E-10
102 0.5 -5 5 5.394E-11 -4.3417E-10
103 1 -5 0 3.732E-11 -4.2572E-10
104 1 -5 0.1 6.713E-11 -4.3085E-10
105 1 -5 0.2 7.008E-11 -4.2811E-10
106 1 -5 0.3 7.19E-11 -4.2559E-10
107 1 -5 0.4 7.303E-11 -4.2458E-10
108 1 -5 0.5 7.427E-11 -4.2906E-10
109 1 -5 0.6 7.679E-11 -4.2645E-10
110 1 -5 0.7 7.828E-11 -4.2759E-10
111 1 -5 0.8 8.328E-11 -4.2696E-10
112 1 -5 0.9 8.119E-11 -4.2884E-10
113 1 -5 1 8.216E-11 -4.31E-10
114 1 -5 1.1 8.48E-11 -4.3018E-10
115 1 -5 1.2 8.604E-11 -4.3019E-10
116 1 -5 1.3 8.833E-11 -4.3054E-10
117 1 -5 1.4 8.982E-11 -4.3026E-10
118 1 -5 1.5 9.2E-11 -4.2822E-10
119 1 -5 1.6 9.315E-11 -4.326E-10
120 1 -5 1.7 9.61E-11 -4.2958E-10
121 1 -5 1.8 9.753E-11 -4.3315E-10
122 1 -5 1.9 9.97E-11 -4.2898E-10
123 1 -5 2 1.0192E-10 -4.3275E-10
124 1 -5 2.1 1.0393E-10 -4.2987E-10
125 1 -5 2.2 1.0558E-10 -4.3128E-10
126 1 -5 2.3 1.0827E-10 -4.2999E-10
127 1 -5 2.4 1.1021E-10 -4.2765E-10
128 1 -5 2.5 1.1326E-10 -4.286E-10
129 1 -5 2.6 1.1444E-10 -4.3254E-10
130 1 -5 2.7 1.1759E-10 -4.3034E-10
131 1 -5 2.8 1.1937E-10 -4.2978E-10
132 1 -5 2.9 1.2262E-10 -4.3195E-10
133 1 -5 3 1.2526E-10 -4.3369E-10
134 1 -5 3.1 1.2897E-10 -4.32E-10
135 1 -5 3.2 1.2983E-10 -4.3178E-10
136 1 -5 3.3 1.3297E-10 -4.378E-10
137 1 -5 3.4 1.3604E-10 -4.3698E-10
138 1 -5 3.5 1.3957E-10 -4.3418E-10
139 1 -5 3.6 1.427E-10 -4.408E-10
140 1 -5 3.7 1.4674E-10 -4.4026E-10
141 1 -5 3.8 1.4877E-10 -4.4001E-10
142 1 -5 3.9 1.5328E-10 -4.4042E-10
143 1 -5 4 1.5562E-10 -4.3795E-10
144 1 -5 4.1 1.6077E-10 -4.3777E-10
145 1 -5 4.2 1.6381E-10 -4.3509E-10
146 1 -5 4.3 1.6845E-10 -4.378E-10
147 1 -5 4.4 1.7157E-10 -4.3218E-10
148 1 -5 4.5 1.7683E-10 -4.3399E-10
149 1 -5 4.6 1.8017E-10 -4.4254E-10
150 1 -5 4.7 1.8518E-10 -4.3756E-10
151 1 -5 4.8 1.8976E-10 -4.4541E-10
152 1 -5 4.9 1.9482E-10 -4.4852E-10
153 1 -5 5 1.9899E-10 -4.493E-10
154 1.5 -5 0 5.8044E-08 -4.3317E-10
155 1.5 -5 0.1 7.6701E-06 -4.3561E-10
156 1.5 -5 0.2 9.7927E-06 -4.3563E-10
157 1.5 -5 0.3 1.04734E-05 -4.3444E-10
158 1.5 -5 0.4 1.08757E-05 -4.3291E-10
159 1.5 -5 0.5 1.1176E-05 -4.2951E-10
160 1.5 -5 0.6 1.143E-05 -4.3237E-10
161 1.5 -5 0.7 1.1683E-05 -4.3235E-10
162 1.5 -5 0.8 1.1956E-05 -4.3314E-10
163 1.5 -5 0.9 1.2186E-05 -4.3119E-10
164 1.5 -5 1 1.2421E-05 -4.3344E-10
165 1.5 -5 1.1 1.2647E-05 -4.3578E-10
166 1.5 -5 1.2 1.2885E-05 -4.3416E-10
167 1.5 -5 1.3 1.312E-05 -4.3123E-10
168 1.5 -5 1.4 1.3333E-05 -4.311E-10
169 1.5 -5 1.5 1.3576E-05 -4.3271E-10
170 1.5 -5 1.6 1.3812E-05 -4.3106E-10
171 1.5 -5 1.7 1.4023E-05 -4.3214E-10
172 1.5 -5 1.8 1.4259E-05 -4.3214E-10
173 1.5 -5 1.9 1.4495E-05 -4.3373E-10
174 1.5 -5 2 1.4707E-05 -4.3446E-10
175 1.5 -5 2.1 1.4964E-05 -4.3577E-10
176 1.5 -5 2.2 1.5203E-05 -4.4573E-10
177 1.5 -5 2.3 1.5445E-05 -4.6311E-10
178 1.5 -5 2.4 1.5656E-05 -4.96E-10
179 1.5 -5 2.5 1.588E-05 -5.5439E-10
180 1.5 -5 2.6 1.6156E-05 -9.01E-10
181 1.5 -5 2.7 1.6361E-05 -1.3341E-09
182 1.5 -5 2.8 1.6555E-05 -1.4377E-09
183 1.5 -5 2.9 1.6828E-05 -1.104E-09
184 1.5 -5 3 1.7069E-05 -2.7564E-09
185 1.5 -5 3.1 1.7296E-05 -2.8418E-09
186 1.5 -5 3.2 1.7502E-05 -4.5833E-09
187 1.5 -5 3.3 1.7768E-05 -6.4323E-09
188 1.5 -5 3.4 1.7998E-05 -8.1792E-09
189 1.5 -5 3.5 1.8227E-05 -1.136E-08
190 1.5 -5 3.6 1.8484E-05 -1.5984E-08
191 1.5 -5 3.7 1.8707E-05 -2.0358E-08
192 1.5 -5 3.8 1.8962E-05 -2.7427E-08
193 1.5 -5 3.9 1.919E-05 -3.4727E-08
194 1.5 -5 4 1.9456E-05 -4.5158E-08
195 1.5 -5 4.1 1.9708E-05 -5.6577E-08
196 1.5 -5 4.2 1.9957E-05 -7.2044E-08
197 1.5 -5 4.3 2.0218E-05 -8.9153E-08
198 1.5 -5 4.4 2.0476E-05 -1.11326E-07
199 1.5 -5 4.5 2.0705E-05 -1.3718E-07
200 1.5 -5 4.6 2.1046E-05 -1.6667E-07
201 1.5 -5 4.7 2.1336E-05 -2.0345E-07
202 1.5 -5 4.8 2.1594E-05 -2.4376E-07
203 1.5 -5 4.9 2.1904E-05 -2.9343E-07
204 1.5 -5 5 2.2225E-05 -3.4776E-07
205 2 -5 0 3.6998E-07 -4.3817E-10
206 2 -5 0.1 7.2677E-05 -4.3672E-10
207 2 -5 0.2 0.00013064 -4.3757E-10
208 2 -5 0.3 0.00017455 -4.3404E-10
209 2 -5 0.4 0.0002057 -4.3473E-10
210 2 -5 0.5 0.00022625 -4.3597E-10
211 2 -5 0.6 0.00023938 -4.3761E-10
212 2 -5 0.7 0.00024741 -4.3708E-10
213 2 -5 0.8 0.00025284 -4.3421E-10
214 2 -5 0.9 0.00025672 -4.3571E-10
215 2 -5 1 0.00026001 -4.3718E-10
216 2 -5 1.1 0.00026298 -4.3605E-10
217 2 -5 1.2 0.00026562 -4.3635E-10
218 2 -5 1.3 0.00026819 -4.3737E-10
219 2 -5 1.4 0.00027057 -4.3985E-10
220 2 -5 1.5 0.00027298 -4.4085E-10
221 2 -5 1.6 0.00027517 -4.3798E-10
222 2 -5 1.7 0.00027747 -4.3774E-10
223 2 -5 1.8 0.00027982 -4.4143E-10
224 2 -5 1.9 0.00028196 -4.3949E-10
225 2 -5 2 0.00028413 -4.3738E-10
226 2 -5 2.1 0.00028622 -4.3939E-10
227 2 -5 2.2 0.00028825 -4.4179E-10
228 2 -5 2.3 0.00029035 -4.4778E-10
229 2 -5 2.4 0.00029246 -4.6526E-10
230 2 -5 2.5 0.00029443 -5.1753E-10
231 2 -5 2.6 0.00029642 -1.1484E-09
232 2 -5 2.7 0.00029835 -1.4057E-09
233 2 -5 2.8 0.00030032 -1.0192E-09
234 2 -5 2.9 0.00030224 -3.0498E-09
235 2 -5 3 0.00030419 -4.424E-09
236 2 -5 3.1 0.00030614 -7.7888E-09
237 2 -5 3.2 0.00030803 -1.3454E-08
238 2 -5 3.3 0.00030988 -2.0708E-08
239 2 -5 3.4 0.00031183 -3.2909E-08
240 2 -5 3.5 0.00031363 -4.8745E-08
241 2 -5 3.6 0.00031536 -7.1959E-08
242 2 -5 3.7 0.00031739 -1.02031E-07
243 2 -5 3.8 0.00031914 -1.4295E-07
244 2 -5 3.9 0.00032104 -1.9483E-07
245 2 -5 4 0.000323 -2.6248E-07
246 2 -5 4.1 0.00032475 -3.4644E-07
247 2 -5 4.2 0.00032677 -4.5441E-07
248 2 -5 4.3 0.00032873 -5.8568E-07
249 2 -5 4.4 0.00033069 -7.4945E-07
250 2 -5 4.5 0.00033259 -9.4729E-07
251 2 -5 4.6 0.00033465 -1.1885E-06
252 2 -5 4.7 0.00033687 -1.4784E-06
253 2 -5 4.8 0.00033882 -1.8229E-06
254 2 -5 4.9 0.00034107 -2.2342E-06
255 2 -5 5 0.00034346 -2.7155E-06
256 2.5 -5 0 4.9854E-07 -4.373E-10
257 2.5 -5 0.1 0.00013757 -4.3727E-10
258 2.5 -5 0.2 0.00026163 -4.3745E-10
259 2.5 -5 0.3 0.0003719 -4.3323E-10
260 2.5 -5 0.4 0.00046832 -4.3809E-10
261 2.5 -5 0.5 0.00055079 -4.3815E-10
262 2.5 -5 0.6 0.0006198 -4.3598E-10
263 2.5 -5 0.7 0.00067589 -4.3717E-10
264 2.5 -5 0.8 0.00072011 -4.3986E-10
265 2.5 -5 0.9 0.00075385 -4.3774E-10
266 2.5 -5 1 0.00077899 -4.3771E-10
267 2.5 -5 1.1 0.00079744 -4.3766E-10
268 2.5 -5 1.2 0.00081107 -4.39E-10
269 2.5 -5 1.3 0.00082154 -4.3655E-10
270 2.5 -5 1.4 0.00083021 -4.4714E-10
271 2.5 -5 1.5 0.00083738 -4.3914E-10
272 2.5 -5 1.6 0.00084411 -4.4149E-10
273 2.5 -5 1.7 0.00085049 -4.3271E-10
274 2.5 -5 1.8 0.00085615 -4.3831E-10
275 2.5 -5 1.9 0.00086175 -4.3976E-10
276 2.5 -5 2 0.0008673 -4.3744E-10
277 2.5 -5 2.1 0.00087248 -4.3842E-10
278 2.5 -5 2.2 0.00087762 -4.3433E-10
279 2.5 -5 2.3 0.0008826 -4.4078E-10
280 2.5 -5 2.4 0.00088765 -4.4086E-10
281 2.5 -5 2.5 0.00089239 -4.3974E-10
282 2.5 -5 2.6 0.00089692 -4.4951E-10
283 2.5 -5 2.7 0.00090164 -4.7523E-10
284 2.5 -5 2.8 0.00090609 -5.5521E-10
285 2.5 -5 2.9 0.00091069 -1.2681E-09
286 2.5 -5 3 0.00091508 -1.5746E-09
287 2.5 -5 3.1 0.00091964 -1.7838E-09
288 2.5 -5 3.2 0.00092398 -4.8432E-09
289 2.5 -5 3.3 0.00092812 -7.7701E-09
290 2.5 -5 3.4 0.00093223 -1.4357E-08
291 2.5 -5 3.5 0.00093631 -2.6118E-08
292 2.5 -5 3.6 0.00094054 -4.218E-08
293 2.5 -5 3.7 0.00094469 -6.8772E-08
294 2.5 -5 3.8 0.0009487 -1.04945E-07
295 2.5 -5 3.9 0.00095271 -1.573E-07
296 2.5 -5 4 0.00095674 -2.2983E-07
297 2.5 -5 4.1 0.00096066 -3.2537E-07
298 2.5 -5 4.2 0.00096483 -4.5329E-07
299 2.5 -5 4.3 0.00096885 -6.175E-07
300 2.5 -5 4.4 0.00097301 -8.283E-07
301 2.5 -5 4.5 0.00097716 -1.09456E-06
302 2.5 -5 4.6 0.00098126 -1.4277E-06
303 2.5 -5 4.7 0.00098545 -1.8379E-06
304 2.5 -5 4.8 0.00099007 -2.3448E-06
305 2.5 -5 4.9 0.00099437 -2.9598E-06
306 2.5 -5 5 0.00099903 -3.7051E-06
307 3 -5 0 1.1965E-06 -4.4081E-10
308 3 -5 0.1 0.00019469 -4.3826E-10
309 3 -5 0.2 0.00037749 -4.3681E-10
310 3 -5 0.3 0.00054782 -4.3724E-10
311 3 -5 0.4 0.00070533 -4.3916E-10
312 3 -5 0.5 0.00084944 -4.3503E-10
313 3 -5 0.6 0.00098018 -4.3555E-10
314 3 -5 0.7 0.0010973 -4.3676E-10
315 3 -5 0.8 0.0012012 -4.3775E-10
316 3 -5 0.9 0.0012914 -4.3732E-10
317 3 -5 1 0.0013683 -4.4036E-10
318 3 -5 1.1 0.0014335 -4.3968E-10
319 3 -5 1.2 0.0014872 -4.3877E-10
320 3 -5 1.3 0.0015307 -4.393E-10
321 3 -5 1.4 0.0015648 -4.4067E-10
322 3 -5 1.5 0.0015918 -4.4151E-10
323 3 -5 1.6 0.0016128 -4.3847E-10
324 3 -5 1.7 0.00163 -4.4156E-10
325 3 -5 1.8 0.0016443 -4.4443E-10
326 3 -5 1.9 0.0016564 -4.4113E-10
327 3 -5 2 0.0016675 -4.38E-10
328 3 -5 2.1 0.0016774 -4.3827E-10
329 3 -5 2.2 0.0016869 -4.4162E-10
330 3 -5 2.3 0.0016962 -4.3914E-10
331 3 -5 2.4 0.0017047 -4.3938E-10
332 3 -5 2.5 0.0017134 -4.3867E-10
333 3 -5 2.6 0.001721 -4.4133E-10
334 3 -5 2.7 0.001729 -4.4758E-10
335 3 -5 2.8 0.0017368 -4.4329E-10
336 3 -5 2.9 0.001744 -4.5381E-10
337 3 -5 3 0.0017514 -4.8601E-10
338 3 -5 3.1 0.0017586 -5.8284E-10
339 3 -5 3.2 0.0017657 -8.2529E-10
340 3 -5 3.3 0.0017726 -9.197E-10
341 3 -5 3.4 0.0017793 -3.2469E-09
342 3 -5 3.5 0.0017861 -5.1081E-09
343 3 -5 3.6 0.0017929 -1.0592E-08
344 3 -5 3.7 0.001799 -1.9973E-08
345 3 -5 3.8 0.0018055 -3.4836E-08
346 3 -5 3.9 0.0018121 -6.0125E-08
347 3 -5 4 0.0018182 -9.7196E-08
348 3 -5 4.1 0.0018246 -1.5447E-07
349 3 -5 4.2 0.0018306 -2.3368E-07
350 3 -5 4.3 0.0018368 -3.4676E-07
351 3 -5 4.4 0.0018426 -4.9939E-07
352 3 -5 4.5 0.0018492 -7.0311E-07
353 3 -5 4.6 0.0018555 -9.7064E-07
354 3 -5 4.7 0.0018613 -1.3145E-06
355 3 -5 4.8 0.0018677 -1.7535E-06
356 3 -5 4.9 0.0018742 -2.3039E-06
357 3 -5 5 0.0018808 -2.9905E-06
358 3.5 -5 0 1.4668E-06 -4.4129E-10
359 3.5 -5 0.1 0.00024514 -4.4245E-10
360 3.5 -5 0.2 0.00047969 -4.4246E-10
361 3.5 -5 0.3 0.00070293 -4.4037E-10
362 3.5 -5 0.4 0.00091455 -4.3906E-10
363 3.5 -5 0.5 0.00111374 -4.3986E-10
364 3.5 -5 0.6 0.0013003 -4.4116E-10
365 3.5 -5 0.7 0.0014742 -4.4119E-10
366 3.5 -5 0.8 0.001635 -4.4238E-10
367 3.5 -5 0.9 0.0017822 -4.4088E-10
368 3.5 -5 1 0.0019154 -4.408E-10
369 3.5 -5 1.1 0.002036 -4.4566E-10
370 3.5 -5 1.2 0.0021436 -4.4097E-10
371 3.5 -5 1.3 0.0022377 -4.3994E-10
372 3.5 -5 1.4 0.0023199 -4.3973E-10
373 3.5 -5 1.5 0.0023897 -4.4461E-10
374 3.5 -5 1.6 0.0024485 -4.4342E-10
375 3.5 -5 1.7 0.0024973 -4.4281E-10
376 3.5 -5 1.8 0.0025372 -4.446E-10
377 3.5 -5 1.9 0.0025697 -4.4536E-10
378 3.5 -5 2 0.0025963 -4.4846E-10
379 3.5 -5 2.1 0.0026184 -4.4587E-10
380 3.5 -5 2.2 0.0026372 -4.4361E-10
381 3.5 -5 2.3 0.0026536 -4.4502E-10
382 3.5 -5 2.4 0.0026682 -4.4953E-10
383 3.5 -5 2.5 0.0026817 -4.4882E-10
384 3.5 -5 2.6 0.0026948 -4.4517E-10
385 3.5 -5 2.7 0.0027066 -4.4792E-10
386 3.5 -5 2.8 0.0027184 -4.4677E-10
387 3.5 -5 2.9 0.0027293 -4.4793E-10
388 3.5 -5 3 0.0027403 -4.4982E-10
389 3.5 -5 3.1 0.0027506 -4.5154E-10
390 3.5 -5 3.2 0.0027606 -4.6404E-10
391 3.5 -5 3.3 0.0027706 -5.0425E-10
392 3.5 -5 3.4 0.0027798 -6.1134E-10
393 3.5 -5 3.5 0.0027895 -1.3702E-09
394 3.5 -5 3.6 0.0027983 -1.0888E-09
395 3.5 -5 3.7 0.0028077 -3.5677E-09
396 3.5 -5 3.8 0.0028165 -6.1348E-09
397 3.5 -5 3.9 0.0028251 -1.2902E-08
398 3.5 -5 4 0.0028336 -2.3101E-08
399 3.5 -5 4.1 0.0028419 -4.2786E-08
400 3.5 -5 4.2 0.0028505 -7.2891E-08
401 3.5 -5 4.3 0.0028585 -1.2087E-07
402 3.5 -5 4.4 0.0028663 -1.9442E-07
403 3.5 -5 4.5 0.0028748 -2.9868E-07
404 3.5 -5 4.6 0.0028827 -4.4841E-07
405 3.5 -5 4.7 0.0028911 -6.5143E-07
406 3.5 -5 4.8 0.0028989 -9.2761E-07
407 3.5 -5 4.9 0.0029063 -1.29E-06
408 3.5 -5 5 0.0029148 -1.7629E-06
409 4 -5 0 1.7377E-06 -4.4337E-10
410 4 -5 0.1 0.00029013 -4.4313E-10
411 4 -5 0.2 0.00057064 -4.4395E-10
412 4 -5 0.3 0.00084099 -4.4284E-10
413 4 -5 0.4 0.00110069 -4.4283E-10
414 4 -5 0.5 0.001349 -4.4277E-10
415 4 -5 0.6 0.0015855 -4.4601E-10
416 4 -5 0.7 0.0018102 -4.4403E-10
417 4 -5 0.8 0.0020224 -4.4191E-10
418 4 -5 0.9 0.0022218 -4.422E-10
419 4 -5 1 0.002407 -4.4196E-10
420 4 -5 1.1 0.0025807 -4.4088E-10
421 4 -5 1.2 0.0027408 -4.4157E-10
422 4 -5 1.3 0.0028878 -4.4138E-10
423 4 -5 1.4 0.0030212 -4.4571E-10
424 4 -5 1.5 0.0031414 -4.4502E-10
425 4 -5 1.6 0.0032491 -4.4338E-10
426 4 -5 1.7 0.0033434 -4.4488E-10
427 4 -5 1.8 0.0034259 -4.4869E-10
428 4 -5 1.9 0.0034968 -4.4812E-10
429 4 -5 2 0.0035575 -4.4917E-10
430 4 -5 2.1 0.0036086 -4.4947E-10
431 4 -5 2.2 0.0036511 -4.517E-10
432 4 -5 2.3 0.0036865 -4.5189E-10
433 4 -5 2.4 0.0037167 -4.5189E-10
434 4 -5 2.5 0.0037416 -4.5035E-10
435 4 -5 2.6 0.0037639 -4.5158E-10
436 4 -5 2.7 0.0037836 -4.5369E-10
437 4 -5 2.8 0.0038008 -4.5033E-10
438 4 -5 2.9 0.0038174 -4.5044E-10
439 4 -5 3 0.003833 -4.5473E-10
440 4 -5 3.1 0.0038471 -4.5681E-10
441 4 -5 3.2 0.0038613 -4.5623E-10
442 4 -5 3.3 0.0038747 -4.5465E-10
443 4 -5 3.4 0.0038871 -4.5935E-10
444 4 -5 3.5 0.0039001 -4.7775E-10
445 4 -5 3.6 0.0039119 -5.2614E-10
446 4 -5 3.7 0.0039235 -6.6257E-10
447 4 -5 3.8 0.003935 -5.633E-10
448 4 -5 3.9 0.003946 -2.3728E-09
449 4 -5 4 0.0039566 -3.2519E-09
450 4 -5 4.1 0.0039677 -7.6352E-09
451 4 -5 4.2 0.0039777 -1.4603E-08
452 4 -5 4.3 0.0039879 -2.781E-08
453 4 -5 4.4 0.0039982 -5.0065E-08
454 4 -5 4.5 0.0040088 -8.7041E-08
455 4 -5 4.6 0.0040177 -1.4402E-07
456 4 -5 4.7 0.0040274 -2.3258E-07
457 4 -5 4.8 0.0040372 -3.599E-07
458 4 -5 4.9 0.0040469 -5.4322E-07
459 4 -5 5 0.0040561 -7.9574E-07
460 4.5 -5 0 1.8867E-06 -4.3981E-10
461 4.5 -5 0.1 0.00033056 -4.4176E-10
462 4.5 -5 0.2 0.00065242 -4.441E-10
463 4.5 -5 0.3 0.00096488 -4.416E-10
464 4.5 -5 0.4 0.0012676 -4.4214E-10
465 4.5 -5 0.5 0.00156 -4.4278E-10
466 4.5 -5 0.6 0.0018411 -4.3936E-10
467 4.5 -5 0.7 0.0021114 -4.4261E-10
468 4.5 -5 0.8 0.0023702 -4.4408E-10
469 4.5 -5 0.9 0.002617 -4.4198E-10
470 4.5 -5 1 0.00285 -4.4398E-10
471 4.5 -5 1.1 0.0030723 -4.4441E-10
472 4.5 -5 1.2 0.0032818 -4.4454E-10
473 4.5 -5 1.3 0.0034778 -4.4725E-10
474 4.5 -5 1.4 0.003661 -4.4514E-10
475 4.5 -5 1.5 0.0038306 -4.4827E-10
476 4.5 -5 1.6 0.0039866 -4.4994E-10
477 4.5 -5 1.7 0.0041287 -4.5149E-10
478 4.5 -5 1.8 0.0042585 -4.4814E-10
479 4.5 -5 1.9 0.0043744 -4.486E-10
480 4.5 -5 2 0.0044785 -4.5133E-10
481 4.5 -5 2.1 0.00457 -4.523E-10
482 4.5 -5 2.2 0.0046499 -4.5154E-10
483 4.5 -5 2.3 0.0047192 -4.5131E-10
484 4.5 -5 2.4 0.004779 -4.5265E-10
485 4.5 -5 2.5 0.0048289 -4.5342E-10
486 4.5 -5 2.6 0.0048718 -4.5194E-10
487 4.5 -5 2.7 0.0049087 -4.5073E-10
488 4.5 -5 2.8 0.0049403 -4.5433E-10
489 4.5 -5 2.9 0.004967 -4.5337E-10
490 4.5 -5 3 0.0049913 -4.5429E-10
491 4.5 -5 3.1 0.0050129 -4.5534E-10
492 4.5 -5 3.2 0.0050327 -4.5491E-10
493 4.5 -5 3.3 0.005051 -4.5906E-10
494 4.5 -5 3.4 0.0050682 -4.5773E-10
495 4.5 -5 3.5 0.0050845 -4.6008E-10
496 4.5 -5 3.6 0.0051002 -4.6622E-10
497 4.5 -5 3.7 0.005115 -4.7321E-10
498 4.5 -5 3.8 0.0051296 -4.9773E-10
499 4.5 -5 3.9 0.0051436 -5.7264E-10
500 4.5 -5 4 0.0051566 -1.2693E-09
501 4.5 -5 4.1 0.0051698 -1.5504E-09
502 4.5 -5 4.2 0.0051823 -1.8013E-09
503 4.5 -5 4.3 0.0051952 -5.0795E-09
504 4.5 -5 4.4 0.0052076 -8.7746E-09
505 4.5 -5 4.5 0.0052189 -1.7372E-08
506 4.5 -5 4.6 0.0052304 -3.4159E-08
507 4.5 -5 4.7 0.0052418 -5.9733E-08
508 4.5 -5 4.8 0.0052529 -1.04542E-07
509 4.5 -5 4.9 0.0052631 -1.7258E-07
510 4.5 -5 5 0.005274 -2.7587E-07
