
VG= 0 to -5 in -0.1 step
VB= 0 to -3 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 -5 -2.8825E-10
2 -0.1 0 -5 -4.0708E-10
3 -0.2 0 -5 -1.13064E-09
4 -0.3 0 -5 -1.3009E-08
5 -0.4 0 -5 -1.05932E-07
6 -0.5 0 -5 -6.5732E-07
7 -0.6 0 -5 -2.5626E-06
8 -0.7 0 -5 -6.837E-06
9 -0.8 0 -5 -1.4318E-05
10 -0.9 0 -5 -2.5269E-05
11 -1 0 -5 -4.0191E-05
12 -1.1 0 -5 -5.9078E-05
13 -1.2 0 -5 -8.1996E-05
14 -1.3 0 -5 -0.000109042
15 -1.4 0 -5 -0.00014039
16 -1.5 0 -5 -0.00017528
17 -1.6 0 -5 -0.00021421
18 -1.7 0 -5 -0.000257
19 -1.8 0 -5 -0.00030361
20 -1.9 0 -5 -0.00035377
21 -2 0 -5 -0.00040755
22 -2.1 0 -5 -0.00046481
23 -2.2 0 -5 -0.00052525
24 -2.3 0 -5 -0.00058898
25 -2.4 0 -5 -0.00065587
26 -2.5 0 -5 -0.00072581
27 -2.6 0 -5 -0.00079855
28 -2.7 0 -5 -0.00087415
29 -2.8 0 -5 -0.00095234
30 -2.9 0 -5 -0.00103329
31 -3 0 -5 -0.00111665
32 -3.1 0 -5 -0.0012031
33 -3.2 0 -5 -0.0012906
34 -3.3 0 -5 -0.0013803
35 -3.4 0 -5 -0.0014729
36 -3.5 0 -5 -0.0015671
37 -3.6 0 -5 -0.0016636
38 -3.7 0 -5 -0.001762
39 -3.8 0 -5 -0.0018623
40 -3.9 0 -5 -0.0019641
41 -4 0 -5 -0.0020682
42 -4.1 0 -5 -0.0021735
43 -4.2 0 -5 -0.0022802
44 -4.3 0 -5 -0.0023885
45 -4.4 0 -5 -0.0024987
46 -4.5 0 -5 -0.0026093
47 -4.6 0 -5 -0.0027221
48 -4.7 0 -5 -0.0028361
49 -4.8 0 -5 -0.0029514
50 -4.9 0 -5 -0.0030676
51 -5 0 -5 -0.0031848
52 0 -0.5 -5 -1.4137E-07
53 -0.1 -0.5 -5 -5.3946E-07
54 -0.2 -0.5 -5 -1.7745E-06
55 -0.3 -0.5 -5 -4.5888E-06
56 -0.4 -0.5 -5 -9.8438E-06
57 -0.5 -0.5 -5 -1.8151E-05
58 -0.6 -0.5 -5 -2.9699E-05
59 -0.7 -0.5 -5 -4.485E-05
60 -0.8 -0.5 -5 -6.3766E-05
61 -0.9 -0.5 -5 -8.6383E-05
62 -1 -0.5 -5 -0.000112908
63 -1.1 -0.5 -5 -0.00014336
64 -1.2 -0.5 -5 -0.00017718
65 -1.3 -0.5 -5 -0.00021492
66 -1.4 -0.5 -5 -0.00025617
67 -1.5 -0.5 -5 -0.0003012
68 -1.6 -0.5 -5 -0.00034963
69 -1.7 -0.5 -5 -0.00040173
70 -1.8 -0.5 -5 -0.00045699
71 -1.9 -0.5 -5 -0.00051553
72 -2 -0.5 -5 -0.00057724
73 -2.1 -0.5 -5 -0.00064203
74 -2.2 -0.5 -5 -0.00070985
75 -2.3 -0.5 -5 -0.00078063
76 -2.4 -0.5 -5 -0.00085421
77 -2.5 -0.5 -5 -0.00093034
78 -2.6 -0.5 -5 -0.00100927
79 -2.7 -0.5 -5 -0.00109054
80 -2.8 -0.5 -5 -0.0011749
81 -2.9 -0.5 -5 -0.0012605
82 -3 -0.5 -5 -0.0013494
83 -3.1 -0.5 -5 -0.0014399
84 -3.2 -0.5 -5 -0.0015324
85 -3.3 -0.5 -5 -0.0016267
86 -3.4 -0.5 -5 -0.0017234
87 -3.5 -0.5 -5 -0.001822
88 -3.6 -0.5 -5 -0.0019223
89 -3.7 -0.5 -5 -0.0020247
90 -3.8 -0.5 -5 -0.0021284
91 -3.9 -0.5 -5 -0.0022337
92 -4 -0.5 -5 -0.0023407
93 -4.1 -0.5 -5 -0.0024492
94 -4.2 -0.5 -5 -0.0025592
95 -4.3 -0.5 -5 -0.0026704
96 -4.4 -0.5 -5 -0.002783
97 -4.5 -0.5 -5 -0.002897
98 -4.6 -0.5 -5 -0.003012
99 -4.7 -0.5 -5 -0.0031282
100 -4.8 -0.5 -5 -0.0032455
101 -4.9 -0.5 -5 -0.0033642
102 -5 -0.5 -5 -0.0034836
103 0 -1 -5 -1.5517E-05
104 -0.1 -1 -5 -1.9118E-05
105 -0.2 -1 -5 -2.4732E-05
106 -0.3 -1 -5 -3.2726E-05
107 -0.4 -1 -5 -4.3631E-05
108 -0.5 -1 -5 -5.7693E-05
109 -0.6 -1 -5 -7.5133E-05
110 -0.7 -1 -5 -9.6117E-05
111 -0.8 -1 -5 -0.00012073
112 -0.9 -1 -5 -0.00014889
113 -1 -1 -5 -0.00018063
114 -1.1 -1 -5 -0.00021602
115 -1.2 -1 -5 -0.00025492
116 -1.3 -1 -5 -0.00029726
117 -1.4 -1 -5 -0.00034314
118 -1.5 -1 -5 -0.00039239
119 -1.6 -1 -5 -0.00044499
120 -1.7 -1 -5 -0.00050058
121 -1.8 -1 -5 -0.00055975
122 -1.9 -1 -5 -0.00062185
123 -2 -1 -5 -0.00068701
124 -2.1 -1 -5 -0.00075492
125 -2.2 -1 -5 -0.00082579
126 -2.3 -1 -5 -0.00089955
127 -2.4 -1 -5 -0.00097595
128 -2.5 -1 -5 -0.00105476
129 -2.6 -1 -5 -0.00113628
130 -2.7 -1 -5 -0.00122
131 -2.8 -1 -5 -0.0013064
132 -2.9 -1 -5 -0.0013948
133 -3 -1 -5 -0.0014855
134 -3.1 -1 -5 -0.0015783
135 -3.2 -1 -5 -0.0016734
136 -3.3 -1 -5 -0.0017691
137 -3.4 -1 -5 -0.0018678
138 -3.5 -1 -5 -0.001968
139 -3.6 -1 -5 -0.0020703
140 -3.7 -1 -5 -0.0021741
141 -3.8 -1 -5 -0.0022796
142 -3.9 -1 -5 -0.0023864
143 -4 -1 -5 -0.0024952
144 -4.1 -1 -5 -0.002605
145 -4.2 -1 -5 -0.0027165
146 -4.3 -1 -5 -0.0028292
147 -4.4 -1 -5 -0.0029431
148 -4.5 -1 -5 -0.0030584
149 -4.6 -1 -5 -0.0031745
