
VD= 0 to -5 in -0.1 step
VG= 0 to -5 in -0.5 step
NO. VG VB VD ID IB
151 -1 0 -4.8 -1.5293E-06 2.5206E-10
152 -1 0 -4.9 -1.5294E-06 3.0816E-10
153 -1 0 -5 -1.5297E-06 3.816E-10
154 -1.5 0 0 4.194E-09 7.439E-11
155 -1.5 0 -0.1 -8.4933E-07 8.017E-11
156 -1.5 0 -0.2 -1.5861E-06 7.632E-11
157 -1.5 0 -0.3 -2.323E-06 7.548E-11
158 -1.5 0 -0.4 -2.9258E-06 7.549E-11
159 -1.5 0 -0.5 -3.6621E-06 7.488E-11
160 -1.5 0 -0.6 -4.2314E-06 7.506E-11
161 -1.5 0 -0.7 -5.1382E-06 7.786E-11
162 -1.5 0 -0.8 -5.4655E-06 7.547E-11
163 -1.5 0 -0.9 -5.6566E-06 8.064E-11
164 -1.5 0 -1 -4.2916E-06 7.49E-11
165 -1.5 0 -1.1 -4.7275E-06 7.796E-11
166 -1.5 0 -1.2 -5.1949E-06 7.748E-11
167 -1.5 0 -1.3 -5.5601E-06 7.696E-11
168 -1.5 0 -1.4 -5.6763E-06 8.27E-11
169 -1.5 0 -1.5 -5.6776E-06 7.681E-11
170 -1.5 0 -1.6 -5.6774E-06 7.686E-11
171 -1.5 0 -1.7 -5.6799E-06 7.612E-11
172 -1.5 0 -1.8 -5.6805E-06 7.677E-11
173 -1.5 0 -1.9 -5.6814E-06 7.692E-11
174 -1.5 0 -2 -5.6819E-06 7.632E-11
175 -1.5 0 -2.1 -5.6827E-06 7.679E-11
176 -1.5 0 -2.2 -5.683E-06 7.703E-11
177 -1.5 0 -2.3 -5.6837E-06 7.749E-11
178 -1.5 0 -2.4 -5.6843E-06 7.771E-11
179 -1.5 0 -2.5 -5.6843E-06 7.758E-11
180 -1.5 0 -2.6 -5.6851E-06 7.868E-11
181 -1.5 0 -2.7 -5.6852E-06 7.804E-11
182 -1.5 0 -2.8 -5.6857E-06 7.861E-11
183 -1.5 0 -2.9 -5.6862E-06 7.889E-11
184 -1.5 0 -3 -5.6868E-06 7.917E-11
185 -1.5 0 -3.1 -5.687E-06 7.941E-11
186 -1.5 0 -3.2 -5.6872E-06 7.92E-11
187 -1.5 0 -3.3 -5.6871E-06 7.983E-11
188 -1.5 0 -3.4 -5.6877E-06 8.005E-11
189 -1.5 0 -3.5 -5.6878E-06 8E-11
190 -1.5 0 -3.6 -5.6888E-06 8.052E-11
191 -1.5 0 -3.7 -5.6889E-06 8.183E-11
192 -1.5 0 -3.8 -5.6892E-06 8.232E-11
193 -1.5 0 -3.9 -5.6895E-06 8.33E-11
194 -1.5 0 -4 -5.6898E-06 8.541E-11
195 -1.5 0 -4.1 -5.6898E-06 8.898E-11
196 -1.5 0 -4.2 -5.6907E-06 9.222E-11
197 -1.5 0 -4.3 -5.6905E-06 9.754E-11
198 -1.5 0 -4.4 -5.6911E-06 1.0632E-10
199 -1.5 0 -4.5 -5.6912E-06 1.1597E-10
200 -1.5 0 -4.6 -5.691E-06 1.3485E-10
201 -1.5 0 -4.7 -5.6917E-06 1.6084E-10
202 -1.5 0 -4.8 -5.692E-06 1.9216E-10
203 -1.5 0 -4.9 -5.6921E-06 2.3531E-10
204 -1.5 0 -5 -5.6925E-06 2.9394E-10
205 -2 0 0 4.9565E-09 7.835E-11
206 -2 0 -0.1 -1.1151E-06 7.601E-11
207 -2 0 -0.2 -2.2099E-06 7.901E-11
208 -2 0 -0.3 -3.3138E-06 7.931E-11
209 -2 0 -0.4 -4.4487E-06 7.971E-11
210 -2 0 -0.5 -5.5439E-06 7.985E-11
211 -2 0 -0.6 -6.5449E-06 7.964E-11
212 -2 0 -0.7 -7.559E-06 7.935E-11
213 -2 0 -0.8 -2.8293E-06 6.366E-11
214 -2 0 -0.9 -3.467E-06 7.864E-11
215 -2 0 -1 -4.6671E-06 7.402E-11
216 -2 0 -1.1 -6.203E-06 7.373E-11
217 -2 0 -1.2 -1.2168E-05 8.132E-11
218 -2 0 -1.3 -1.2504E-05 7.671E-11
219 -2 0 -1.4 -1.265E-05 7.776E-11
220 -2 0 -1.5 -1.2712E-05 7.743E-11
221 -2 0 -1.6 -1.2542E-05 9.101E-11
222 -2 0 -1.7 -1.3456E-05 3.547E-11
223 -2 0 -1.8 -1.2762E-05 6.903E-11
224 -2 0 -1.9 -1.2753E-05 7.82E-11
225 -2 0 -2 -1.2758E-05 9.152E-11
226 -2 0 -2.1 -1.2758E-05 8.047E-11
227 -2 0 -2.2 -1.2761E-05 8.051E-11
228 -2 0 -2.3 -1.2762E-05 8.026E-11
229 -2 0 -2.4 -1.2763E-05 8.148E-11
230 -2 0 -2.5 -1.2766E-05 8.005E-11
231 -2 0 -2.6 -1.2765E-05 8.019E-11
232 -2 0 -2.7 -1.2766E-05 7.968E-11
233 -2 0 -2.8 -1.2768E-05 8.041E-11
234 -2 0 -2.9 -1.277E-05 8.008E-11
235 -2 0 -3 -1.277E-05 8.328E-11
236 -2 0 -3.1 -1.2768E-05 7.332E-11
237 -2 0 -3.2 -1.2766E-05 7.858E-11
238 -2 0 -3.3 -1.2772E-05 8.996E-11
239 -2 0 -3.4 -1.2775E-05 8.107E-11
240 -2 0 -3.5 -1.2771E-05 8.097E-11
241 -2 0 -3.6 -1.2776E-05 8.005E-11
242 -2 0 -3.7 -1.2768E-05 8.177E-11
243 -2 0 -3.8 -1.2773E-05 7.882E-11
244 -2 0 -3.9 -1.2775E-05 9.605E-11
245 -2 0 -4 -1.2779E-05 8.234E-11
246 -2 0 -4.1 -1.2778E-05 8.356E-11
247 -2 0 -4.2 -1.2777E-05 8.365E-11
248 -2 0 -4.3 -1.2781E-05 8.928E-11
249 -2 0 -4.4 -1.2782E-05 8.91E-11
250 -2 0 -4.5 -1.2781E-05 9.371E-11
251 -2 0 -4.6 -1.2783E-05 1.0705E-10
252 -2 0 -4.7 -1.2783E-05 1.1255E-10
253 -2 0 -4.8 -1.2783E-05 1.2712E-10
254 -2 0 -4.9 -1.278E-05 1.4203E-10
255 -2 0 -5 -1.2784E-05 1.6827E-10
256 -2.5 0 0 4.925E-09 7.506E-11
257 -2.5 0 -0.1 -1.1693E-06 7.968E-11
258 -2.5 0 -0.2 -2.4089E-06 7.741E-11
259 -2.5 0 -0.3 -3.8561E-06 7.486E-11
260 -2.5 0 -0.4 -5.319E-06 7.5E-11
261 -2.5 0 -0.5 -7.9948E-06 7.334E-11
262 -2.5 0 -0.6 -1.00539E-05 8.233E-11
263 -2.5 0 -0.7 -1.1997E-05 8.15E-11
264 -2.5 0 -0.8 -1.3464E-05 7.646E-11
265 -2.5 0 -0.9 -1.4881E-05 7.666E-11
266 -2.5 0 -1 -1.6213E-05 7.622E-11
267 -2.5 0 -1.1 -1.7275E-05 8.261E-11
268 -2.5 0 -1.2 -1.8354E-05 7.749E-11
269 -2.5 0 -1.3 -1.7582E-05 7.791E-11
270 -2.5 0 -1.4 -1.9466E-05 7.391E-11
271 -2.5 0 -1.5 -2.0254E-05 8.054E-11
272 -2.5 0 -1.6 -2.1659E-05 8.739E-11
273 -2.5 0 -1.7 -2.2331E-05 8.12E-11
274 -2.5 0 -1.8 -2.2551E-05 7.822E-11
275 -2.5 0 -1.9 -2.264E-05 8.202E-11
276 -2.5 0 -2 -2.2639E-05 7.857E-11
277 -2.5 0 -2.1 -2.2669E-05 8.405E-11
278 -2.5 0 -2.2 -2.2675E-05 8.088E-11
279 -2.5 0 -2.3 -2.2678E-05 8.472E-11
280 -2.5 0 -2.4 -2.2684E-05 8.291E-11
281 -2.5 0 -2.5 -2.2688E-05 8.125E-11
282 -2.5 0 -2.6 -2.2688E-05 7.977E-11
283 -2.5 0 -2.7 -2.269E-05 8.073E-11
284 -2.5 0 -2.8 -2.2692E-05 8.062E-11
285 -2.5 0 -2.9 -2.2696E-05 8.142E-11
286 -2.5 0 -3 -2.2697E-05 8.072E-11
287 -2.5 0 -3.1 -2.2698E-05 8.106E-11
288 -2.5 0 -3.2 -2.2698E-05 7.955E-11
289 -2.5 0 -3.3 -2.2702E-05 8.232E-11
290 -2.5 0 -3.4 -2.27E-05 7.545E-11
291 -2.5 0 -3.5 -2.2703E-05 8.099E-11
292 -2.5 0 -3.6 -2.2706E-05 7.962E-11
293 -2.5 0 -3.7 -2.2707E-05 7.868E-11
294 -2.5 0 -3.8 -2.2708E-05 8.267E-11
295 -2.5 0 -3.9 -2.271E-05 8.365E-11
296 -2.5 0 -4 -2.271E-05 8.074E-11
297 -2.5 0 -4.1 -2.2713E-05 8.213E-11
298 -2.5 0 -4.2 -2.2712E-05 8.332E-11
299 -2.5 0 -4.3 -2.2713E-05 8.4E-11
300 -2.5 0 -4.4 -2.2713E-05 8.334E-11
301 -2.5 0 -4.5 -2.2716E-05 8.427E-11
302 -2.5 0 -4.6 -2.2718E-05 8.549E-11
303 -2.5 0 -4.7 -2.272E-05 8.748E-11
304 -2.5 0 -4.8 -2.272E-05 8.685E-11
305 -2.5 0 -4.9 -2.2721E-05 9.025E-11
306 -2.5 0 -5 -2.2722E-05 9.87E-11
307 -3 0 0 1.1643E-08 7.939E-11
308 -3 0 -0.1 -2.1423E-06 7.972E-11
309 -3 0 -0.2 -4.2786E-06 7.816E-11
310 -3 0 -0.3 -6.5022E-06 7.589E-11
311 -3 0 -0.4 -8.6794E-06 7.664E-11
312 -3 0 -0.5 -1.07937E-05 7.646E-11
313 -3 0 -0.6 -1.2814E-05 7.985E-11
314 -3 0 -0.7 -1.4869E-05 7.746E-11
315 -3 0 -0.8 -1.6843E-05 7.75E-11
316 -3 0 -0.9 -1.8735E-05 7.996E-11
317 -3 0 -1 -2.0607E-05 7.946E-11
318 -3 0 -1.1 -2.2293E-05 7.885E-11
319 -3 0 -1.2 -2.4047E-05 7.91E-11
320 -3 0 -1.3 -2.5565E-05 7.928E-11
321 -3 0 -1.4 -2.6773E-05 7.808E-11
322 -3 0 -1.5 -2.9809E-05 9.061E-11
323 -3 0 -1.6 -3.1827E-05 8.027E-11
324 -3 0 -1.7 -3.1724E-05 7.613E-11
325 -3 0 -1.8 -3.2947E-05 7.87E-11
326 -3 0 -1.9 -3.2146E-05 7.731E-11
327 -3 0 -2 -3.3083E-05 7.389E-11
328 -3 0 -2.1 -3.4548E-05 8.47E-11
329 -3 0 -2.2 -3.4522E-05 7.246E-11
330 -3 0 -2.3 -3.4985E-05 7.944E-11
331 -3 0 -2.4 -3.4999E-05 8.054E-11
332 -3 0 -2.5 -3.5264E-05 8.255E-11
333 -3 0 -2.6 -3.5275E-05 8.286E-11
334 -3 0 -2.7 -3.528E-05 7.869E-11
335 -3 0 -2.8 -3.5279E-05 7.905E-11
336 -3 0 -2.9 -3.5298E-05 8.361E-11
337 -3 0 -3 -3.53E-05 8.313E-11
338 -3 0 -3.1 -3.5317E-05 1.0848E-10
339 -3 0 -3.2 -3.5319E-05 8.369E-11
340 -3 0 -3.3 -3.5322E-05 8.298E-11
341 -3 0 -3.4 -3.5326E-05 8.323E-11
342 -3 0 -3.5 -3.533E-05 8.366E-11
343 -3 0 -3.6 -3.533E-05 8.344E-11
344 -3 0 -3.7 -3.5331E-05 8.32E-11
345 -3 0 -3.8 -3.5334E-05 8.371E-11
346 -3 0 -3.9 -3.5339E-05 8.434E-11
347 -3 0 -4 -3.5337E-05 8.351E-11
348 -3 0 -4.1 -3.5342E-05 8.353E-11
349 -3 0 -4.2 -3.534E-05 8.423E-11
350 -3 0 -4.3 -3.5345E-05 8.427E-11
351 -3 0 -4.4 -3.5348E-05 8.476E-11
352 -3 0 -4.5 -3.535E-05 8.531E-11
353 -3 0 -4.6 -3.5348E-05 8.669E-11
354 -3 0 -4.7 -3.5353E-05 8.811E-11
355 -3 0 -4.8 -3.5353E-05 9.042E-11
356 -3 0 -4.9 -3.5356E-05 9.594E-11
357 -3 0 -5 -3.5357E-05 1.0038E-10
358 -3.5 0 0 2.4851E-08 7.942E-11
359 -3.5 0 -0.1 -4.2272E-06 7.923E-11
360 -3.5 0 -0.2 -8.273E-06 7.957E-11
361 -3.5 0 -0.3 -1.2157E-05 7.909E-11
362 -3.5 0 -0.4 -1.587E-05 7.838E-11
363 -3.5 0 -0.5 -1.9385E-05 7.836E-11
364 -3.5 0 -0.6 -2.2774E-05 7.872E-11
365 -3.5 0 -0.7 -2.5979E-05 7.884E-11
366 -3.5 0 -0.8 -2.8917E-05 7.932E-11
367 -3.5 0 -0.9 -3.1735E-05 7.896E-11
368 -3.5 0 -1 -3.4322E-05 7.888E-11
369 -3.5 0 -1.1 -3.6717E-05 7.936E-11
370 -3.5 0 -1.2 -3.8952E-05 7.932E-11
371 -3.5 0 -1.3 -4.0937E-05 7.905E-11
372 -3.5 0 -1.4 -4.264E-05 7.894E-11
373 -3.5 0 -1.5 -4.4278E-05 7.914E-11
374 -3.5 0 -1.6 -4.5737E-05 7.992E-11
375 -3.5 0 -1.7 -4.697E-05 7.912E-11
376 -3.5 0 -1.8 -4.796E-05 7.859E-11
377 -3.5 0 -1.9 -4.8757E-05 7.932E-11
378 -3.5 0 -2 -4.9372E-05 7.952E-11
379 -3.5 0 -2.1 -4.981E-05 7.894E-11
380 -3.5 0 -2.2 -5.0088E-05 7.831E-11
381 -3.5 0 -2.3 -5.0249E-05 7.94E-11
382 -3.5 0 -2.4 -5.0328E-05 7.898E-11
383 -3.5 0 -2.5 -5.0365E-05 8.302E-11
384 -3.5 0 -2.6 -5.0384E-05 8.421E-11
385 -3.5 0 -2.7 -5.0398E-05 8.257E-11
386 -3.5 0 -2.8 -5.0407E-05 8.361E-11
387 -3.5 0 -2.9 -5.0413E-05 8.429E-11
388 -3.5 0 -3 -5.042E-05 8.405E-11
389 -3.5 0 -3.1 -5.0426E-05 8.33E-11
390 -3.5 0 -3.2 -5.0429E-05 8.375E-11
391 -3.5 0 -3.3 -5.0431E-05 8.434E-11
392 -3.5 0 -3.4 -5.0436E-05 8.4E-11
393 -3.5 0 -3.5 -5.0442E-05 8.358E-11
394 -3.5 0 -3.6 -5.0444E-05 8.331E-11
395 -3.5 0 -3.7 -5.0448E-05 8.356E-11
396 -3.5 0 -3.8 -5.0451E-05 8.39E-11
397 -3.5 0 -3.9 -5.0452E-05 8.353E-11
398 -3.5 0 -4 -5.0455E-05 8.395E-11
399 -3.5 0 -4.1 -5.0461E-05 8.452E-11
400 -3.5 0 -4.2 -5.0467E-05 8.416E-11
401 -3.5 0 -4.3 -5.0469E-05 8.377E-11
402 -3.5 0 -4.4 -5.0471E-05 8.42E-11
403 -3.5 0 -4.5 -5.0474E-05 8.418E-11
404 -3.5 0 -4.6 -5.0476E-05 8.353E-11
405 -3.5 0 -4.7 -5.0479E-05 8.451E-11
406 -3.5 0 -4.8 -5.0481E-05 8.533E-11
407 -3.5 0 -4.9 -5.0484E-05 8.51E-11
408 -3.5 0 -5 -5.049E-05 8.765E-11
409 -4 0 0 2.7386E-08 7.7E-11
410 -4 0 -0.1 -4.7042E-06 7.951E-11
411 -4 0 -0.2 -9.334E-06 8.234E-11
412 -4 0 -0.3 -1.3841E-05 7.843E-11
413 -4 0 -0.4 -1.8071E-05 8.039E-11
414 -4 0 -0.5 -2.2209E-05 7.889E-11
415 -4 0 -0.6 -2.6037E-05 7.91E-11
416 -4 0 -0.7 -2.992E-05 7.911E-11
417 -4 0 -0.8 -3.352E-05 7.817E-11
418 -4 0 -0.9 -3.7042E-05 7.86E-11
419 -4 0 -1 -4.0303E-05 7.882E-11
420 -4 0 -1.1 -4.3294E-05 7.843E-11
421 -4 0 -1.2 -4.6263E-05 7.798E-11
422 -4 0 -1.3 -4.9069E-05 7.876E-11
423 -4 0 -1.4 -5.1583E-05 7.934E-11
424 -4 0 -1.5 -5.396E-05 7.853E-11
425 -4 0 -1.6 -5.6213E-05 7.929E-11
426 -4 0 -1.7 -5.8142E-05 8.295E-11
427 -4 0 -1.8 -6.0025E-05 8.371E-11
428 -4 0 -1.9 -6.1589E-05 8.347E-11
429 -4 0 -2 -6.2938E-05 8.385E-11
430 -4 0 -2.1 -6.4157E-05 8.31E-11
431 -4 0 -2.2 -6.5281E-05 8.319E-11
432 -4 0 -2.3 -6.6076E-05 8.394E-11
433 -4 0 -2.4 -6.6743E-05 8.394E-11
434 -4 0 -2.5 -6.7186E-05 8.405E-11
435 -4 0 -2.6 -6.7507E-05 8.357E-11
436 -4 0 -2.7 -6.7692E-05 8.423E-11
437 -4 0 -2.8 -6.7799E-05 8.433E-11
438 -4 0 -2.9 -6.7849E-05 8.423E-11
439 -4 0 -3 -6.7874E-05 8.443E-11
440 -4 0 -3.1 -6.7895E-05 8.428E-11
441 -4 0 -3.2 -6.7906E-05 8.434E-11
442 -4 0 -3.3 -6.7916E-05 8.362E-11
443 -4 0 -3.4 -6.7923E-05 8.436E-11
444 -4 0 -3.5 -6.7936E-05 8.442E-11
445 -4 0 -3.6 -6.7938E-05 8.486E-11
446 -4 0 -3.7 -6.7944E-05 8.204E-11
447 -4 0 -3.8 -6.7949E-05 8.164E-11
448 -4 0 -3.9 -6.7956E-05 8.182E-11
449 -4 0 -4 -6.7961E-05 8.22E-11
450 -4 0 -4.1 -6.7964E-05 8.351E-11
451 -4 0 -4.2 -6.7971E-05 8.252E-11
452 -4 0 -4.3 -6.7974E-05 8.261E-11
453 -4 0 -4.4 -6.7979E-05 8.379E-11
454 -4 0 -4.5 -6.7982E-05 8.364E-11
455 -4 0 -4.6 -6.7988E-05 8.329E-11
456 -4 0 -4.7 -6.7991E-05 8.346E-11
457 -4 0 -4.8 -6.7998E-05 8.435E-11
458 -4 0 -4.9 -6.7999E-05 8.378E-11
459 -4 0 -5 -6.8002E-05 8.398E-11
460 -4.5 0 0 3.0575E-08 7.814E-11
461 -4.5 0 -0.1 -5.2337E-06 7.878E-11
462 -4.5 0 -0.2 -1.03424E-05 8.308E-11
463 -4.5 0 -0.3 -1.5343E-05 7.884E-11
464 -4.5 0 -0.4 -2.0143E-05 8.271E-11
465 -4.5 0 -0.5 -2.4824E-05 8.047E-11
466 -4.5 0 -0.6 -2.9406E-05 7.874E-11
467 -4.5 0 -0.7 -3.3852E-05 7.85E-11
468 -4.5 0 -0.8 -3.8055E-05 7.898E-11
469 -4.5 0 -0.9 -4.2106E-05 7.898E-11
470 -4.5 0 -1 -4.6065E-05 7.876E-11
471 -4.5 0 -1.1 -4.9757E-05 7.954E-11
472 -4.5 0 -1.2 -5.3425E-05 7.935E-11
473 -4.5 0 -1.3 -5.6744E-05 7.932E-11
474 -4.5 0 -1.4 -5.9942E-05 7.966E-11
475 -4.5 0 -1.5 -6.3067E-05 8.027E-11
476 -4.5 0 -1.6 -6.5915E-05 7.958E-11
477 -4.5 0 -1.7 -6.8682E-05 8.041E-11
478 -4.5 0 -1.8 -7.1251E-05 8.062E-11
479 -4.5 0 -1.9 -7.362E-05 8.037E-11
480 -4.5 0 -2 -7.5767E-05 8.026E-11
481 -4.5 0 -2.1 -7.7744E-05 8.029E-11
482 -4.5 0 -2.2 -7.9508E-05 8.069E-11
483 -4.5 0 -2.3 -8.1069E-05 8.105E-11
484 -4.5 0 -2.4 -8.2444E-05 8.119E-11
485 -4.5 0 -2.5 -8.3667E-05 8.25E-11
486 -4.5 0 -2.6 -8.4718E-05 8.456E-11
487 -4.5 0 -2.7 -8.5577E-05 8.424E-11
488 -4.5 0 -2.8 -8.6234E-05 8.409E-11
