
VD= 0 to 5 in 0.1 step
VG= 0 to 5 in 0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 0 3.742E-11
2 0 0 0.1 3.834E-11
3 0 0 0.2 3.838E-11
4 0 0 0.3 3.987E-11
5 0 0 0.4 4.004E-11
6 0 0 0.5 4.113E-11
7 0 0 0.6 4.242E-11
8 0 0 0.7 4.255E-11
9 0 0 0.8 4.262E-11
10 0 0 0.9 4.361E-11
11 0 0 1 4.377E-11
12 0 0 1.1 4.407E-11
13 0 0 1.2 4.542E-11
14 0 0 1.3 4.527E-11
15 0 0 1.4 4.499E-11
16 0 0 1.5 4.556E-11
17 0 0 1.6 4.581E-11
18 0 0 1.7 4.578E-11
19 0 0 1.8 4.603E-11
20 0 0 1.9 4.654E-11
21 0 0 2 4.632E-11
22 0 0 2.1 4.695E-11
23 0 0 2.2 4.682E-11
24 0 0 2.3 4.696E-11
25 0 0 2.4 4.741E-11
26 0 0 2.5 4.733E-11
27 0 0 2.6 4.731E-11
28 0 0 2.7 4.771E-11
29 0 0 2.8 4.778E-11
30 0 0 2.9 4.802E-11
31 0 0 3 4.808E-11
32 0 0 3.1 4.827E-11
33 0 0 3.2 4.839E-11
34 0 0 3.3 4.859E-11
35 0 0 3.4 4.875E-11
36 0 0 3.5 4.867E-11
37 0 0 3.6 4.901E-11
38 0 0 3.7 4.906E-11
39 0 0 3.8 4.94E-11
40 0 0 3.9 4.93E-11
41 0 0 4 4.948E-11
42 0 0 4.1 4.978E-11
43 0 0 4.2 4.995E-11
44 0 0 4.3 5.009E-11
45 0 0 4.4 4.994E-11
46 0 0 4.5 5.021E-11
47 0 0 4.6 5.082E-11
48 0 0 4.7 5.09E-11
49 0 0 4.8 5.128E-11
50 0 0 4.9 5.166E-11
51 0 0 5 5.184E-11
52 0.5 0 0 5.202E-11
53 0.5 0 0.1 1.1739E-10
54 0.5 0 0.2 1.2118E-10
55 0.5 0 0.3 1.2277E-10
56 0.5 0 0.4 1.2395E-10
57 0.5 0 0.5 1.2412E-10
58 0.5 0 0.6 1.2463E-10
59 0.5 0 0.7 1.2527E-10
60 0.5 0 0.8 1.2589E-10
61 0.5 0 0.9 1.2622E-10
62 0.5 0 1 1.2758E-10
63 0.5 0 1.1 1.2988E-10
64 0.5 0 1.2 1.2891E-10
65 0.5 0 1.3 1.2782E-10
66 0.5 0 1.4 1.2907E-10
67 0.5 0 1.5 1.2929E-10
68 0.5 0 1.6 1.2899E-10
69 0.5 0 1.7 1.2982E-10
70 0.5 0 1.8 1.3061E-10
71 0.5 0 1.9 1.3078E-10
72 0.5 0 2 1.3017E-10
73 0.5 0 2.1 1.3037E-10
74 0.5 0 2.2 1.307E-10
75 0.5 0 2.3 1.312E-10
76 0.5 0 2.4 1.3229E-10
77 0.5 0 2.5 1.3116E-10
78 0.5 0 2.6 1.3052E-10
79 0.5 0 2.7 1.3127E-10
80 0.5 0 2.8 1.3187E-10
81 0.5 0 2.9 1.3192E-10
82 0.5 0 3 1.315E-10
83 0.5 0 3.1 1.3203E-10
84 0.5 0 3.2 1.3226E-10
85 0.5 0 3.3 1.3251E-10
86 0.5 0 3.4 1.3236E-10
87 0.5 0 3.5 1.3283E-10
88 0.5 0 3.6 1.3285E-10
89 0.5 0 3.7 1.3321E-10
90 0.5 0 3.8 1.3344E-10
91 0.5 0 3.9 1.3357E-10
92 0.5 0 4 1.3348E-10
93 0.5 0 4.1 1.3398E-10
94 0.5 0 4.2 1.3433E-10
95 0.5 0 4.3 1.3433E-10
96 0.5 0 4.4 1.3446E-10
97 0.5 0 4.5 1.3496E-10
98 0.5 0 4.6 1.3518E-10
99 0.5 0 4.7 1.353E-10
100 0.5 0 4.8 1.3576E-10
101 0.5 0 4.9 1.3602E-10
102 0.5 0 5 1.3632E-10
103 1 0 0 1.0649E-09
104 1 0 0.1 1.577E-07
105 1 0 0.2 2.1288E-07
106 1 0 0.3 2.2191E-07
107 1 0 0.4 2.2346E-07
108 1 0 0.5 2.2317E-07
109 1 0 0.6 2.2264E-07
110 1 0 0.7 2.2372E-07
111 1 0 0.8 2.2345E-07
112 1 0 0.9 2.2276E-07
113 1 0 1 2.2367E-07
114 1 0 1.1 2.2367E-07
115 1 0 1.2 2.2283E-07
116 1 0 1.3 2.237E-07
117 1 0 1.4 2.2373E-07
118 1 0 1.5 2.2286E-07
119 1 0 1.6 2.2361E-07
120 1 0 1.7 2.2388E-07
121 1 0 1.8 2.2312E-07
122 1 0 1.9 2.2347E-07
123 1 0 2 2.2409E-07
124 1 0 2.1 2.2327E-07
125 1 0 2.2 2.2342E-07
126 1 0 2.3 2.2426E-07
127 1 0 2.4 2.2334E-07
128 1 0 2.5 2.2344E-07
129 1 0 2.6 2.2436E-07
130 1 0 2.7 2.2346E-07
131 1 0 2.8 2.2344E-07
132 1 0 2.9 2.244E-07
133 1 0 3 2.2348E-07
134 1 0 3.1 2.234E-07
135 1 0 3.2 2.2441E-07
136 1 0 3.3 2.2377E-07
137 1 0 3.4 2.2337E-07
138 1 0 3.5 2.2434E-07
139 1 0 3.6 2.2402E-07
140 1 0 3.7 2.2349E-07
141 1 0 3.8 2.2452E-07
142 1 0 3.9 2.2428E-07
143 1 0 4 2.2374E-07
144 1 0 4.1 2.2478E-07
145 1 0 4.2 2.2482E-07
146 1 0 4.3 2.2417E-07
147 1 0 4.4 2.252E-07
148 1 0 4.5 2.2541E-07
149 1 0 4.6 2.247E-07
150 1 0 4.7 2.2573E-07
151 1 0 4.8 2.2632E-07
152 1 0 4.9 2.2571E-07
153 1 0 5 2.2647E-07
154 1.5 0 0 4.6969E-09
155 1.5 0 0.1 8.5271E-07
156 1.5 0 0.2 1.4846E-06
157 1.5 0 0.3 1.9225E-06
158 1.5 0 0.4 2.197E-06
159 1.5 0 0.5 2.3388E-06
160 1.5 0 0.6 2.3929E-06
161 1.5 0 0.7 2.4047E-06
162 1.5 0 0.8 2.4052E-06
163 1.5 0 0.9 2.4064E-06
164 1.5 0 1 2.4068E-06
165 1.5 0 1.1 2.4062E-06
166 1.5 0 1.2 2.4076E-06
167 1.5 0 1.3 2.4073E-06
168 1.5 0 1.4 2.4075E-06
169 1.5 0 1.5 2.4087E-06
170 1.5 0 1.6 2.4079E-06
171 1.5 0 1.7 2.4086E-06
172 1.5 0 1.8 2.4092E-06
173 1.5 0 1.9 2.4083E-06
174 1.5 0 2 2.4096E-06
175 1.5 0 2.1 2.4092E-06
176 1.5 0 2.2 2.4089E-06
177 1.5 0 2.3 2.4101E-06
178 1.5 0 2.4 2.4095E-06
179 1.5 0 2.5 2.4095E-06
180 1.5 0 2.6 2.4104E-06
181 1.5 0 2.7 2.4096E-06
182 1.5 0 2.8 2.4108E-06
183 1.5 0 2.9 2.4107E-06
184 1.5 0 3 2.4101E-06
185 1.5 0 3.1 2.4113E-06
186 1.5 0 3.2 2.4109E-06
187 1.5 0 3.3 2.4116E-06
188 1.5 0 3.4 2.4123E-06
189 1.5 0 3.5 2.4112E-06
190 1.5 0 3.6 2.4121E-06
191 1.5 0 3.7 2.4126E-06
192 1.5 0 3.8 2.4124E-06
193 1.5 0 3.9 2.4135E-06
194 1.5 0 4 2.4136E-06
195 1.5 0 4.1 2.4138E-06
196 1.5 0 4.2 2.416E-06
197 1.5 0 4.3 2.416E-06
198 1.5 0 4.4 2.4172E-06
199 1.5 0 4.5 2.419E-06
200 1.5 0 4.6 2.4196E-06
201 1.5 0 4.7 2.4223E-06
202 1.5 0 4.8 2.4236E-06
203 1.5 0 4.9 2.4248E-06
204 1.5 0 5 2.4293E-06
205 2 0 0 1.2284E-08
206 2 0 0.1 1.9824E-06
207 2 0 0.2 3.5944E-06
208 2 0 0.3 4.8974E-06
209 2 0 0.4 5.9403E-06
210 2 0 0.5 6.7521E-06
211 2 0 0.6 7.3606E-06
212 2 0 0.7 7.7922E-06
213 2 0 0.8 8.0689E-06
214 2 0 0.9 8.2222E-06
215 2 0 1 8.2892E-06
216 2 0 1.1 8.3069E-06
217 2 0 1.2 8.3123E-06
218 2 0 1.3 8.3142E-06
219 2 0 1.4 8.3145E-06
220 2 0 1.5 8.3165E-06
221 2 0 1.6 8.3169E-06
222 2 0 1.7 8.3179E-06
223 2 0 1.8 8.3196E-06
224 2 0 1.9 8.3197E-06
225 2 0 2 8.3205E-06
226 2 0 2.1 8.3212E-06
227 2 0 2.2 8.3213E-06
228 2 0 2.3 8.3234E-06
229 2 0 2.4 8.3238E-06
230 2 0 2.5 8.3241E-06
231 2 0 2.6 8.3251E-06
232 2 0 2.7 8.3249E-06
233 2 0 2.8 8.3253E-06
234 2 0 2.9 8.3267E-06
235 2 0 3 8.3262E-06
236 2 0 3.1 8.3275E-06
237 2 0 3.2 8.3283E-06
238 2 0 3.3 8.3284E-06
239 2 0 3.4 8.3296E-06
240 2 0 3.5 8.3295E-06
241 2 0 3.6 8.3298E-06
242 2 0 3.7 8.3311E-06
243 2 0 3.8 8.3312E-06
244 2 0 3.9 8.3324E-06
245 2 0 4 8.3338E-06
246 2 0 4.1 8.3337E-06
247 2 0 4.2 8.336E-06
248 2 0 4.3 8.3376E-06
249 2 0 4.4 8.3391E-06
250 2 0 4.5 8.3425E-06
251 2 0 4.6 8.3436E-06
252 2 0 4.7 8.3468E-06
253 2 0 4.8 8.3512E-06
254 2 0 4.9 8.3543E-06
255 2 0 5 8.3607E-06
256 2.5 0 0 2.3687E-08
257 2.5 0 0.1 3.8695E-06
258 2.5 0 0.2 7.1724E-06
259 2.5 0 0.3 9.9532E-06
260 2.5 0 0.4 1.2271E-05
261 2.5 0 0.5 1.4178E-05
262 2.5 0 0.6 1.5743E-05
263 2.5 0 0.7 1.7015E-05
264 2.5 0 0.8 1.8038E-05
265 2.5 0 0.9 1.8839E-05
266 2.5 0 1 1.9458E-05
267 2.5 0 1.1 1.9903E-05
268 2.5 0 1.2 2.0207E-05
269 2.5 0 1.3 2.0385E-05
270 2.5 0 1.4 2.0476E-05
271 2.5 0 1.5 2.0511E-05
272 2.5 0 1.6 2.0521E-05
273 2.5 0 1.7 2.0524E-05
274 2.5 0 1.8 2.0527E-05
275 2.5 0 1.9 2.0529E-05
276 2.5 0 2 2.0535E-05
277 2.5 0 2.1 2.0533E-05
278 2.5 0 2.2 2.0537E-05
279 2.5 0 2.3 2.054E-05
280 2.5 0 2.4 2.0539E-05
281 2.5 0 2.5 2.0542E-05
282 2.5 0 2.6 2.0543E-05
283 2.5 0 2.7 2.0544E-05
284 2.5 0 2.8 2.0544E-05
285 2.5 0 2.9 2.0547E-05
286 2.5 0 3 2.0549E-05
287 2.5 0 3.1 2.0549E-05
288 2.5 0 3.2 2.0551E-05
289 2.5 0 3.3 2.0554E-05
290 2.5 0 3.4 2.0554E-05
291 2.5 0 3.5 2.0556E-05
292 2.5 0 3.6 2.0558E-05
293 2.5 0 3.7 2.0559E-05
294 2.5 0 3.8 2.0558E-05
295 2.5 0 3.9 2.0562E-05
296 2.5 0 4 2.0564E-05
297 2.5 0 4.1 2.0562E-05
298 2.5 0 4.2 2.0565E-05
299 2.5 0 4.3 2.0569E-05
300 2.5 0 4.4 2.0569E-05
301 2.5 0 4.5 2.0571E-05
302 2.5 0 4.6 2.0575E-05
303 2.5 0 4.7 2.0578E-05
304 2.5 0 4.8 2.0583E-05
305 2.5 0 4.9 2.0589E-05
306 2.5 0 5 2.0594E-05
307 3 0 0 3.749E-08
308 3 0 0.1 6.1452E-06
309 3 0 0.2 1.1647E-05
310 3 0 0.3 1.654E-05
311 3 0 0.4 2.0854E-05
312 3 0 0.5 2.4612E-05
313 3 0 0.6 2.7855E-05
314 3 0 0.7 3.0621E-05
315 3 0 0.8 3.2957E-05
316 3 0 0.9 3.4885E-05
317 3 0 1 3.6494E-05
318 3 0 1.1 3.7805E-05
319 3 0 1.2 3.8868E-05
320 3 0 1.3 3.9713E-05
321 3 0 1.4 4.0365E-05
322 3 0 1.5 4.0849E-05
323 3 0 1.6 4.1192E-05
324 3 0 1.7 4.1408E-05
325 3 0 1.8 4.1528E-05
326 3 0 1.9 4.1587E-05
327 3 0 2 4.1608E-05
328 3 0 2.1 4.1615E-05
329 3 0 2.2 4.1623E-05
330 3 0 2.3 4.1625E-05
331 3 0 2.4 4.163E-05
332 3 0 2.5 4.1631E-05
333 3 0 2.6 4.1639E-05
334 3 0 2.7 4.1641E-05
335 3 0 2.8 4.1643E-05
336 3 0 2.9 4.1648E-05
337 3 0 3 4.1651E-05
338 3 0 3.1 4.165E-05
339 3 0 3.2 4.1656E-05
340 3 0 3.3 4.1657E-05
341 3 0 3.4 4.1657E-05
342 3 0 3.5 4.1662E-05
343 3 0 3.6 4.1665E-05
344 3 0 3.7 4.1665E-05
345 3 0 3.8 4.1668E-05
346 3 0 3.9 4.1674E-05
347 3 0 4 4.1672E-05
348 3 0 4.1 4.1674E-05
349 3 0 4.2 4.1676E-05
350 3 0 4.3 4.168E-05
351 3 0 4.4 4.1683E-05
352 3 0 4.5 4.1686E-05
353 3 0 4.6 4.1689E-05
354 3 0 4.7 4.1693E-05
355 3 0 4.8 4.1696E-05
356 3 0 4.9 4.1702E-05
357 3 0 5 4.1706E-05
358 3.5 0 0 5.1678E-08
359 3.5 0 0.1 8.5317E-06
360 3.5 0 0.2 1.6382E-05
361 3.5 0 0.3 2.3585E-05
362 3.5 0 0.4 3.0168E-05
363 3.5 0 0.5 3.6145E-05
364 3.5 0 0.6 4.1545E-05
365 3.5 0 0.7 4.6388E-05
366 3.5 0 0.8 5.0691E-05
367 3.5 0 0.9 5.4461E-05
368 3.5 0 1 5.7773E-05
369 3.5 0 1.1 6.0637E-05
370 3.5 0 1.2 6.3086E-05
371 3.5 0 1.3 6.515E-05
372 3.5 0 1.4 6.6877E-05
373 3.5 0 1.5 6.8304E-05
374 3.5 0 1.6 6.9466E-05
375 3.5 0 1.7 7.0398E-05
376 3.5 0 1.8 7.1128E-05
377 3.5 0 1.9 7.1685E-05
378 3.5 0 2 7.2086E-05
379 3.5 0 2.1 7.2356E-05
380 3.5 0 2.2 7.2523E-05
381 3.5 0 2.3 7.2612E-05
382 3.5 0 2.4 7.2651E-05
383 3.5 0 2.5 7.2671E-05
384 3.5 0 2.6 7.2682E-05
385 3.5 0 2.7 7.2684E-05
386 3.5 0 2.8 7.2696E-05
387 3.5 0 2.9 7.2701E-05
388 3.5 0 3 7.2706E-05
389 3.5 0 3.1 7.2712E-05
390 3.5 0 3.2 7.2713E-05
391 3.5 0 3.3 7.272E-05
392 3.5 0 3.4 7.2725E-05
393 3.5 0 3.5 7.2729E-05
394 3.5 0 3.6 7.2737E-05
395 3.5 0 3.7 7.2738E-05
396 3.5 0 3.8 7.2741E-05
397 3.5 0 3.9 7.2746E-05
398 3.5 0 4 7.2747E-05
399 3.5 0 4.1 7.2754E-05
400 3.5 0 4.2 7.2757E-05
401 3.5 0 4.3 7.2759E-05
