
VG= 0 to 5 in 0.1 step
VB= 0 to -3 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 5 4.599E-11
2 0.1 0 5 4.866E-11
3 0.2 0 5 9.126E-11
4 0.3 0 5 6.8757E-10
5 0.4 0 5 9.4738E-09
6 0.5 0 5 1.2268E-07
7 0.6 0 5 1.2554E-06
8 0.7 0 5 7.3863E-06
9 0.8 0 5 2.4652E-05
10 0.9 0 5 5.7051E-05
11 1 0 5 0.000105477
12 1.1 0 5 0.00016978
13 1.2 0 5 0.00024927
14 1.3 0 5 0.00034294
15 1.4 0 5 0.00044948
16 1.5 0 5 0.00056799
17 1.6 0 5 0.00069741
18 1.7 0 5 0.00083687
19 1.8 0 5 0.00098589
20 1.9 0 5 0.0011431
21 2 0 5 0.0013071
22 2.1 0 5 0.0014796
23 2.2 0 5 0.0016586
24 2.3 0 5 0.0018444
25 2.4 0 5 0.0020354
26 2.5 0 5 0.002232
27 2.6 0 5 0.002434
28 2.7 0 5 0.0026405
29 2.8 0 5 0.0028516
30 2.9 0 5 0.0030666
31 3 0 5 0.0032862
32 3.1 0 5 0.0035086
33 3.2 0 5 0.0037351
34 3.3 0 5 0.0039645
35 3.4 0 5 0.0041976
36 3.5 0 5 0.0044329
37 3.6 0 5 0.0046713
38 3.7 0 5 0.0049126
39 3.8 0 5 0.0051559
40 3.9 0 5 0.0054018
41 4 0 5 0.0056495
42 4.1 0 5 0.0059001
43 4.2 0 5 0.0061517
44 4.3 0 5 0.0064054
45 4.4 0 5 0.0066609
46 4.5 0 5 0.0069185
47 4.6 0 5 0.0071771
48 4.7 0 5 0.0074369
49 4.8 0 5 0.0076979
50 4.9 0 5 0.0079586
51 5 0 5 0.0082218
52 0 -0.5 5 4.437E-11
53 0.1 -0.5 5 4.404E-11
54 0.2 -0.5 5 4.426E-11
55 0.3 -0.5 5 5.747E-11
56 0.4 -0.5 5 2.8375E-10
57 0.5 -0.5 5 3.6904E-09
58 0.6 -0.5 5 6.7353E-08
59 0.7 -0.5 5 8.2206E-07
60 0.8 -0.5 5 5.7176E-06
61 0.9 -0.5 5 2.1287E-05
62 1 -0.5 5 5.2056E-05
63 1.1 -0.5 5 9.9268E-05
64 1.2 -0.5 5 0.00016274
65 1.3 -0.5 5 0.00024168
66 1.4 -0.5 5 0.00033506
67 1.5 -0.5 5 0.0004417
68 1.6 -0.5 5 0.00056019
69 1.7 -0.5 5 0.00069013
70 1.8 -0.5 5 0.00083045
71 1.9 -0.5 5 0.00097998
72 2 -0.5 5 0.00113695
73 2.1 -0.5 5 0.0013032
74 2.2 -0.5 5 0.0014767
75 2.3 -0.5 5 0.0016571
76 2.4 -0.5 5 0.0018435
77 2.5 -0.5 5 0.0020362
78 2.6 -0.5 5 0.0022339
79 2.7 -0.5 5 0.0024373
80 2.8 -0.5 5 0.0026451
81 2.9 -0.5 5 0.0028573
82 3 -0.5 5 0.0030737
83 3.1 -0.5 5 0.0032942
84 3.2 -0.5 5 0.0035184
85 3.3 -0.5 5 0.0037462
86 3.4 -0.5 5 0.0039772
87 3.5 -0.5 5 0.0042112
88 3.6 -0.5 5 0.004448
89 3.7 -0.5 5 0.0046878
90 3.8 -0.5 5 0.0049299
91 3.9 -0.5 5 0.0051746
92 4 -0.5 5 0.0054212
93 4.1 -0.5 5 0.0056705
94 4.2 -0.5 5 0.0059216
95 4.3 -0.5 5 0.0061746
96 4.4 -0.5 5 0.0064294
97 4.5 -0.5 5 0.0066859
98 4.6 -0.5 5 0.0069439
99 4.7 -0.5 5 0.0072031
100 4.8 -0.5 5 0.0074639
101 4.9 -0.5 5 0.0077237
102 5 -0.5 5 0.0079871
103 0 -1 5 4.441E-11
104 0.1 -1 5 4.458E-11
105 0.2 -1 5 4.419E-11
106 0.3 -1 5 4.468E-11
107 0.4 -1 5 5.536E-11
108 0.5 -1 5 2.5762E-10
109 0.6 -1 5 3.6281E-09
110 0.7 -1 5 6.9368E-08
111 0.8 -1 5 8.7644E-07
112 0.9 -1 5 6.0992E-06
113 1 -1 5 2.2469E-05
114 1.1 -1 5 5.4386E-05
115 1.2 -1 5 0.000103091
116 1.3 -1 5 0.00016804
117 1.4 -1 5 0.00024834
118 1.5 -1 5 0.00034335
119 1.6 -1 5 0.00045143
120 1.7 -1 5 0.00057184
121 1.8 -1 5 0.00070319
122 1.9 -1 5 0.00084509
123 2 -1 5 0.00099512
124 2.1 -1 5 0.0011546
125 2.2 -1 5 0.0013223
126 2.3 -1 5 0.0014975
127 2.4 -1 5 0.0016796
128 2.5 -1 5 0.0018671
129 2.6 -1 5 0.0020613
130 2.7 -1 5 0.0022608
131 2.8 -1 5 0.0024657
132 2.9 -1 5 0.0026746
133 3 -1 5 0.0028887
134 3.1 -1 5 0.0031064
135 3.2 -1 5 0.0033282
136 3.3 -1 5 0.0035537
137 3.4 -1 5 0.0037827
138 3.5 -1 5 0.004015
139 3.6 -1 5 0.0042501
140 3.7 -1 5 0.0044885
141 3.8 -1 5 0.004729
