
VD= 0 to -5 in -0.1 step
VB= 0 to 2 in 0.5 step
NO. VG VB VD ID
 V V V A
1 -2.5 0 0 1.4123E-07
2 -2.5 0 -0.1 -2.4814E-05
3 -2.5 0 -0.2 -4.7355E-05
4 -2.5 0 -0.3 -6.7567E-05
5 -2.5 0 -0.4 -8.5474E-05
6 -2.5 0 -0.5 -0.00010114
7 -2.5 0 -0.6 -0.00011461
8 -2.5 0 -0.7 -0.00012595
9 -2.5 0 -0.8 -0.00013523
10 -2.5 0 -0.9 -0.00014254
11 -2.5 0 -1 -0.00014803
12 -2.5 0 -1.1 -0.0001519
13 -2.5 0 -1.2 -0.00015447
14 -2.5 0 -1.3 -0.00015602
15 -2.5 0 -1.4 -0.00015694
16 -2.5 0 -1.5 -0.00015747
17 -2.5 0 -1.6 -0.00015785
18 -2.5 0 -1.7 -0.00015811
19 -2.5 0 -1.8 -0.00015834
20 -2.5 0 -1.9 -0.00015852
21 -2.5 0 -2 -0.00015867
22 -2.5 0 -2.1 -0.00015881
23 -2.5 0 -2.2 -0.00015896
24 -2.5 0 -2.3 -0.00015906
25 -2.5 0 -2.4 -0.00015922
26 -2.5 0 -2.5 -0.00015929
27 -2.5 0 -2.6 -0.0001594
28 -2.5 0 -2.7 -0.00015952
29 -2.5 0 -2.8 -0.00015963
30 -2.5 0 -2.9 -0.00015972
31 -2.5 0 -3 -0.00015978
32 -2.5 0 -3.1 -0.00015988
33 -2.5 0 -3.2 -0.00015998
34 -2.5 0 -3.3 -0.00016007
35 -2.5 0 -3.4 -0.00016018
36 -2.5 0 -3.5 -0.00016025
37 -2.5 0 -3.6 -0.00016031
38 -2.5 0 -3.7 -0.00016037
39 -2.5 0 -3.8 -0.00016047
40 -2.5 0 -3.9 -0.00016055
41 -2.5 0 -4 -0.00016063
42 -2.5 0 -4.1 -0.00016067
43 -2.5 0 -4.2 -0.00016077
44 -2.5 0 -4.3 -0.00016084
45 -2.5 0 -4.4 -0.00016091
46 -2.5 0 -4.5 -0.00016094
47 -2.5 0 -4.6 -0.00016103
48 -2.5 0 -4.7 -0.00016107
49 -2.5 0 -4.8 -0.00016115
50 -2.5 0 -4.9 -0.00016124
51 -2.5 0 -5 -0.00016127
52 -2.5 0.5 0 1.2124E-07
53 -2.5 0.5 -0.1 -2.0408E-05
54 -2.5 0.5 -0.2 -3.8773E-05
55 -2.5 0.5 -0.3 -5.5017E-05
56 -2.5 0.5 -0.4 -6.9174E-05
57 -2.5 0.5 -0.5 -8.1282E-05
58 -2.5 0.5 -0.6 -9.1384E-05
59 -2.5 0.5 -0.7 -9.9579E-05
60 -2.5 0.5 -0.8 -0.000105931
61 -2.5 0.5 -0.9 -0.000110586
62 -2.5 0.5 -1 -0.00011377
63 -2.5 0.5 -1.1 -0.00011575
64 -2.5 0.5 -1.2 -0.00011689
65 -2.5 0.5 -1.3 -0.00011754
66 -2.5 0.5 -1.4 -0.00011791
67 -2.5 0.5 -1.5 -0.00011814
68 -2.5 0.5 -1.6 -0.00011832
69 -2.5 0.5 -1.7 -0.0001185
70 -2.5 0.5 -1.8 -0.00011861
71 -2.5 0.5 -1.9 -0.00011873
72 -2.5 0.5 -2 -0.00011884
73 -2.5 0.5 -2.1 -0.00011892
74 -2.5 0.5 -2.2 -0.00011903
75 -2.5 0.5 -2.3 -0.00011912
76 -2.5 0.5 -2.4 -0.0001192
77 -2.5 0.5 -2.5 -0.00011926
78 -2.5 0.5 -2.6 -0.00011937
79 -2.5 0.5 -2.7 -0.00011942
80 -2.5 0.5 -2.8 -0.00011952
81 -2.5 0.5 -2.9 -0.00011956
82 -2.5 0.5 -3 -0.00011963
83 -2.5 0.5 -3.1 -0.00011969
84 -2.5 0.5 -3.2 -0.00011976
85 -2.5 0.5 -3.3 -0.00011983
86 -2.5 0.5 -3.4 -0.0001199
87 -2.5 0.5 -3.5 -0.00011993
88 -2.5 0.5 -3.6 -0.00011999
89 -2.5 0.5 -3.7 -0.00012003
90 -2.5 0.5 -3.8 -0.00012012
91 -2.5 0.5 -3.9 -0.00012017
92 -2.5 0.5 -4 -0.00012019
93 -2.5 0.5 -4.1 -0.00012026
94 -2.5 0.5 -4.2 -0.00012033
95 -2.5 0.5 -4.3 -0.00012035
96 -2.5 0.5 -4.4 -0.00012043
97 -2.5 0.5 -4.5 -0.00012047
98 -2.5 0.5 -4.6 -0.00012053
99 -2.5 0.5 -4.7 -0.00012058
100 -2.5 0.5 -4.8 -0.0001206
101 -2.5 0.5 -4.9 -0.00012069
102 -2.5 0.5 -5 -0.00012071
103 -2.5 1 0 1.01108E-07
104 -2.5 1 -0.1 -1.6922E-05
105 -2.5 1 -0.2 -3.1928E-05
106 -2.5 1 -0.3 -4.4961E-05
107 -2.5 1 -0.4 -5.6045E-05
108 -2.5 1 -0.5 -6.5241E-05
109 -2.5 1 -0.6 -7.2589E-05
110 -2.5 1 -0.7 -7.8232E-05
111 -2.5 1 -0.8 -8.2267E-05
112 -2.5 1 -0.9 -8.4929E-05
113 -2.5 1 -1 -8.6503E-05
114 -2.5 1 -1.1 -8.7363E-05
115 -2.5 1 -1.2 -8.7805E-05
116 -2.5 1 -1.3 -8.8062E-05
117 -2.5 1 -1.4 -8.8243E-05
118 -2.5 1 -1.5 -8.837E-05
119 -2.5 1 -1.6 -8.8488E-05
120 -2.5 1 -1.7 -8.8581E-05
121 -2.5 1 -1.8 -8.8647E-05
122 -2.5 1 -1.9 -8.8727E-05
123 -2.5 1 -2 -8.8794E-05
124 -2.5 1 -2.1 -8.8882E-05
125 -2.5 1 -2.2 -8.8929E-05
126 -2.5 1 -2.3 -8.8995E-05
127 -2.5 1 -2.4 -8.9051E-05
128 -2.5 1 -2.5 -8.9109E-05
129 -2.5 1 -2.6 -8.9157E-05
130 -2.5 1 -2.7 -8.9225E-05
131 -2.5 1 -2.8 -8.9257E-05
132 -2.5 1 -2.9 -8.9323E-05
133 -2.5 1 -3 -8.9358E-05
134 -2.5 1 -3.1 -8.9408E-05
135 -2.5 1 -3.2 -8.9466E-05
136 -2.5 1 -3.3 -8.9503E-05
137 -2.5 1 -3.4 -8.9547E-05
138 -2.5 1 -3.5 -8.9591E-05
139 -2.5 1 -3.6 -8.9623E-05
140 -2.5 1 -3.7 -8.9661E-05
141 -2.5 1 -3.8 -8.9694E-05
142 -2.5 1 -3.9 -8.9745E-05
143 -2.5 1 -4 -8.9797E-05
144 -2.5 1 -4.1 -8.9838E-05
145 -2.5 1 -4.2 -8.9878E-05
146 -2.5 1 -4.3 -8.9916E-05
