
VG= 0 to -5 in -0.1 step
VB= 0 to 3 in 0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 -0.05 -3.921E-11
2 -0.1 0 -0.05 -8.39E-11
3 -0.2 0 -0.05 -4.8874E-10
4 -0.3 0 -0.05 -3.0886E-09
5 -0.4 0 -0.05 -1.559E-08
6 -0.5 0 -0.05 -4.3851E-08
7 -0.6 0 -0.05 -8.5038E-08
8 -0.7 0 -0.05 -1.3028E-07
9 -0.8 0 -0.05 -1.739E-07
10 -0.9 0 -0.05 -2.1449E-07
11 -1 0 -0.05 -2.5009E-07
12 -1.1 0 -0.05 -2.7906E-07
13 -1.2 0 -0.05 -3.0756E-07
14 -1.3 0 -0.05 -3.3134E-07
15 -1.4 0 -0.05 -3.509E-07
16 -1.5 0 -0.05 -3.7164E-07
17 -1.6 0 -0.05 -3.8967E-07
18 -1.7 0 -0.05 -4.0119E-07
19 -1.8 0 -0.05 -4.1488E-07
20 -1.9 0 -0.05 -4.2484E-07
21 -2 0 -0.05 -4.3717E-07
22 -2.1 0 -0.05 -4.4435E-07
23 -2.2 0 -0.05 -4.5322E-07
24 -2.3 0 -0.05 -4.6154E-07
25 -2.4 0 -0.05 -4.6957E-07
26 -2.5 0 -0.05 -4.78E-07
27 -2.6 0 -0.05 -4.8177E-07
28 -2.7 0 -0.05 -4.8854E-07
29 -2.8 0 -0.05 -4.9307E-07
30 -2.9 0 -0.05 -4.9775E-07
31 -3 0 -0.05 -5.0428E-07
32 -3.1 0 -0.05 -5.092E-07
33 -3.2 0 -0.05 -4.9911E-07
34 -3.3 0 -0.05 -5.1382E-07
35 -3.4 0 -0.05 -5.2059E-07
36 -3.5 0 -0.05 -5.2701E-07
37 -3.6 0 -0.05 -5.2588E-07
38 -3.7 0 -0.05 -5.2327E-07
39 -3.8 0 -0.05 -5.3792E-07
40 -3.9 0 -0.05 -5.3731E-07
41 -4 0 -0.05 -5.4797E-07
42 -4.1 0 -0.05 -5.4905E-07
43 -4.2 0 -0.05 -5.4872E-07
44 -4.3 0 -0.05 -5.5706E-07
45 -4.4 0 -0.05 -5.4928E-07
46 -4.5 0 -0.05 -5.5192E-07
47 -4.6 0 -0.05 -5.582E-07
48 -4.7 0 -0.05 -5.5619E-07
49 -4.8 0 -0.05 -5.6088E-07
50 -4.9 0 -0.05 -5.6011E-07
51 -5 0 -0.05 -5.617E-07
52 0 0.5 -0.05 -3.412E-11
53 -0.1 0.5 -0.05 -3.44E-11
54 -0.2 0.5 -0.05 -3.574E-11
55 -0.3 0.5 -0.05 -4.864E-11
56 -0.4 0.5 -0.05 -1.5288E-10
57 -0.5 0.5 -0.05 -9.944E-10
58 -0.6 0.5 -0.05 -6.4619E-09
59 -0.7 0.5 -0.05 -2.5091E-08
60 -0.8 0.5 -0.05 -5.9013E-08
61 -0.9 0.5 -0.05 -1.0188E-07
62 -1 0.5 -0.05 -1.4585E-07
63 -1.1 0.5 -0.05 -1.852E-07
64 -1.2 0.5 -0.05 -2.2345E-07
65 -1.3 0.5 -0.05 -2.5571E-07
66 -1.4 0.5 -0.05 -2.844E-07
67 -1.5 0.5 -0.05 -3.0783E-07
68 -1.6 0.5 -0.05 -3.3148E-07
69 -1.7 0.5 -0.05 -3.5238E-07
70 -1.8 0.5 -0.05 -3.7349E-07
71 -1.9 0.5 -0.05 -3.8727E-07
72 -2 0.5 -0.05 -4.0128E-07
73 -2.1 0.5 -0.05 -4.195E-07
74 -2.2 0.5 -0.05 -4.3325E-07
75 -2.3 0.5 -0.05 -4.4272E-07
76 -2.4 0.5 -0.05 -4.501E-07
77 -2.5 0.5 -0.05 -4.5523E-07
78 -2.6 0.5 -0.05 -4.7033E-07
79 -2.7 0.5 -0.05 -4.8147E-07
80 -2.8 0.5 -0.05 -4.8779E-07
81 -2.9 0.5 -0.05 -4.9152E-07
82 -3 0.5 -0.05 -4.9724E-07
83 -3.1 0.5 -0.05 -4.9967E-07
84 -3.2 0.5 -0.05 -4.9631E-07
85 -3.3 0.5 -0.05 -5.0662E-07
86 -3.4 0.5 -0.05 -5.0792E-07
87 -3.5 0.5 -0.05 -5.2712E-07
88 -3.6 0.5 -0.05 -5.2701E-07
89 -3.7 0.5 -0.05 -5.3094E-07
90 -3.8 0.5 -0.05 -5.2384E-07
91 -3.9 0.5 -0.05 -5.5059E-07
92 -4 0.5 -0.05 -5.3449E-07
93 -4.1 0.5 -0.05 -5.4876E-07
94 -4.2 0.5 -0.05 -5.4223E-07
95 -4.3 0.5 -0.05 -5.4554E-07
96 -4.4 0.5 -0.05 -5.4272E-07
97 -4.5 0.5 -0.05 -5.4013E-07
98 -4.6 0.5 -0.05 -5.4322E-07
99 -4.7 0.5 -0.05 -5.4606E-07
100 -4.8 0.5 -0.05 -5.479E-07
101 -4.9 0.5 -0.05 -5.4832E-07
102 -5 0.5 -0.05 -5.4604E-07
103 0 1 -0.05 -3.435E-11
104 -0.1 1 -0.05 -3.448E-11
105 -0.2 1 -0.05 -3.465E-11
106 -0.3 1 -0.05 -3.479E-11
107 -0.4 1 -0.05 -3.539E-11
108 -0.5 1 -0.05 -4.227E-11
109 -0.6 1 -0.05 -1.0805E-10
110 -0.7 1 -0.05 -6.9004E-10
111 -0.8 1 -0.05 -5.0302E-09
112 -0.9 1 -0.05 -2.1385E-08
113 -1 1 -0.05 -5.285E-08
114 -1.1 1 -0.05 -9.3665E-08
115 -1.2 1 -0.05 -1.3791E-07
116 -1.3 1 -0.05 -1.7808E-07
117 -1.4 1 -0.05 -2.1556E-07
118 -1.5 1 -0.05 -2.4956E-07
119 -1.6 1 -0.05 -2.7971E-07
120 -1.7 1 -0.05 -3.0565E-07
121 -1.8 1 -0.05 -3.2882E-07
122 -1.9 1 -0.05 -3.4778E-07
123 -2 1 -0.05 -3.6629E-07
124 -2.1 1 -0.05 -3.8258E-07
125 -2.2 1 -0.05 -3.9874E-07
126 -2.3 1 -0.05 -3.9767E-07
127 -2.4 1 -0.05 -4.1532E-07
128 -2.5 1 -0.05 -4.2487E-07
129 -2.6 1 -0.05 -4.3422E-07
130 -2.7 1 -0.05 -4.4522E-07
131 -2.8 1 -0.05 -4.571E-07
132 -2.9 1 -0.05 -4.6554E-07
