
VD= 0 to 5 in 0.1 step
VG= 0 to 5 in 0.5 step
NO. VG VB VD ID IB
107 1 -5 0.4 1.7146E-10 -1.1672E-09
108 1 -5 0.5 1.7116E-10 -1.1469E-09
109 1 -5 0.6 1.6746E-10 -1.1562E-09
110 1 -5 0.7 1.6718E-10 -1.1315E-09
111 1 -5 0.8 1.678E-10 -1.1526E-09
112 1 -5 0.9 1.6708E-10 -1.1248E-09
113 1 -5 1 1.6811E-10 -1.1514E-09
114 1 -5 1.1 1.6842E-10 -1.1214E-09
115 1 -5 1.2 1.6738E-10 -1.142E-09
116 1 -5 1.3 1.6792E-10 -1.0986E-09
117 1 -5 1.4 1.6724E-10 -1.1323E-09
118 1 -5 1.5 1.679E-10 -1.1454E-09
119 1 -5 1.6 1.6868E-10 -1.1322E-09
120 1 -5 1.7 1.6953E-10 -1.1488E-09
121 1 -5 1.8 1.6941E-10 -1.1256E-09
122 1 -5 1.9 1.6965E-10 -1.1503E-09
123 1 -5 2 1.6961E-10 -1.1245E-09
124 1 -5 2.1 1.7055E-10 -1.1482E-09
125 1 -5 2.2 1.7053E-10 -1.113E-09
126 1 -5 2.3 1.7115E-10 -1.1501E-09
127 1 -5 2.4 1.7048E-10 -1.168E-09
128 1 -5 2.5 1.705E-10 -1.1479E-09
129 1 -5 2.6 1.707E-10 -1.1577E-09
130 1 -5 2.7 1.7174E-10 -1.1428E-09
131 1 -5 2.8 1.7124E-10 -1.1574E-09
132 1 -5 2.9 1.7092E-10 -1.1409E-09
133 1 -5 3 1.7206E-10 -1.1587E-09
134 1 -5 3.1 1.717E-10 -1.1341E-09
135 1 -5 3.2 1.7278E-10 -1.1576E-09
136 1 -5 3.3 1.7293E-10 -1.1356E-09
137 1 -5 3.4 1.7409E-10 -1.1557E-09
138 1 -5 3.5 1.7485E-10 -1.1314E-09
139 1 -5 3.6 1.7475E-10 -1.1598E-09
140 1 -5 3.7 1.7503E-10 -1.1373E-09
141 1 -5 3.8 1.7506E-10 -1.157E-09
142 1 -5 3.9 1.7559E-10 -1.1377E-09
143 1 -5 4 1.7607E-10 -1.1633E-09
144 1 -5 4.1 1.7559E-10 -1.1463E-09
145 1 -5 4.2 1.7568E-10 -1.1608E-09
146 1 -5 4.3 1.7571E-10 -1.1527E-09
147 1 -5 4.4 1.7764E-10 -1.166E-09
148 1 -5 4.5 1.7732E-10 -1.1503E-09
149 1 -5 4.6 1.7803E-10 -1.1605E-09
150 1 -5 4.7 1.7915E-10 -1.1482E-09
151 1 -5 4.8 1.7913E-10 -1.214E-09
152 1 -5 4.9 1.7853E-10 -1.1979E-09
153 1 -5 5 1.8004E-10 -1.202E-09
154 1.5 -5 0 1.6219E-10 -1.2907E-09
155 1.5 -5 0.1 1.3676E-09 -6.962E-10
156 1.5 -5 0.2 2.0195E-09 -1.2516E-09
157 1.5 -5 0.3 2.2073E-09 -1.2264E-09
158 1.5 -5 0.4 2.3424E-09 -1.1428E-09
159 1.5 -5 0.5 2.4226E-09 -9.826E-10
160 1.5 -5 0.6 2.41E-09 -7.838E-10
161 1.5 -5 0.7 2.3187E-09 -6.026E-10
162 1.5 -5 0.8 2.0571E-09 -1.2397E-09
163 1.5 -5 0.9 2.2297E-09 -1.2141E-09
164 1.5 -5 1 2.359E-09 -1.113E-09
165 1.5 -5 1.1 2.4263E-09 -9.389E-10
166 1.5 -5 1.2 2.4039E-09 -7.532E-10
167 1.5 -5 1.3 2.1043E-09 -1.2446E-09
168 1.5 -5 1.4 2.2652E-09 -1.2026E-09
169 1.5 -5 1.5 2.3855E-09 -1.0876E-09
170 1.5 -5 1.6 2.4316E-09 -9.139E-10
171 1.5 -5 1.7 2.3888E-09 -7.187E-10
172 1.5 -5 1.8 2.1458E-09 -1.2364E-09
173 1.5 -5 1.9 2.2973E-09 -1.1765E-09
174 1.5 -5 2 2.4034E-09 -1.0468E-09
175 1.5 -5 2.1 2.43E-09 -8.624E-10
176 1.5 -5 2.2 2.3662E-09 -6.723E-10
177 1.5 -5 2.3 1.9809E-09 -1.2317E-09
178 1.5 -5 2.4 2.1693E-09 -1.2363E-09
179 1.5 -5 2.5 2.3174E-09 -1.1682E-09
180 1.5 -5 2.6 2.4142E-09 -1.0219E-09
181 1.5 -5 2.7 2.4276E-09 -8.33E-10
182 1.5 -5 2.8 2.3522E-09 -6.405E-10
183 1.5 -5 2.9 2.015E-09 -1.2321E-09
184 1.5 -5 3 2.1976E-09 -1.228E-09
185 1.5 -5 3.1 2.3369E-09 -1.1481E-09
186 1.5 -5 3.2 2.4215E-09 -9.927E-10
187 1.5 -5 3.3 2.424E-09 -8.103E-10
188 1.5 -5 3.4 2.3366E-09 -6.253E-10
189 1.5 -5 3.5 2.0512E-09 -1.2401E-09
190 1.5 -5 3.6 2.2267E-09 -1.2181E-09
191 1.5 -5 3.7 2.3593E-09 -1.1281E-09
192 1.5 -5 3.8 2.4326E-09 -9.648E-10
193 1.5 -5 3.9 2.4204E-09 -7.729E-10
194 1.5 -5 4 2.3249E-09 -5.969E-10
195 1.5 -5 4.1 2.0864E-09 -1.2536E-09
196 1.5 -5 4.2 2.2566E-09 -1.2278E-09
197 1.5 -5 4.3 2.3835E-09 -1.1209E-09
198 1.5 -5 4.4 2.449E-09 -9.491E-10
199 1.5 -5 4.5 2.4244E-09 -7.651E-10
200 1.5 -5 4.6 2.1404E-09 -1.2567E-09
201 1.5 -5 4.7 2.3049E-09 -1.214E-09
202 1.5 -5 4.8 2.4225E-09 -1.0921E-09
203 1.5 -5 4.9 2.4712E-09 -9.262E-10
204 1.5 -5 5 2.4277E-09 -7.393E-10
205 2 -5 0 1.7381E-09 -1.1529E-09
206 2 -5 0.1 2.6262E-07 -7.97E-10
207 2 -5 0.2 4.2163E-07 -1.0229E-09
208 2 -5 0.3 4.9863E-07 -1.3138E-09
209 2 -5 0.4 5.2504E-07 -1.3657E-09
210 2 -5 0.5 5.2973E-07 -1.3352E-09
211 2 -5 0.6 5.3028E-07 -1.3104E-09
212 2 -5 0.7 5.3045E-07 -1.3527E-09
213 2 -5 0.8 5.3041E-07 -1.3264E-09
214 2 -5 0.9 5.3053E-07 -1.2918E-09
215 2 -5 1 5.3058E-07 -1.35E-09
216 2 -5 1.1 5.3066E-07 -1.3225E-09
217 2 -5 1.2 5.3061E-07 -1.2896E-09
218 2 -5 1.3 5.3077E-07 -1.34E-09
219 2 -5 1.4 5.3067E-07 -1.3185E-09
220 2 -5 1.5 5.3082E-07 -1.3596E-09
221 2 -5 1.6 5.308E-07 -1.3425E-09
222 2 -5 1.7 5.3083E-07 -1.3034E-09
223 2 -5 1.8 5.3092E-07 -1.3641E-09
224 2 -5 1.9 5.3086E-07 -1.3327E-09
225 2 -5 2 5.3085E-07 -1.3054E-09
226 2 -5 2.1 5.309E-07 -1.3519E-09
227 2 -5 2.2 5.3097E-07 -1.331E-09
228 2 -5 2.3 5.3089E-07 -1.2861E-09
229 2 -5 2.4 5.3098E-07 -1.3501E-09
230 2 -5 2.5 5.3104E-07 -1.3129E-09
231 2 -5 2.6 5.3104E-07 -1.281E-09
232 2 -5 2.7 5.3106E-07 -1.3403E-09
233 2 -5 2.8 5.3103E-07 -1.3181E-09
234 2 -5 2.9 5.313E-07 -1.3581E-09
235 2 -5 3 5.3117E-07 -1.3425E-09
236 2 -5 3.1 5.3115E-07 -1.306E-09
237 2 -5 3.2 5.3129E-07 -1.3787E-09
238 2 -5 3.3 5.3135E-07 -1.3658E-09
239 2 -5 3.4 5.3123E-07 -1.3421E-09
240 2 -5 3.5 5.3122E-07 -1.3258E-09
241 2 -5 3.6 5.3132E-07 -1.3235E-09
242 2 -5 3.7 5.3143E-07 -1.4544E-09
243 2 -5 3.8 5.3149E-07 -1.4796E-09
244 2 -5 3.9 5.3142E-07 -1.3791E-09
245 2 -5 4 5.3213E-07 -1.0094E-09
246 2 -5 4.1 5.324E-07 -1.9705E-09
247 2 -5 4.2 5.3204E-07 -1.3661E-09
248 2 -5 4.3 5.3312E-07 -2.0016E-09
249 2 -5 4.4 5.3238E-07 -2.3818E-09
250 2 -5 4.5 5.3335E-07 -2.0839E-09
251 2 -5 4.6 5.339E-07 -3.3484E-09
252 2 -5 4.7 5.3362E-07 -3.0979E-09
253 2 -5 4.8 5.3517E-07 -3.8939E-09
254 2 -5 4.9 5.3504E-07 -4.8261E-09
255 2 -5 5 5.3615E-07 -4.8723E-09
256 2.5 -5 0 5.248E-09 -1.1803E-09
257 2.5 -5 0.1 9.3634E-07 -9.808E-10
258 2.5 -5 0.2 1.6921E-06 -1.4089E-09
259 2.5 -5 0.3 2.2845E-06 -8.291E-10
260 2.5 -5 0.4 2.7287E-06 -1.4455E-09
261 2.5 -5 0.5 3.042E-06 -1.4047E-09
262 2.5 -5 0.6 3.2449E-06 -1.3319E-09
263 2.5 -5 0.7 3.3596E-06 -1.3722E-09
264 2.5 -5 0.8 3.4111E-06 -1.4035E-09
265 2.5 -5 0.9 3.4268E-06 -1.342E-09
266 2.5 -5 1 3.4301E-06 -1.3749E-09
267 2.5 -5 1.1 3.4308E-06 -1.4151E-09
268 2.5 -5 1.2 3.4315E-06 -1.3376E-09
269 2.5 -5 1.3 3.4316E-06 -1.3814E-09
270 2.5 -5 1.4 3.4319E-06 -1.4051E-09
271 2.5 -5 1.5 3.4322E-06 -1.3513E-09
272 2.5 -5 1.6 3.4325E-06 -1.3694E-09
273 2.5 -5 1.7 3.433E-06 -1.4173E-09
274 2.5 -5 1.8 3.4326E-06 -1.3382E-09
275 2.5 -5 1.9 3.4329E-06 -1.3896E-09
276 2.5 -5 2 3.434E-06 -1.4147E-09
277 2.5 -5 2.1 3.4335E-06 -1.3489E-09
278 2.5 -5 2.2 3.4341E-06 -1.3834E-09
279 2.5 -5 2.3 3.4342E-06 -1.4261E-09
280 2.5 -5 2.4 3.4346E-06 -1.3405E-09
281 2.5 -5 2.5 3.4345E-06 -1.3987E-09
282 2.5 -5 2.6 3.4347E-06 -1.3186E-09
283 2.5 -5 2.7 3.4351E-06 -1.3549E-09
284 2.5 -5 2.8 3.4351E-06 -1.3882E-09
285 2.5 -5 2.9 3.4356E-06 -1.3285E-09
286 2.5 -5 3 3.4352E-06 -1.3633E-09
287 2.5 -5 3.1 3.4355E-06 -1.4088E-09
288 2.5 -5 3.2 3.4359E-06 -1.3227E-09
289 2.5 -5 3.3 3.436E-06 -1.3772E-09
290 2.5 -5 3.4 3.4363E-06 -1.4356E-09
291 2.5 -5 3.5 3.4367E-06 -1.3881E-09
292 2.5 -5 3.6 3.4366E-06 -1.4562E-09
293 2.5 -5 3.7 3.4369E-06 -1.4762E-09
294 2.5 -5 3.8 3.437E-06 -1.4857E-09
295 2.5 -5 3.9 3.4379E-06 -1.0276E-09
296 2.5 -5 4 3.4386E-06 -2.0185E-09
297 2.5 -5 4.1 3.4383E-06 -2.0285E-09
298 2.5 -5 4.2 3.4394E-06 -1.9464E-09
299 2.5 -5 4.3 3.4401E-06 -3.2659E-09
300 2.5 -5 4.4 3.4401E-06 -3.4328E-09
301 2.5 -5 4.5 3.4421E-06 -3.9611E-09
302 2.5 -5 4.6 3.443E-06 -5.7714E-09
303 2.5 -5 4.7 3.4436E-06 -6.4015E-09
304 2.5 -5 4.8 3.446E-06 -7.8504E-09
305 2.5 -5 4.9 3.4476E-06 -1.04338E-08
306 2.5 -5 5 3.4508E-06 -1.2312E-08
307 3 -5 0 1.2137E-08 -1.3345E-09
308 3 -5 0.1 2.082E-06 -1.4913E-09
309 3 -5 0.2 3.843E-06 -7.454E-10
310 3 -5 0.3 5.3201E-06 -1.5148E-09
311 3 -5 0.4 6.5518E-06 -1.4476E-09
312 3 -5 0.5 7.5706E-06 -1.3756E-09
313 3 -5 0.6 8.4018E-06 -1.4267E-09
314 3 -5 0.7 9.0649E-06 -1.354E-09
315 3 -5 0.8 9.5776E-06 -1.4077E-09
316 3 -5 0.9 9.9532E-06 -1.4525E-09
317 3 -5 1 1.02151E-05 -1.3769E-09
318 3 -5 1.1 1.03803E-05 -1.411E-09
319 3 -5 1.2 1.04703E-05 -1.4545E-09
320 3 -5 1.3 1.05091E-05 -1.3783E-09
321 3 -5 1.4 1.0523E-05 -1.4237E-09
322 3 -5 1.5 1.05267E-05 -1.4615E-09
323 3 -5 1.6 1.0528E-05 -1.3792E-09
324 3 -5 1.7 1.05292E-05 -1.4257E-09
325 3 -5 1.8 1.05308E-05 -1.4586E-09
326 3 -5 1.9 1.05317E-05 -1.3817E-09
327 3 -5 2 1.05319E-05 -1.4237E-09
328 3 -5 2.1 1.05333E-05 -1.4667E-09
329 3 -5 2.2 1.05334E-05 -1.3846E-09
330 3 -5 2.3 1.05341E-05 -1.4302E-09
331 3 -5 2.4 1.0535E-05 -1.4671E-09
332 3 -5 2.5 1.05361E-05 -1.3946E-09
333 3 -5 2.6 1.05359E-05 -1.4353E-09
334 3 -5 2.7 1.05375E-05 -1.4746E-09
335 3 -5 2.8 1.05376E-05 -1.3959E-09
336 3 -5 2.9 1.05387E-05 -1.4402E-09
337 3 -5 3 1.05393E-05 -1.4744E-09
338 3 -5 3.1 1.05399E-05 -1.4019E-09
339 3 -5 3.2 1.05403E-05 -1.4455E-09
340 3 -5 3.3 1.05411E-05 -1.3618E-09
341 3 -5 3.4 1.05419E-05 -1.4048E-09
342 3 -5 3.5 1.05423E-05 -1.4463E-09
343 3 -5 3.6 1.05428E-05 -1.3829E-09
344 3 -5 3.7 1.05436E-05 -1.4437E-09
345 3 -5 3.8 1.05443E-05 -1.3907E-09
346 3 -5 3.9 1.05446E-05 -1.3554E-09
347 3 -5 4 1.05457E-05 -9.381E-10
348 3 -5 4.1 1.05462E-05 -1.9045E-09
349 3 -5 4.2 1.05468E-05 -1.7733E-09
350 3 -5 4.3 1.05479E-05 -1.784E-09
351 3 -5 4.4 1.0549E-05 -3.1015E-09
352 3 -5 4.5 1.05496E-05 -3.2768E-09
353 3 -5 4.6 1.05521E-05 -4.0917E-09
354 3 -5 4.7 1.05531E-05 -6.1094E-09
355 3 -5 4.8 1.05551E-05 -7.1082E-09
356 3 -5 4.9 1.05582E-05 -9.2809E-09
357 3 -5 5 1.05621E-05 -1.1959E-08
358 3.5 -5 0 2.2885E-08 -1.2485E-09
359 3.5 -5 0.1 3.867E-06 -1.505E-09
360 3.5 -5 0.2 7.2959E-06 -7.796E-10
361 3.5 -5 0.3 1.03068E-05 -1.5516E-09
362 3.5 -5 0.4 1.2922E-05 -1.4783E-09
363 3.5 -5 0.5 1.5167E-05 -1.3682E-09
364 3.5 -5 0.6 1.7079E-05 -1.432E-09
365 3.5 -5 0.7 1.8691E-05 -1.3736E-09
366 3.5 -5 0.8 2.0043E-05 -7.502E-10
367 3.5 -5 0.9 2.1152E-05 -1.6239E-09
368 3.5 -5 1 2.2074E-05 -1.4386E-09
369 3.5 -5 1.1 2.2818E-05 -7.511E-10
370 3.5 -5 1.2 2.3409E-05 -1.6339E-09
371 3.5 -5 1.3 2.3857E-05 -1.4953E-09
372 3.5 -5 1.4 2.4184E-05 -1.4022E-09
373 3.5 -5 1.5 2.441E-05 -7.985E-10
374 3.5 -5 1.6 2.4549E-05 -1.6548E-09
375 3.5 -5 1.7 2.4624E-05 -1.4502E-09
376 3.5 -5 1.8 2.4659E-05 -7.79E-10
377 3.5 -5 1.9 2.467E-05 -1.6604E-09
378 3.5 -5 2 2.4676E-05 -1.4909E-09
379 3.5 -5 2.1 2.468E-05 -1.4086E-09
380 3.5 -5 2.2 2.4683E-05 -8.054E-10
381 3.5 -5 2.3 2.4685E-05 -1.6603E-09
382 3.5 -5 2.4 2.4687E-05 -1.453E-09
383 3.5 -5 2.5 2.469E-05 -7.761E-10
384 3.5 -5 2.6 2.469E-05 -1.6506E-09
385 3.5 -5 2.7 2.469E-05 -1.4972E-09
386 3.5 -5 2.8 2.4692E-05 -1.4031E-09
387 3.5 -5 2.9 2.4693E-05 -8.05E-10
388 3.5 -5 3 2.4693E-05 -1.6648E-09
389 3.5 -5 3.1 2.4696E-05 -1.4442E-09
390 3.5 -5 3.2 2.47E-05 -7.915E-10
391 3.5 -5 3.3 2.4699E-05 -1.6634E-09
392 3.5 -5 3.4 2.47E-05 -1.4827E-09
393 3.5 -5 3.5 2.4702E-05 -1.4057E-09
394 3.5 -5 3.6 2.4705E-05 -8.118E-10
395 3.5 -5 3.7 2.4706E-05 -1.6654E-09
396 3.5 -5 3.8 2.4706E-05 -1.4506E-09
397 3.5 -5 3.9 2.471E-05 -7.892E-10
398 3.5 -5 4 2.4708E-05 -1.6763E-09
399 3.5 -5 4.1 2.4709E-05 -1.3934E-09
400 3.5 -5 4.2 2.471E-05 -9.451E-10
401 3.5 -5 4.3 2.4714E-05 -1.8501E-09
402 3.5 -5 4.4 2.4713E-05 -1.1851E-09
403 3.5 -5 4.5 2.4715E-05 -2.0769E-09
404 3.5 -5 4.6 2.4717E-05 -2.317E-09
405 3.5 -5 4.7 2.4718E-05 -2.6846E-09
406 3.5 -5 4.8 2.4718E-05 -4.3389E-09
407 3.5 -5 4.9 2.4724E-05 -4.8473E-09
408 3.5 -5 5 2.4725E-05 -7.4897E-09
409 4 -5 0 3.6242E-08 -1.3906E-09
410 4 -5 0.1 5.9543E-06 -1.4177E-09
411 4 -5 0.2 1.1425E-05 -1.0329E-09
412 4 -5 0.3 1.6424E-05 -1.1492E-09
413 4 -5 0.4 2.0956E-05 -1.316E-09
414 4 -5 0.5 2.5033E-05 -7.63E-10
415 4 -5 0.6 2.8678E-05 -1.6128E-09
416 4 -5 0.7 3.1902E-05 -1.4198E-09
417 4 -5 0.8 3.4737E-05 -7.778E-10
418 4 -5 0.9 3.7178E-05 -1.662E-09
419 4 -5 1 3.9298E-05 -1.4847E-09
420 4 -5 1.1 4.1107E-05 -8.01E-10
421 4 -5 1.2 4.2631E-05 -1.6769E-09
422 4 -5 1.3 4.3905E-05 -1.4298E-09
423 4 -5 1.4 4.496E-05 -8.703E-10
424 4 -5 1.5 4.5819E-05 -1.7138E-09
425 4 -5 1.6 4.6512E-05 -1.4996E-09
426 4 -5 1.7 4.705E-05 -8.586E-10
427 4 -5 1.8 4.7462E-05 -1.7276E-09
428 4 -5 1.9 4.776E-05 -1.4034E-09
429 4 -5 2 4.7962E-05 -9.378E-10
430 4 -5 2.1 4.8085E-05 -1.7258E-09
431 4 -5 2.2 4.8152E-05 -1.4475E-09
432 4 -5 2.3 4.8183E-05 -9.029E-10
433 4 -5 2.4 4.8198E-05 -1.7361E-09
434 4 -5 2.5 4.8206E-05 -1.4976E-09
435 4 -5 2.6 4.821E-05 -8.808E-10
436 4 -5 2.7 4.8212E-05 -1.729E-09
437 4 -5 2.8 4.8219E-05 -1.3976E-09
438 4 -5 2.9 4.8224E-05 -9.445E-10
439 4 -5 3 4.8226E-05 -1.7313E-09
440 4 -5 3.1 4.8226E-05 -1.4508E-09
441 4 -5 3.2 4.823E-05 -9.228E-10
442 4 -5 3.3 4.8232E-05 -1.7367E-09
443 4 -5 3.4 4.8233E-05 -1.4928E-09
444 4 -5 3.5 4.8238E-05 -8.867E-10
445 4 -5 3.6 4.824E-05 -1.7381E-09
446 4 -5 3.7 4.8244E-05 -1.3934E-09
447 4 -5 3.8 4.8245E-05 -9.533E-10
448 4 -5 3.9 4.8245E-05 -1.725E-09
449 4 -5 4 4.8248E-05 -1.4367E-09
450 4 -5 4.1 4.8253E-05 -9.203E-10
451 4 -5 4.2 4.8256E-05 -1.7335E-09
452 4 -5 4.3 4.8258E-05 -1.4914E-09
453 4 -5 4.4 4.8262E-05 -9.153E-10
454 4 -5 4.5 4.8259E-05 -1.7806E-09
455 4 -5 4.6 4.8264E-05 -1.3176E-09
456 4 -5 4.7 4.8269E-05 -1.3482E-09
457 4 -5 4.8 4.8267E-05 -2.0798E-09
458 4 -5 4.9 4.827E-05 -1.6756E-09
459 4 -5 5 4.8275E-05 -3.1703E-09
460 4.5 -5 0 4.9892E-08 -7.008E-10
461 4.5 -5 0.1 8.1563E-06 -1.1741E-09
462 4.5 -5 0.2 1.5816E-05 -1.4498E-09
463 4.5 -5 0.3 2.2975E-05 -1.5429E-09
464 4.5 -5 0.4 2.9647E-05 -1.3891E-09
465 4.5 -5 0.5 3.5828E-05 -7.436E-10
466 4.5 -5 0.6 4.153E-05 -1.6365E-09
467 4.5 -5 0.7 4.6766E-05 -1.485E-09
468 4.5 -5 0.8 5.1548E-05 -7.767E-10
469 4.5 -5 0.9 5.5845E-05 -1.6701E-09
470 4.5 -5 1 5.9755E-05 -1.4395E-09
471 4.5 -5 1.1 6.3247E-05 -8.739E-10
472 4.5 -5 1.2 6.635E-05 -1.7248E-09
473 4.5 -5 1.3 6.9079E-05 -1.3799E-09
474 4.5 -5 1.4 7.1455E-05 -9.841E-10
475 4.5 -5 1.5 7.3506E-05 -1.745E-09
476 4.5 -5 1.6 7.5263E-05 -1.4589E-09
477 4.5 -5 1.7 7.6748E-05 -9.73E-10
478 4.5 -5 1.8 7.7994E-05 -1.7802E-09
479 4.5 -5 1.9 7.9024E-05 -1.3715E-09
480 4.5 -5 2 7.9865E-05 -1.0763E-09
481 4.5 -5 2.1 8.0533E-05 -1.7485E-09
482 4.5 -5 2.2 8.1053E-05 -1.4317E-09
483 4.5 -5 2.3 8.1446E-05 -1.0452E-09
484 4.5 -5 2.4 8.1725E-05 -1.7823E-09
485 4.5 -5 2.5 8.1916E-05 -1.4902E-09
486 4.5 -5 2.6 8.2035E-05 -1.0216E-09
487 4.5 -5 2.7 8.2099E-05 -1.806E-09
488 4.5 -5 2.8 8.2129E-05 -1.383E-09
489 4.5 -5 2.9 8.2149E-05 -1.1052E-09
490 4.5 -5 3 8.2158E-05 -1.7634E-09
491 4.5 -5 3.1 8.2168E-05 -9.273E-10
