
VD= 0 to 5 in 0.1 step
VB= 0 to -2 in -0.5 step
NO. VG VB VD ID
 V V V A
1 2.5 0 0 1.3383E-06
2 2.5 0 0.1 0.00023107
3 2.5 0 0.2 0.00044857
4 2.5 0 0.3 0.00065166
5 2.5 0 0.4 0.0008402
6 2.5 0 0.5 0.00101344
7 2.5 0 0.6 0.0011712
8 2.5 0 0.7 0.0013131
9 2.5 0 0.8 0.0014397
10 2.5 0 0.9 0.0015491
11 2.5 0 1 0.0016442
12 2.5 0 1.1 0.0017239
13 2.5 0 1.2 0.0017891
14 2.5 0 1.3 0.0018412
15 2.5 0 1.4 0.0018818
16 2.5 0 1.5 0.001913
17 2.5 0 1.6 0.0019376
18 2.5 0 1.7 0.0019579
19 2.5 0 1.8 0.0019747
20 2.5 0 1.9 0.0019896
21 2.5 0 2 0.0020034
22 2.5 0 2.1 0.0020159
23 2.5 0 2.2 0.0020272
24 2.5 0 2.3 0.0020381
25 2.5 0 2.4 0.0020483
26 2.5 0 2.5 0.0020581
27 2.5 0 2.6 0.0020674
28 2.5 0 2.7 0.0020762
29 2.5 0 2.8 0.0020848
30 2.5 0 2.9 0.0020931
31 2.5 0 3 0.0021009
32 2.5 0 3.1 0.0021087
33 2.5 0 3.2 0.0021157
34 2.5 0 3.3 0.0021236
35 2.5 0 3.4 0.0021305
36 2.5 0 3.5 0.0021374
37 2.5 0 3.6 0.0021441
38 2.5 0 3.7 0.0021505
39 2.5 0 3.8 0.0021572
40 2.5 0 3.9 0.0021637
41 2.5 0 4 0.00217
42 2.5 0 4.1 0.0021759
43 2.5 0 4.2 0.0021823
44 2.5 0 4.3 0.0021884
45 2.5 0 4.4 0.0021943
46 2.5 0 4.5 0.0022005
47 2.5 0 4.6 0.0022066
48 2.5 0 4.7 0.0022128
49 2.5 0 4.8 0.0022191
50 2.5 0 4.9 0.0022256
51 2.5 0 5 0.0022321
52 2.5 -0.5 0 1.2236E-06
53 2.5 -0.5 0.1 0.00021644
54 2.5 -0.5 0.2 0.00041957
55 2.5 -0.5 0.3 0.00060891
56 2.5 -0.5 0.4 0.00078386
57 2.5 -0.5 0.5 0.00094378
58 2.5 -0.5 0.6 0.00108888
59 2.5 -0.5 0.7 0.0012185
60 2.5 -0.5 0.8 0.0013326
61 2.5 -0.5 0.9 0.0014311
62 2.5 -0.5 1 0.0015151
63 2.5 -0.5 1.1 0.0015846
64 2.5 -0.5 1.2 0.0016409
65 2.5 -0.5 1.3 0.0016851
66 2.5 -0.5 1.4 0.001719
67 2.5 -0.5 1.5 0.0017451
68 2.5 -0.5 1.6 0.0017658
69 2.5 -0.5 1.7 0.0017829
70 2.5 -0.5 1.8 0.0017975
71 2.5 -0.5 1.9 0.0018104
72 2.5 -0.5 2 0.0018224
73 2.5 -0.5 2.1 0.0018337
74 2.5 -0.5 2.2 0.0018438
75 2.5 -0.5 2.3 0.0018536
76 2.5 -0.5 2.4 0.0018627
77 2.5 -0.5 2.5 0.0018716
78 2.5 -0.5 2.6 0.0018801
79 2.5 -0.5 2.7 0.0018884
80 2.5 -0.5 2.8 0.0018961
81 2.5 -0.5 2.9 0.0019038
82 2.5 -0.5 3 0.0019112
83 2.5 -0.5 3.1 0.0019182
84 2.5 -0.5 3.2 0.0019254
85 2.5 -0.5 3.3 0.0019322
86 2.5 -0.5 3.4 0.001939
87 2.5 -0.5 3.5 0.0019452
88 2.5 -0.5 3.6 0.0019519
89 2.5 -0.5 3.7 0.0019577
90 2.5 -0.5 3.8 0.0019639
91 2.5 -0.5 3.9 0.0019699
92 2.5 -0.5 4 0.0019758
93 2.5 -0.5 4.1 0.001982
94 2.5 -0.5 4.2 0.0019879
95 2.5 -0.5 4.3 0.0019935
96 2.5 -0.5 4.4 0.0019995
97 2.5 -0.5 4.5 0.0020051
98 2.5 -0.5 4.6 0.0020111
99 2.5 -0.5 4.7 0.0020165
