
VG= 0 to 5 in 0.1 step
VB= 0 to -3 in -0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 0.05 6.284E-11
2 0.1 0 0.05 2.6844E-10
3 0.2 0 0.05 3.6641E-09
4 0.3 0 0.05 3.4707E-08
5 0.4 0 0.05 1.7295E-07
6 0.5 0 0.05 4.2431E-07
7 0.6 0 0.05 7.5023E-07
8 0.7 0 0.05 1.2269E-06
9 0.8 0 0.05 2.2041E-06
10 0.9 0 0.05 3.9409E-06
11 1 0 0.05 6.1697E-06
12 1.1 0 0.05 8.6261E-06
13 1.2 0 0.05 1.11681E-05
14 1.3 0 0.05 1.3741E-05
15 1.4 0 0.05 1.6306E-05
16 1.5 0 0.05 1.8858E-05
17 1.6 0 0.05 2.1358E-05
18 1.7 0 0.05 2.384E-05
19 1.8 0 0.05 2.628E-05
20 1.9 0 0.05 2.868E-05
21 2 0 0.05 3.1048E-05
22 2.1 0 0.05 3.3339E-05
23 2.2 0 0.05 3.5638E-05
24 2.3 0 0.05 3.7891E-05
25 2.4 0 0.05 4.0106E-05
26 2.5 0 0.05 4.2308E-05
27 2.6 0 0.05 4.4445E-05
28 2.7 0 0.05 4.6573E-05
29 2.8 0 0.05 4.867E-05
30 2.9 0 0.05 5.0752E-05
31 3 0 0.05 5.2807E-05
32 3.1 0 0.05 5.4805E-05
33 3.2 0 0.05 5.6828E-05
34 3.3 0 0.05 5.8805E-05
35 3.4 0 0.05 6.0756E-05
36 3.5 0 0.05 6.2711E-05
37 3.6 0 0.05 6.4588E-05
38 3.7 0 0.05 6.6493E-05
39 3.8 0 0.05 6.8358E-05
40 3.9 0 0.05 7.0214E-05
41 4 0 0.05 7.2057E-05
42 4.1 0 0.05 7.3825E-05
43 4.2 0 0.05 7.5642E-05
44 4.3 0 0.05 7.7403E-05
45 4.4 0 0.05 7.9132E-05
46 4.5 0 0.05 8.0904E-05
47 4.6 0 0.05 8.2567E-05
48 4.7 0 0.05 8.4268E-05
49 4.8 0 0.05 8.5915E-05
50 4.9 0 0.05 8.7593E-05
51 5 0 0.05 8.9211E-05
52 0 -0.5 0.05 4.797E-11
53 0.1 -0.5 0.05 4.648E-11
54 0.2 -0.5 0.05 1.888E-10
55 0.3 -0.5 0.05 2.5214E-09
56 0.4 -0.5 0.05 3.2988E-08
57 0.5 -0.5 0.05 1.6239E-07
58 0.6 -0.5 0.05 3.899E-07
59 0.7 -0.5 0.05 6.8534E-07
60 0.8 -0.5 0.05 1.08348E-06
61 0.9 -0.5 0.05 1.8515E-06
62 1 -0.5 0.05 3.3716E-06
63 1.1 -0.5 0.05 5.4592E-06
64 1.2 -0.5 0.05 7.8157E-06
65 1.3 -0.5 0.05 1.0285E-05
66 1.4 -0.5 0.05 1.2797E-05
67 1.5 -0.5 0.05 1.5312E-05
68 1.6 -0.5 0.05 1.7815E-05
69 1.7 -0.5 0.05 2.0285E-05
70 1.8 -0.5 0.05 2.2741E-05
71 1.9 -0.5 0.05 2.5152E-05
72 2 -0.5 0.05 2.7528E-05
73 2.1 -0.5 0.05 2.9862E-05
74 2.2 -0.5 0.05 3.2158E-05
75 2.3 -0.5 0.05 3.4433E-05
76 2.4 -0.5 0.05 3.6689E-05
77 2.5 -0.5 0.05 3.8887E-05
78 2.6 -0.5 0.05 4.107E-05
79 2.7 -0.5 0.05 4.3193E-05
80 2.8 -0.5 0.05 4.5329E-05
81 2.9 -0.5 0.05 4.7417E-05
82 3 -0.5 0.05 4.9477E-05
83 3.1 -0.5 0.05 5.1538E-05
84 3.2 -0.5 0.05 5.3524E-05
85 3.3 -0.5 0.05 5.5511E-05
86 3.4 -0.5 0.05 5.7489E-05
87 3.5 -0.5 0.05 5.9419E-05
88 3.6 -0.5 0.05 6.1348E-05
89 3.7 -0.5 0.05 6.3218E-05
90 3.8 -0.5 0.05 6.5114E-05
91 3.9 -0.5 0.05 6.6971E-05
92 4 -0.5 0.05 6.879E-05
93 4.1 -0.5 0.05 7.0638E-05
94 4.2 -0.5 0.05 7.2392E-05
95 4.3 -0.5 0.05 7.4177E-05
96 4.4 -0.5 0.05 7.5948E-05
97 4.5 -0.5 0.05 7.7685E-05
98 4.6 -0.5 0.05 7.9419E-05
99 4.7 -0.5 0.05 8.108E-05
100 4.8 -0.5 0.05 8.279E-05
101 4.9 -0.5 0.05 8.445E-05
102 5 -0.5 0.05 8.6071E-05
103 0 -1 0.05 4.517E-11
104 0.1 -1 0.05 4.219E-11
105 0.2 -1 0.05 3.794E-11
106 0.3 -1 0.05 2.3233E-10
107 0.4 -1 0.05 4.2081E-09
108 0.5 -1 0.05 4.1905E-08
109 0.6 -1 0.05 1.8135E-07
110 0.7 -1 0.05 4.0548E-07
111 0.8 -1 0.05 6.8941E-07
112 0.9 -1 0.05 1.06406E-06
113 1 -1 0.05 1.7829E-06
114 1.1 -1 0.05 3.2321E-06
115 1.2 -1 0.05 5.2559E-06
116 1.3 -1 0.05 7.5592E-06
117 1.4 -1 0.05 9.9781E-06
118 1.5 -1 0.05 1.2446E-05
119 1.6 -1 0.05 1.492E-05
120 1.7 -1 0.05 1.7393E-05
121 1.8 -1 0.05 1.9835E-05
122 1.9 -1 0.05 2.2255E-05
123 2 -1 0.05 2.4652E-05
124 2.1 -1 0.05 2.6986E-05
125 2.2 -1 0.05 2.9309E-05
126 2.3 -1 0.05 3.1588E-05
127 2.4 -1 0.05 3.3853E-05
128 2.5 -1 0.05 3.6086E-05
129 2.6 -1 0.05 3.8274E-05
130 2.7 -1 0.05 4.0457E-05
131 2.8 -1 0.05 4.2569E-05
132 2.9 -1 0.05 4.4684E-05
133 3 -1 0.05 4.6778E-05
134 3.1 -1 0.05 4.8826E-05
135 3.2 -1 0.05 5.0865E-05
136 3.3 -1 0.05 5.2847E-05
137 3.4 -1 0.05 5.4846E-05
138 3.5 -1 0.05 5.6802E-05
139 3.6 -1 0.05 5.8734E-05
140 3.7 -1 0.05 6.0664E-05
141 3.8 -1 0.05 6.2529E-05
142 3.9 -1 0.05 6.44E-05
143 4 -1 0.05 6.6263E-05
144 4.1 -1 0.05 6.8083E-05
145 4.2 -1 0.05 6.9897E-05
146 4.3 -1 0.05 7.1657E-05
147 4.4 -1 0.05 7.3443E-05
148 4.5 -1 0.05 7.5184E-05
149 4.6 -1 0.05 7.6906E-05
150 4.7 -1 0.05 7.8636E-05
151 4.8 -1 0.05 8.0281E-05
152 4.9 -1 0.05 8.196E-05
153 5 -1 0.05 8.3613E-05
154 0 -1.5 0.05 4.48E-11
155 0.1 -1.5 0.05 4.434E-11
156 0.2 -1.5 0.05 3.944E-11
157 0.3 -1.5 0.05 3.667E-11
158 0.4 -1.5 0.05 4.0604E-10
159 0.5 -1.5 0.05 6.6172E-09
160 0.6 -1.5 0.05 6.3246E-08
161 0.7 -1.5 0.05 2.1905E-07
162 0.8 -1.5 0.05 4.4317E-07
163 0.9 -1.5 0.05 7.2473E-07
164 1 -1.5 0.05 1.10282E-06
165 1.1 -1.5 0.05 1.8479E-06
166 1.2 -1.5 0.05 3.3266E-06
167 1.3 -1.5 0.05 5.3447E-06
168 1.4 -1.5 0.05 7.6201E-06
169 1.5 -1.5 0.05 1.0009E-05
170 1.6 -1.5 0.05 1.2443E-05
171 1.7 -1.5 0.05 1.4888E-05
172 1.8 -1.5 0.05 1.7328E-05
173 1.9 -1.5 0.05 1.9737E-05
174 2 -1.5 0.05 2.2137E-05
175 2.1 -1.5 0.05 2.4479E-05
176 2.2 -1.5 0.05 2.6812E-05
177 2.3 -1.5 0.05 2.9126E-05
178 2.4 -1.5 0.05 3.1385E-05
179 2.5 -1.5 0.05 3.3626E-05
180 2.6 -1.5 0.05 3.5845E-05
181 2.7 -1.5 0.05 3.8024E-05
182 2.8 -1.5 0.05 4.0185E-05
183 2.9 -1.5 0.05 4.2294E-05
184 3 -1.5 0.05 4.44E-05
185 3.1 -1.5 0.05 4.6473E-05
186 3.2 -1.5 0.05 4.8516E-05
187 3.3 -1.5 0.05 5.0555E-05
188 3.4 -1.5 0.05 5.2528E-05
189 3.5 -1.5 0.05 5.4509E-05
190 3.6 -1.5 0.05 5.6472E-05
191 3.7 -1.5 0.05 5.8395E-05
192 3.8 -1.5 0.05 6.0313E-05
193 3.9 -1.5 0.05 6.2167E-05
194 4 -1.5 0.05 6.405E-05
195 4.1 -1.5 0.05 6.5891E-05
196 4.2 -1.5 0.05 6.771E-05
197 4.3 -1.5 0.05 6.9528E-05
198 4.4 -1.5 0.05 7.1283E-05
199 4.5 -1.5 0.05 7.3041E-05
200 4.6 -1.5 0.05 7.4791E-05
201 4.7 -1.5 0.05 7.6511E-05
202 4.8 -1.5 0.05 7.8226E-05
203 4.9 -1.5 0.05 7.9858E-05
204 5 -1.5 0.05 8.1536E-05
205 0 -2 0.05 4.509E-11
206 0.1 -2 0.05 4.493E-11
207 0.2 -2 0.05 4.44E-11
208 0.3 -2 0.05 3.204E-11
209 0.4 -2 0.05 5.053E-11
210 0.5 -2 0.05 8.7097E-10
211 0.6 -2 0.05 1.4908E-08
212 0.7 -2 0.05 9.5876E-08
213 0.8 -2 0.05 2.6832E-07
214 0.9 -2 0.05 4.9824E-07
215 1 -2 0.05 7.8483E-07
216 1.1 -2 0.05 1.184E-06
217 1.2 -2 0.05 2.0175E-06
218 1.3 -2 0.05 3.5814E-06
219 1.4 -2 0.05 5.6214E-06
220 1.5 -2 0.05 7.8887E-06
221 1.6 -2 0.05 1.02551E-05
222 1.7 -2 0.05 1.2666E-05
223 1.8 -2 0.05 1.5084E-05
224 1.9 -2 0.05 1.7492E-05
225 2 -2 0.05 1.9891E-05
226 2.1 -2 0.05 2.2232E-05
227 2.2 -2 0.05 2.4577E-05
228 2.3 -2 0.05 2.6895E-05
229 2.4 -2 0.05 2.9177E-05
230 2.5 -2 0.05 3.1433E-05
231 2.6 -2 0.05 3.3642E-05
232 2.7 -2 0.05 3.5851E-05
233 2.8 -2 0.05 3.8012E-05
