
VD= 0 to 5 in 0.1 step
VG= 0 to 5 in 0.5 step
NO. VG VB VD ID
 V V V A
1 0 0 0 3.962E-11
2 0 0 0.1 4.153E-11
3 0 0 0.2 4.024E-11
4 0 0 0.3 4.204E-11
5 0 0 0.4 4.073E-11
6 0 0 0.5 4.212E-11
7 0 0 0.6 4.129E-11
8 0 0 0.7 4.216E-11
9 0 0 0.8 4.173E-11
10 0 0 0.9 4.234E-11
11 0 0 1 4.18E-11
12 0 0 1.1 4.293E-11
13 0 0 1.2 4.239E-11
14 0 0 1.3 4.216E-11
15 0 0 1.4 4.322E-11
16 0 0 1.5 4.248E-11
17 0 0 1.6 4.342E-11
18 0 0 1.7 4.236E-11
19 0 0 1.8 4.278E-11
20 0 0 1.9 4.23E-11
21 0 0 2 4.453E-11
22 0 0 2.1 4.457E-11
23 0 0 2.2 4.613E-11
24 0 0 2.3 4.584E-11
25 0 0 2.4 4.693E-11
26 0 0 2.5 4.651E-11
27 0 0 2.6 4.731E-11
28 0 0 2.7 4.8E-11
29 0 0 2.8 4.743E-11
30 0 0 2.9 4.799E-11
31 0 0 3 4.89E-11
32 0 0 3.1 4.823E-11
33 0 0 3.2 4.887E-11
34 0 0 3.3 4.969E-11
35 0 0 3.4 5.054E-11
36 0 0 3.5 5.104E-11
37 0 0 3.6 4.947E-11
38 0 0 3.7 4.977E-11
39 0 0 3.8 4.974E-11
40 0 0 3.9 5.037E-11
41 0 0 4 5.04E-11
42 0 0 4.1 5.151E-11
43 0 0 4.2 5.153E-11
44 0 0 4.3 5.164E-11
45 0 0 4.4 5.26E-11
46 0 0 4.5 5.274E-11
47 0 0 4.6 5.267E-11
48 0 0 4.7 5.386E-11
49 0 0 4.8 5.364E-11
50 0 0 4.9 5.357E-11
51 0 0 5 5.504E-11
52 0.5 0 0 7.068E-11
53 0.5 0 0.1 8.054E-11
54 0.5 0 0.2 8.028E-11
55 0.5 0 0.3 8.173E-11
56 0.5 0 0.4 8.145E-11
57 0.5 0 0.5 8.109E-11
58 0.5 0 0.6 8.196E-11
59 0.5 0 0.7 8.158E-11
60 0.5 0 0.8 8.281E-11
61 0.5 0 0.9 8.227E-11
62 0.5 0 1 8.192E-11
63 0.5 0 1.1 8.292E-11
64 0.5 0 1.2 8.148E-11
65 0.5 0 1.3 8.213E-11
66 0.5 0 1.4 8.149E-11
67 0.5 0 1.5 8.273E-11
68 0.5 0 1.6 8.143E-11
69 0.5 0 1.7 8.306E-11
70 0.5 0 1.8 8.29E-11
71 0.5 0 1.9 8.347E-11
72 0.5 0 2 8.329E-11
73 0.5 0 2.1 8.44E-11
74 0.5 0 2.2 8.327E-11
