
VG= 0 to 5 in 0.1 step
VD= 0 to 5 in 0.5 step
NO. VG VB VD ID
 V V V A
1 0 -5 0 4.682E-11
2 0.1 -5 0 4.737E-11
3 0.2 -5 0 4.794E-11
4 0.3 -5 0 4.683E-11
5 0.4 -5 0 4.727E-11
6 0.5 -5 0 4.713E-11
7 0.6 -5 0 2.783E-11
8 0.7 -5 0 -2.274E-11
9 0.8 -5 0 -4.964E-11
10 0.9 -5 0 -1.7658E-10
11 1 -5 0 -3.101E-11
12 1.1 -5 0 9.9088E-10
13 1.2 -5 0 2.8217E-09
14 1.3 -5 0 3.4625E-09
15 1.4 -5 0 5.0915E-09
16 1.5 -5 0 6.3149E-09
17 1.6 -5 0 8.0702E-09
18 1.7 -5 0 1.07542E-08
19 1.8 -5 0 5.909E-08
20 1.9 -5 0 8.5921E-08
21 2 -5 0 1.08328E-07
22 2.1 -5 0 1.3925E-07
23 2.2 -5 0 1.5602E-07
24 2.3 -5 0 1.8639E-07
25 2.4 -5 0 2.0862E-07
26 2.5 -5 0 2.3383E-07
27 2.6 -5 0 2.6019E-07
28 2.7 -5 0 2.8411E-07
29 2.8 -5 0 3.0549E-07
30 2.9 -5 0 3.2678E-07
31 3 -5 0 3.5506E-07
32 3.1 -5 0 3.7464E-07
33 3.2 -5 0 3.9532E-07
34 3.3 -5 0 4.2193E-07
35 3.4 -5 0 4.4473E-07
36 3.5 -5 0 4.6592E-07
37 3.6 -5 0 4.9021E-07
38 3.7 -5 0 5.0892E-07
39 3.8 -5 0 5.2859E-07
40 3.9 -5 0 5.4391E-07
41 4 -5 0 5.7326E-07
42 4.1 -5 0 5.93E-07
43 4.2 -5 0 6.1083E-07
44 4.3 -5 0 6.3213E-07
45 4.4 -5 0 6.4796E-07
46 4.5 -5 0 6.6437E-07
47 4.6 -5 0 6.8464E-07
48 4.7 -5 0 7.034E-07
49 4.8 -5 0 7.2252E-07
50 4.9 -5 0 7.3712E-07
51 5 -5 0 7.6444E-07
52 0 -5 0.5 4.849E-11
53 0.1 -5 0.5 4.826E-11
54 0.2 -5 0.5 4.76E-11
55 0.3 -5 0.5 4.85E-11
56 0.4 -5 0.5 4.811E-11
57 0.5 -5 0.5 4.769E-11
58 0.6 -5 0.5 4.813E-11
59 0.7 -5 0.5 4.845E-11
60 0.8 -5 0.5 2.5294E-10
61 0.9 -5 0.5 5.5867E-09
62 1 -5 0.5 7.3776E-08
63 1.1 -5 0.5 3.7197E-07
64 1.2 -5 0.5 9.9034E-07
65 1.3 -5 0.5 1.9608E-06
66 1.4 -5 0.5 3.3266E-06
67 1.5 -5 0.5 5.1997E-06
68 1.6 -5 0.5 8.0871E-06
69 1.7 -5 0.5 1.3127E-05
70 1.8 -5 0.5 2.1291E-05
71 1.9 -5 0.5 3.2967E-05
72 2 -5 0.5 4.815E-05
73 2.1 -5 0.5 6.6265E-05
74 2.2 -5 0.5 8.6705E-05
75 2.3 -5 0.5 0.000108415
76 2.4 -5 0.5 0.00013076
77 2.5 -5 0.5 0.00015344
78 2.6 -5 0.5 0.0001762
79 2.7 -5 0.5 0.00019895
80 2.8 -5 0.5 0.00022156
81 2.9 -5 0.5 0.00024399
82 3 -5 0.5 0.00026625
83 3.1 -5 0.5 0.00028833
84 3.2 -5 0.5 0.00031011
85 3.3 -5 0.5 0.00033169
86 3.4 -5 0.5 0.00035306
87 3.5 -5 0.5 0.00037419
88 3.6 -5 0.5 0.00039505
89 3.7 -5 0.5 0.00041571
90 3.8 -5 0.5 0.00043614
91 3.9 -5 0.5 0.00045633
92 4 -5 0.5 0.00047629
93 4.1 -5 0.5 0.00049603
94 4.2 -5 0.5 0.00051558
