FET Vgs-Id
VG=,0,to,5,in,0.1,step
VDS=,0,to,7,in,0.1,step
NO.,VG,ID,VDS,VSUB
,V,A,V,V
523,1.2,0.000101931,1,-1
524,1.3,0.00015907,1,-1
525,1.4,0.00022843,1,-1
526,1.5,0.00030915,1,-1
527,1.6,0.00040011,1,-1
528,1.7,0.00050004,1,-1
529,1.8,0.00060708,1,-1
530,1.9,0.00071875,1,-1
531,2,0.00083248,1,-1
532,2.1,0.00094597,1,-1
533,2.2,0.00105757,1,-1
534,2.3,0.0011666,1,-1
535,2.4,0.0012715,1,-1
536,2.5,0.0013737,1,-1
537,2.6,0.0014728,1,-1
538,2.7,0.0015684,1,-1
539,2.8,0.0016608,1,-1
540,2.9,0.0017499,1,-1
541,3,0.001836,1,-1
542,3.1,0.0019191,1,-1
543,3.2,0.0019998,1,-1
544,3.3,0.0020776,1,-1
545,3.4,0.0021533,1,-1
546,3.5,0.0022265,1,-1
547,3.6,0.0022974,1,-1
548,3.7,0.0023662,1,-1
549,3.8,0.0024329,1,-1
550,3.9,0.0024974,1,-1
551,4,0.0025604,1,-1
552,4.1,0.0026219,1,-1
553,4.2,0.0026812,1,-1
554,4.3,0.0027398,1,-1
555,4.4,0.0027963,1,-1
556,4.5,0.0028511,1,-1
557,4.6,0.002905,1,-1
558,4.7,0.0029565,1,-1
559,4.8,0.0030073,1,-1
560,4.9,0.0030572,1,-1
561,5,0.0031052,1,-1
562,0,6.7E-13,1.1,-1
563,0.1,6.2E-13,1.1,-1
564,0.2,5.6E-13,1.1,-1
565,0.3,1.07E-12,1.1,-1
566,0.4,1.394E-11,1.1,-1
567,0.5,3.1001E-10,1.1,-1
568,0.6,6.8991E-09,1.1,-1
569,0.7,1.3518E-07,1.1,-1
570,0.8,1.6067E-06,1.1,-1
