FET Vgs-Id
VG=,0,to,5,in,0.1,step
VDS=,0,to,7,in,0.1,step
NO.,VG,ID,VDS,VSUB
203,4.9,0.00088559,0.3,-3
204,5,0.00089863,0.3,-3
205,0,7.9E-13,0.4,-3
206,0.1,4.1E-13,0.4,-3
207,0.2,5.4E-13,0.4,-3
208,0.3,5E-13,0.4,-3
209,0.4,4.7E-13,0.4,-3
210,0.5,3.9E-13,0.4,-3
211,0.6,4.6E-13,0.4,-3
212,0.7,3.48E-12,0.4,-3
213,0.8,8.802E-11,0.4,-3
214,0.9,2.2204E-09,0.4,-3
215,1,5.465E-08,0.4,-3
216,1.1,8.677E-07,0.4,-3
217,1.2,6.2441E-06,0.4,-3
218,1.3,2.1852E-05,0.4,-3
219,1.4,5.0142E-05,0.4,-3
220,1.5,9.0039E-05,0.4,-3
221,1.6,0.0001377,0.4,-3
222,1.7,0.00018862,0.4,-3
223,1.8,0.00023976,0.4,-3
224,1.9,0.00028975,0.4,-3
225,2,0.000338,0.4,-3
226,2.1,0.00038423,0.4,-3
227,2.2,0.00042862,0.4,-3
228,2.3,0.00047117,0.4,-3
229,2.4,0.00051158,0.4,-3
230,2.5,0.00055069,0.4,-3
231,2.6,0.00058817,0.4,-3
232,2.7,0.00062427,0.4,-3
233,2.8,0.00065894,0.4,-3
234,2.9,0.0006923,0.4,-3
235,3,0.00072444,0.4,-3
236,3.1,0.0007554,0.4,-3
237,3.2,0.00078542,0.4,-3
238,3.3,0.00081424,0.4,-3
239,3.4,0.00084214,0.4,-3
240,3.5,0.0008692,0.4,-3
241,3.6,0.00089532,0.4,-3
242,3.7,0.0009206,0.4,-3
243,3.8,0.00094512,0.4,-3
244,3.9,0.00096868,0.4,-3
245,4,0.00099165,0.4,-3
246,4.1,0.00101391,0.4,-3
247,4.2,0.00103558,0.4,-3
248,4.3,0.00105679,0.4,-3
249,4.4,0.00107713,0.4,-3
250,4.5,0.00109706,0.4,-3
251,4.6,0.00111638,0.4,-3
252,4.7,0.00113506,0.4,-3
253,4.8,0.0011535,0.4,-3
254,4.9,0.0011713,0.4,-3
255,5,0.0011887,0.4,-3
256,0,8.2E-13,0.5,-3
257,0.1,6.6E-13,0.5,-3
258,0.2,6.9E-13,0.5,-3
259,0.3,4.1E-13,0.5,-3
260,0.4,4.7E-13,0.5,-3
261,0.5,4.1E-13,0.5,-3
262,0.6,5.4E-13,0.5,-3
263,0.7,3.57E-12,0.5,-3
264,0.8,9.034E-11,0.5,-3
265,0.9,2.5161E-09,0.5,-3
266,1,5.6823E-08,0.5,-3
267,1.1,8.8262E-07,0.5,-3
268,1.2,6.3166E-06,0.5,-3
269,1.3,2.2125E-05,0.5,-3
270,1.4,5.1042E-05,0.5,-3
271,1.5,9.2883E-05,0.5,-3
272,1.6,0.00014557,0.5,-3
273,1.7,0.00020522,0.5,-3
274,1.8,0.00026767,0.5,-3
275,1.9,0.00033015,0.5,-3
276,2,0.00039109,0.5,-3
277,2.1,0.00044993,0.5,-3
278,2.2,0.00050648,0.5,-3
279,2.3,0.0005607,0.5,-3
280,2.4,0.00061245,0.5,-3
281,2.5,0.00066232,0.5,-3
282,2.6,0.00071023,0.5,-3
283,2.7,0.00075628,0.5,-3
284,2.8,0.00080047,0.5,-3
285,2.9,0.00084303,0.5,-3
286,3,0.00088405,0.5,-3
287,3.1,0.00092354,0.5,-3
288,3.2,0.00096164,0.5,-3
289,3.3,0.00099848,0.5,-3
290,3.4,0.00103393,0.5,-3
291,3.5,0.00106823,0.5,-3
292,3.6,0.00110126,0.5,-3
293,3.7,0.00113341,0.5,-3
294,3.8,0.0011647,0.5,-3
295,3.9,0.0011946,0.5,-3
296,4,0.0012239,0.5,-3
297,4.1,0.0012521,0.5,-3
298,4.2,0.0012798,0.5,-3
299,4.3,0.0013063,0.5,-3
300,4.4,0.0013322,0.5,-3
301,4.5,0.0013574,0.5,-3
302,4.6,0.0013819,0.5,-3
303,4.7,0.0014055,0.5,-3
304,4.8,0.0014288,0.5,-3
305,4.9,0.001451,0.5,-3
306,5,0.0014729,0.5,-3
307,0,8.1E-13,0.6,-3
308,0.1,6.8E-13,0.6,-3
309,0.2,6.4E-13,0.6,-3
310,0.3,6.3E-13,0.6,-3
311,0.4,5.7E-13,0.6,-3
312,0.5,5.6E-13,0.6,-3
313,0.6,4.6E-13,0.6,-3
314,0.7,3.74E-12,0.6,-3
315,0.8,9.128E-11,0.6,-3
316,0.9,2.4964E-09,0.6,-3
317,1,5.6407E-08,0.6,-3
318,1.1,8.9433E-07,0.6,-3
319,1.2,6.3887E-06,0.6,-3
320,1.3,2.235E-05,0.6,-3
321,1.4,5.1619E-05,0.6,-3
322,1.5,9.4343E-05,0.6,-3
323,1.6,0.00014937,0.6,-3
324,1.7,0.00021425,0.6,-3
325,1.8,0.00028531,0.6,-3
326,1.9,0.00035868,0.6,-3
327,2,0.00043179,0.6,-3
328,2.1,0.00050311,0.6,-3
329,2.2,0.00057199,0.6,-3
330,2.3,0.00063835,0.6,-3
331,2.4,0.00070158,0.6,-3
332,2.5,0.00076271,0.6,-3
333,2.6,0.00082143,0.6,-3
334,2.7,0.00087778,0.6,-3
335,2.8,0.00093198,0.6,-3
336,2.9,0.00098411,0.6,-3
337,3,0.00103421,0.6,-3
338,3.1,0.00108254,0.6,-3
339,3.2,0.0011291,0.6,-3
340,3.3,0.0011742,0.6,-3
341,3.4,0.0012175,0.6,-3
342,3.5,0.0012593,0.6,-3
343,3.6,0.0012997,0.6,-3
344,3.7,0.0013392,0.6,-3
345,3.8,0.0013767,0.6,-3
346,3.9,0.0014133,0.6,-3
347,4,0.0014489,0.6,-3
348,4.1,0.0014834,0.6,-3
349,4.2,0.0015171,0.6,-3
350,4.3,0.0015495,0.6,-3
351,4.4,0.001581,0.6,-3
352,4.5,0.0016118,0.6,-3
353,4.6,0.0016415,0.6,-3
354,4.7,0.0016705,0.6,-3
355,4.8,0.0016988,0.6,-3
356,4.9,0.001726,0.6,-3
357,5,0.0017521,0.6,-3
358,0,7.4E-13,0.7,-3
359,0.1,5.2E-13,0.7,-3
360,0.2,7E-13,0.7,-3
361,0.3,5.3E-13,0.7,-3
362,0.4,5E-13,0.7,-3
363,0.5,3.6E-13,0.7,-3
364,0.6,5.7E-13,0.7,-3
365,0.7,3.75E-12,0.7,-3
366,0.8,9.191E-11,0.7,-3
367,0.9,2.3275E-09,0.7,-3
368,1,5.7505E-08,0.7,-3
369,1.1,9.0488E-07,0.7,-3
370,1.2,6.4525E-06,0.7,-3
371,1.3,2.254E-05,0.7,-3
372,1.4,5.2085E-05,0.7,-3
373,1.5,9.5318E-05,0.7,-3
374,1.6,0.00015147,0.7,-3
375,1.7,0.00021902,0.7,-3
376,1.8,0.00029552,0.7,-3
377,1.9,0.00037735,0.7,-3
378,2,0.00046111,0.7,-3
379,2.1,0.00054428,0.7,-3
380,2.2,0.00062533,0.7,-3
381,2.3,0.00070384,0.7,-3
382,2.4,0.00077894,0.7,-3
383,2.5,0.00085155,0.7,-3
384,2.6,0.00092144,0.7,-3
385,2.7,0.0009886,0.7,-3
386,2.8,0.00105305,0.7,-3
387,2.9,0.00111507,0.7,-3
388,3,0.0011749,0.7,-3
389,3.1,0.0012323,0.7,-3
390,3.2,0.0012876,0.7,-3
391,3.3,0.0013411,0.7,-3
392,3.4,0.0013924,0.7,-3
393,3.5,0.0014424,0.7,-3
394,3.6,0.0014905,0.7,-3
395,3.7,0.001537,0.7,-3
396,3.8,0.0015819,0.7,-3
397,3.9,0.0016251,0.7,-3
398,4,0.0016673,0.7,-3
399,4.1,0.001708,0.7,-3
400,4.2,0.0017477,0.7,-3
401,4.3,0.0017859,0.7,-3
402,4.4,0.0018235,0.7,-3
403,4.5,0.0018598,0.7,-3
404,4.6,0.0018947,0.7,-3
405,4.7,0.0019293,0.7,-3
406,4.8,0.0019624,0.7,-3
407,4.9,0.001995,0.7,-3
408,5,0.0020261,0.7,-3
409,0,8.6E-13,0.8,-3
410,0.1,8.9E-13,0.8,-3
411,0.2,7.7E-13,0.8,-3
412,0.3,6.6E-13,0.8,-3
413,0.4,4.8E-13,0.8,-3
414,0.5,6.4E-13,0.8,-3
415,0.6,5.3E-13,0.8,-3
416,0.7,3.93E-12,0.8,-3
417,0.8,9.354E-11,0.8,-3
418,0.9,2.5376E-09,0.8,-3
419,1,5.8033E-08,0.8,-3
420,1.1,9.071E-07,0.8,-3
421,1.2,6.5027E-06,0.8,-3
422,1.3,2.2752E-05,0.8,-3
423,1.4,5.2496E-05,0.8,-3
424,1.5,9.6145E-05,0.8,-3
425,1.6,0.00015295,0.8,-3
426,1.7,0.00022194,0.8,-3
427,1.8,0.00030131,0.8,-3
428,1.9,0.00038874,0.8,-3
429,2,0.00048081,0.8,-3
430,2.1,0.00057432,0.8,-3
431,2.2,0.00066693,0.8,-3
432,2.3,0.00075737,0.8,-3
433,2.4,0.00084436,0.8,-3
434,2.5,0.00092884,0.8,-3
435,2.6,0.0010101,0.8,-3
436,2.7,0.00108833,0.8,-3
437,2.8,0.0011633,0.8,-3
438,2.9,0.0012356,0.8,-3
439,3,0.0013053,0.8,-3
440,3.1,0.0013724,0.8,-3
441,3.2,0.0014367,0.8,-3
442,3.3,0.001499,0.8,-3
443,3.4,0.0015587,0.8,-3
444,3.5,0.0016169,0.8,-3
445,3.6,0.001673,0.8,-3
446,3.7,0.0017268,0.8,-3
447,3.8,0.0017792,0.8,-3
448,3.9,0.0018291,0.8,-3
449,4,0.0018784,0.8,-3
450,4.1,0.0019256,0.8,-3
451,4.2,0.0019716,0.8,-3
452,4.3,0.002016,0.8,-3
453,4.4,0.0020597,0.8,-3
454,4.5,0.0021018,0.8,-3
455,4.6,0.0021422,0.8,-3
456,4.7,0.0021821,0.8,-3
457,4.8,0.0022206,0.8,-3
458,4.9,0.0022588,0.8,-3
459,5,0.0022944,0.8,-3
460,0,8.6E-13,0.9,-3
461,0.1,8E-13,0.9,-3
462,0.2,5.5E-13,0.9,-3
463,0.3,6.2E-13,0.9,-3
464,0.4,4.8E-13,0.9,-3
465,0.5,5.3E-13,0.9,-3
466,0.6,4.9E-13,0.9,-3
467,0.7,3.8E-12,0.9,-3
468,0.8,9.46E-11,0.9,-3
469,0.9,2.58E-09,0.9,-3
470,1,5.9176E-08,0.9,-3
471,1.1,9.2191E-07,0.9,-3
472,1.2,6.5673E-06,0.9,-3
473,1.3,2.294E-05,0.9,-3
474,1.4,5.2893E-05,0.9,-3
475,1.5,9.6861E-05,0.9,-3
476,1.6,0.00015419,0.9,-3
477,1.7,0.000224,0.9,-3
478,1.8,0.00030502,0.9,-3
479,1.9,0.00039563,0.9,-3
480,2,0.00049332,0.9,-3
481,2.1,0.00059493,0.9,-3
482,2.2,0.00069773,0.9,-3
483,2.3,0.00079938,0.9,-3
484,2.4,0.00089798,0.9,-3
485,2.5,0.0009942,0.9,-3
486,2.6,0.00108704,0.9,-3
487,2.7,0.0011765,0.9,-3
488,2.8,0.0012627,0.9,-3
489,2.9,0.0013457,0.9,-3
490,3,0.0014253,0.9,-3
491,3.1,0.0015022,0.9,-3
492,3.2,0.0015759,0.9,-3
493,3.3,0.0016477,0.9,-3
494,3.4,0.001716,0.9,-3
495,3.5,0.0017825,0.9,-3
496,3.6,0.0018464,0.9,-3
497,3.7,0.0019081,0.9,-3
498,3.8,0.0019681,0.9,-3
499,3.9,0.0020257,0.9,-3
500,4,0.002082,0.9,-3
501,4.1,0.002136,0.9,-3
502,4.2,0.0021887,0.9,-3
503,4.3,0.0022391,0.9,-3
504,4.4,0.0022888,0.9,-3
505,4.5,0.0023368,0.9,-3
506,4.6,0.0023832,0.9,-3
507,4.7,0.0024281,0.9,-3
508,4.8,0.0024725,0.9,-3
509,4.9,0.0025151,0.9,-3
510,5,0.0025562,0.9,-3
511,0,8E-13,1,-3
512,0.1,7E-13,1,-3
513,0.2,6.1E-13,1,-3
514,0.3,5.7E-13,1,-3
515,0.4,4.6E-13,1,-3
516,0.5,6E-13,1,-3
517,0.6,4.8E-13,1,-3
518,0.7,3.74E-12,1,-3
519,0.8,9.367E-11,1,-3
520,0.9,2.5781E-09,1,-3
521,1,5.8544E-08,1,-3
522,1.1,9.2015E-07,1,-3
523,1.2,6.6032E-06,1,-3
524,1.3,2.308E-05,1,-3
525,1.4,5.3238E-05,1,-3
526,1.5,9.7485E-05,1,-3
527,1.6,0.00015518,1,-3
528,1.7,0.00022564,1,-3
529,1.8,0.0003076,1,-3
530,1.9,0.00040008,1,-3
531,2,0.00050111,1,-3
532,2.1,0.00060841,1,-3
533,2.2,0.00071918,1,-3
534,2.3,0.00083067,1,-3
535,2.4,0.00094011,1,-3
536,2.5,0.00104781,1,-3
537,2.6,0.0011523,1,-3
538,2.7,0.0012531,1,-3
539,2.8,0.0013504,1,-3
540,2.9,0.0014442,1,-3
541,3,0.0015342,1,-3
542,3.1,0.0016212,1,-3
543,3.2,0.0017048,1,-3
544,3.3,0.0017857,1,-3
545,3.4,0.0018633,1,-3
546,3.5,0.0019383,1,-3
547,3.6,0.0020109,1,-3
548,3.7,0.0020805,1,-3
549,3.8,0.0021483,1,-3
550,3.9,0.0022128,1,-3
551,4,0.0022762,1,-3
552,4.1,0.0023375,1,-3
553,4.2,0.002397,1,-3
554,4.3,0.0024544,1,-3
555,4.4,0.0025099,1,-3
556,4.5,0.0025638,1,-3
557,4.6,0.0026165,1,-3
558,4.7,0.0026672,1,-3
559,4.8,0.0027163,1,-3
560,4.9,0.0027647,1,-3
561,5,0.0028106,1,-3
562,0,9.2E-13,1.1,-3
563,0.1,7.3E-13,1.1,-3
564,0.2,7.2E-13,1.1,-3
565,0.3,5.4E-13,1.1,-3
566,0.4,5.7E-13,1.1,-3
567,0.5,5E-13,1.1,-3
568,0.6,6.6E-13,1.1,-3
569,0.7,3.88E-12,1.1,-3
570,0.8,9.315E-11,1.1,-3
571,0.9,2.3414E-09,1.1,-3
572,1,5.9313E-08,1.1,-3
573,1.1,9.2728E-07,1.1,-3
574,1.2,6.6484E-06,1.1,-3
575,1.3,2.322E-05,1.1,-3
576,1.4,5.3589E-05,1.1,-3
577,1.5,9.8067E-05,1.1,-3
578,1.6,0.00015618,1.1,-3
579,1.7,0.00022704,1.1,-3
580,1.8,0.00030981,1.1,-3
581,1.9,0.00040337,1.1,-3
582,2,0.00050643,1.1,-3
583,2.1,0.0006173,1.1,-3
584,2.2,0.00073373,1.1,-3
585,2.3,0.00085311,1.1,-3
586,2.4,0.00097206,1.1,-3
587,2.5,0.00109038,1.1,-3
588,2.6,0.001206,1.1,-3
589,2.7,0.0013182,1.1,-3
590,2.8,0.0014267,1.1,-3
591,2.9,0.0015316,1.1,-3
592,3,0.0016324,1.1,-3
593,3.1,0.0017297,1.1,-3
594,3.2,0.0018234,1.1,-3
595,3.3,0.0019137,1.1,-3
596,3.4,0.002001,1.1,-3
597,3.5,0.002085,1.1,-3
598,3.6,0.0021657,1.1,-3
599,3.7,0.0022438,1.1,-3
600,3.8,0.0023195,1.1,-3
601,3.9,0.0023918,1.1,-3
602,4,0.0024627,1.1,-3
603,4.1,0.002531,1.1,-3
604,4.2,0.0025972,1.1,-3
605,4.3,0.0026607,1.1,-3
606,4.4,0.0027235,1.1,-3
607,4.5,0.0027836,1.1,-3
608,4.6,0.0028422,1.1,-3
609,4.7,0.0028985,1.1,-3
610,4.8,0.0029537,1.1,-3
611,4.9,0.0030068,1.1,-3
612,5,0.0030589,1.1,-3
613,0,7E-13,1.2,-3
614,0.1,7.9E-13,1.2,-3
615,0.2,6.2E-13,1.2,-3
616,0.3,6E-13,1.2,-3
617,0.4,4.1E-13,1.2,-3
618,0.5,5.5E-13,1.2,-3
619,0.6,5E-13,1.2,-3
620,0.7,3.96E-12,1.2,-3
621,0.8,9.455E-11,1.2,-3
622,0.9,2.593E-09,1.2,-3
623,1,5.9945E-08,1.2,-3
624,1.1,9.4029E-07,1.2,-3
625,1.2,6.7109E-06,1.2,-3
626,1.3,2.3407E-05,1.2,-3
627,1.4,5.3907E-05,1.2,-3
628,1.5,9.8656E-05,1.2,-3
629,1.6,0.00015709,1.2,-3
630,1.7,0.00022842,1.2,-3
631,1.8,0.00031173,1.2,-3
632,1.9,0.00040605,1.2,-3
633,2,0.00051043,1.2,-3
634,2.1,0.00062345,1.2,-3
635,2.2,0.00074355,1.2,-3
636,2.3,0.00086858,1.2,-3
637,2.4,0.00099515,1.2,-3
638,2.5,0.00112283,1.2,-3
639,2.6,0.0012489,1.2,-3
640,2.7,0.0013718,1.2,-3
641,2.8,0.0014918,1.2,-3
642,2.9,0.0016076,1.2,-3
643,3,0.0017192,1.2,-3
644,3.1,0.0018272,1.2,-3
645,3.2,0.0019313,1.2,-3
646,3.3,0.0020315,1.2,-3
647,3.4,0.002128,1.2,-3
648,3.5,0.0022212,1.2,-3
649,3.6,0.0023114,1.2,-3
650,3.7,0.002398,1.2,-3
651,3.8,0.0024819,1.2,-3
652,3.9,0.0025625,1.2,-3
653,4,0.0026408,1.2,-3
654,4.1,0.0027165,1.2,-3
655,4.2,0.0027899,1.2,-3
656,4.3,0.0028611,1.2,-3
657,4.4,0.0029298,1.2,-3
658,4.5,0.0029965,1.2,-3
659,4.6,0.0030611,1.2,-3
660,4.7,0.0031235,1.2,-3
661,4.8,0.003184,1.2,-3
662,4.9,0.003243,1.2,-3
663,5,0.0033004,1.2,-3
664,0,7.2E-13,1.3,-3
665,0.1,8E-13,1.3,-3
666,0.2,5.8E-13,1.3,-3
667,0.3,5.9E-13,1.3,-3
668,0.4,3.6E-13,1.3,-3
669,0.5,4.7E-13,1.3,-3
670,0.6,5E-13,1.3,-3
671,0.7,3.82E-12,1.3,-3
672,0.8,9.552E-11,1.3,-3
673,0.9,2.6436E-09,1.3,-3
674,1,6.0437E-08,1.3,-3
675,1.1,9.5083E-07,1.3,-3
676,1.2,6.7668E-06,1.3,-3
677,1.3,2.3549E-05,1.3,-3
678,1.4,5.424E-05,1.3,-3
679,1.5,9.9218E-05,1.3,-3
680,1.6,0.00015795,1.3,-3
681,1.7,0.00022969,1.3,-3
682,1.8,0.00031342,1.3,-3
683,1.9,0.00040843,1.3,-3
684,2,0.00051365,1.3,-3
685,2.1,0.00062807,1.3,-3
686,2.2,0.0007505,1.3,-3
687,2.3,0.00087924,1.3,-3
688,2.4,0.00101142,1.3,-3
689,2.5,0.0011466,1.3,-3
690,2.6,0.0012816,1.3,-3
691,2.7,0.0014149,1.3,-3
692,2.8,0.0015453,1.3,-3
693,2.9,0.0016719,1.3,-3
694,3,0.0017947,1.3,-3
695,3.1,0.0019131,1.3,-3
696,3.2,0.0020277,1.3,-3
697,3.3,0.0021379,1.3,-3
698,3.4,0.0022449,1.3,-3
699,3.5,0.0023471,1.3,-3
700,3.6,0.0024465,1.3,-3
701,3.7,0.0025421,1.3,-3
702,3.8,0.0026345,1.3,-3
703,3.9,0.002723,1.3,-3
704,4,0.0028094,1.3,-3
705,4.1,0.002893,1.3,-3
706,4.2,0.0029738,1.3,-3
707,4.3,0.003052,1.3,-3
708,4.4,0.0031272,1.3,-3
709,4.5,0.0032007,1.3,-3
710,4.6,0.0032711,1.3,-3
711,4.7,0.0033409,1.3,-3
712,4.8,0.0034078,1.3,-3
713,4.9,0.0034732,1.3,-3
714,5,0.0035355,1.3,-3
715,0,8.3E-13,1.4,-3
716,0.1,6.1E-13,1.4,-3
717,0.2,6.7E-13,1.4,-3
718,0.3,5.5E-13,1.4,-3
719,0.4,6.3E-13,1.4,-3
720,0.5,3.7E-13,1.4,-3
721,0.6,5.1E-13,1.4,-3
722,0.7,3.84E-12,1.4,-3
723,0.8,9.577E-11,1.4,-3
724,0.9,2.4191E-09,1.4,-3
725,1,6.1152E-08,1.4,-3
726,1.1,9.5973E-07,1.4,-3
727,1.2,6.8206E-06,1.4,-3
728,1.3,2.3713E-05,1.4,-3
729,1.4,5.4585E-05,1.4,-3
