FET Vgs-Id
VG=,0,to,5,in,0.1,step
VDS=,0,to,7,in,0.1,step
NO.,VG,ID,VDS,VSUB
165,1.1,9.3895E-07,0.3,-2
166,1.2,9.2843E-07,0.3,-2
167,1.3,9.4068E-07,0.3,-2
168,1.4,9.3208E-07,0.3,-2
169,1.5,9.5173E-07,0.3,-2
170,1.6,9.515E-07,0.3,-2
171,1.7,9.0529E-07,0.3,-2
172,1.8,9.3528E-07,0.3,-2
173,1.9,8.8164E-07,0.3,-2
174,2,9.5381E-07,0.3,-2
175,2.1,9.4124E-07,0.3,-2
176,2.2,9.3505E-07,0.3,-2
177,2.3,9.2784E-07,0.3,-2
178,2.4,9.1814E-07,0.3,-2
179,2.5,9.1836E-07,0.3,-2
180,2.6,9.3254E-07,0.3,-2
181,2.7,9.3898E-07,0.3,-2
182,2.8,9.2772E-07,0.3,-2
183,2.9,9.0909E-07,0.3,-2
184,3,9.1111E-07,0.3,-2
185,3.1,9.04E-07,0.3,-2
186,3.2,9.143E-07,0.3,-2
187,3.3,9.141E-07,0.3,-2
188,3.4,9.1088E-07,0.3,-2
189,3.5,9.1753E-07,0.3,-2
190,3.6,9.1467E-07,0.3,-2
191,3.7,9.1651E-07,0.3,-2
192,3.8,9.0852E-07,0.3,-2
193,3.9,9.1836E-07,0.3,-2
194,4,8.9991E-07,0.3,-2
195,4.1,8.9381E-07,0.3,-2
196,4.2,9.005E-07,0.3,-2
197,4.3,8.9421E-07,0.3,-2
198,4.4,9.0947E-07,0.3,-2
199,4.5,8.9893E-07,0.3,-2
200,4.6,8.8781E-07,0.3,-2
201,4.7,9.0487E-07,0.3,-2
202,4.8,8.8887E-07,0.3,-2
203,4.9,8.9152E-07,0.3,-2
204,5,8.9484E-07,0.3,-2
205,0,5.2E-13,0.4,-2
206,0.1,4.9E-13,0.4,-2
207,0.2,3E-13,0.4,-2
208,0.3,3.6E-13,0.4,-2
209,0.4,2E-13,0.4,-2
210,0.5,9.1E-13,0.4,-2
211,0.6,1.885E-11,0.4,-2
212,0.7,4.7554E-10,0.4,-2
213,0.8,1.1582E-08,0.4,-2
214,0.9,2.2043E-07,0.4,-2
215,1,1.14665E-06,0.4,-2
216,1.1,1.2257E-06,0.4,-2
217,1.2,1.2361E-06,0.4,-2
218,1.3,1.2417E-06,0.4,-2
219,1.4,1.2282E-06,0.4,-2
220,1.5,1.2325E-06,0.4,-2
221,1.6,1.2277E-06,0.4,-2
222,1.7,1.2597E-06,0.4,-2
223,1.8,1.2326E-06,0.4,-2
224,1.9,1.2374E-06,0.4,-2
225,2,1.2299E-06,0.4,-2
226,2.1,1.2434E-06,0.4,-2
227,2.2,1.2783E-06,0.4,-2
228,2.3,1.2644E-06,0.4,-2
229,2.4,1.2666E-06,0.4,-2
230,2.5,1.3177E-06,0.4,-2
231,2.6,1.3168E-06,0.4,-2
232,2.7,1.2681E-06,0.4,-2
233,2.8,1.2593E-06,0.4,-2
234,2.9,1.2467E-06,0.4,-2
235,3,1.2581E-06,0.4,-2
236,3.1,1.2441E-06,0.4,-2
237,3.2,1.2455E-06,0.4,-2
238,3.3,1.2224E-06,0.4,-2
239,3.4,1.2233E-06,0.4,-2
240,3.5,1.2322E-06,0.4,-2
241,3.6,1.2228E-06,0.4,-2
242,3.7,1.2471E-06,0.4,-2
243,3.8,1.2514E-06,0.4,-2
244,3.9,1.2757E-06,0.4,-2
245,4,1.2667E-06,0.4,-2
246,4.1,1.2551E-06,0.4,-2
247,4.2,1.2391E-06,0.4,-2
248,4.3,1.2342E-06,0.4,-2
249,4.4,1.1918E-06,0.4,-2
250,4.5,1.2098E-06,0.4,-2
251,4.6,1.1958E-06,0.4,-2
252,4.7,1.2321E-06,0.4,-2
253,4.8,1.2502E-06,0.4,-2
254,4.9,1.2158E-06,0.4,-2
255,5,1.233E-06,0.4,-2
256,0,6.7E-13,0.5,-2
257,0.1,5.9E-13,0.5,-2
258,0.2,5.7E-13,0.5,-2
259,0.3,2.3E-13,0.5,-2
260,0.4,4.3E-13,0.5,-2
261,0.5,9.8E-13,0.5,-2
262,0.6,1.929E-11,0.5,-2
263,0.7,4.8024E-10,0.5,-2
264,0.8,1.1901E-08,0.5,-2
265,0.9,2.2364E-07,0.5,-2
266,1,1.4232E-06,0.5,-2
267,1.1,1.538E-06,0.5,-2
268,1.2,1.5742E-06,0.5,-2
269,1.3,1.5858E-06,0.5,-2
270,1.4,1.5886E-06,0.5,-2
271,1.5,1.6108E-06,0.5,-2
272,1.6,1.6197E-06,0.5,-2
273,1.7,1.6331E-06,0.5,-2
274,1.8,1.6006E-06,0.5,-2
275,1.9,1.5958E-06,0.5,-2
276,2,1.6082E-06,0.5,-2
277,2.1,1.6295E-06,0.5,-2
278,2.2,1.6747E-06,0.5,-2
279,2.3,1.6455E-06,0.5,-2
280,2.4,1.6598E-06,0.5,-2
281,2.5,1.6776E-06,0.5,-2
282,2.6,1.6712E-06,0.5,-2
283,2.7,1.653E-06,0.5,-2
284,2.8,1.5799E-06,0.5,-2
285,2.9,1.6514E-06,0.5,-2
286,3,1.5986E-06,0.5,-2
287,3.1,1.6072E-06,0.5,-2
288,3.2,1.5583E-06,0.5,-2
289,3.3,1.5867E-06,0.5,-2
290,3.4,1.6225E-06,0.5,-2
291,3.5,1.7071E-06,0.5,-2
292,3.6,1.6751E-06,0.5,-2
293,3.7,1.687E-06,0.5,-2
294,3.8,1.6848E-06,0.5,-2
295,3.9,1.6647E-06,0.5,-2
296,4,1.685E-06,0.5,-2
297,4.1,1.6267E-06,0.5,-2
298,4.2,1.6651E-06,0.5,-2
299,4.3,1.6562E-06,0.5,-2
300,4.4,1.6355E-06,0.5,-2
301,4.5,1.6526E-06,0.5,-2
302,4.6,1.6597E-06,0.5,-2
303,4.7,1.6533E-06,0.5,-2
304,4.8,1.6893E-06,0.5,-2
305,4.9,1.6097E-06,0.5,-2
306,5,1.6863E-06,0.5,-2
307,0,6.7E-13,0.6,-2
308,0.1,5.9E-13,0.6,-2
309,0.2,3.7E-13,0.6,-2
310,0.3,4.6E-13,0.6,-2
311,0.4,2.7E-13,0.6,-2
312,0.5,1.09E-12,0.6,-2
313,0.6,1.922E-11,0.6,-2
314,0.7,4.8691E-10,0.6,-2
315,0.8,1.1796E-08,0.6,-2
316,0.9,2.2523E-07,0.6,-2
317,1,1.7226E-06,0.6,-2
318,1.1,1.9577E-06,0.6,-2
319,1.2,1.9806E-06,0.6,-2
320,1.3,1.9781E-06,0.6,-2
321,1.4,2.0221E-06,0.6,-2
322,1.5,2.0124E-06,0.6,-2
323,1.6,2.0504E-06,0.6,-2
324,1.7,2.0957E-06,0.6,-2
325,1.8,2.0176E-06,0.6,-2
326,1.9,2.103E-06,0.6,-2
327,2,2.0857E-06,0.6,-2
328,2.1,2.0281E-06,0.6,-2
329,2.2,2.0436E-06,0.6,-2
330,2.3,2.1276E-06,0.6,-2
331,2.4,2.1332E-06,0.6,-2
332,2.5,2.2111E-06,0.6,-2
333,2.6,2.1227E-06,0.6,-2
334,2.7,2.1308E-06,0.6,-2
335,2.8,2.1418E-06,0.6,-2
336,2.9,2.1422E-06,0.6,-2
337,3,2.144E-06,0.6,-2
338,3.1,2.127E-06,0.6,-2
339,3.2,2.0872E-06,0.6,-2
340,3.3,2.0829E-06,0.6,-2
341,3.4,2.0177E-06,0.6,-2
342,3.5,2.021E-06,0.6,-2
343,3.6,1.9915E-06,0.6,-2
344,3.7,1.9736E-06,0.6,-2
345,3.8,2.0397E-06,0.6,-2
346,3.9,2.084E-06,0.6,-2
347,4,2.0675E-06,0.6,-2
348,4.1,2.0557E-06,0.6,-2
349,4.2,2.0002E-06,0.6,-2
350,4.3,1.973E-06,0.6,-2
351,4.4,1.9867E-06,0.6,-2
352,4.5,1.9743E-06,0.6,-2
353,4.6,1.9691E-06,0.6,-2
354,4.7,1.9374E-06,0.6,-2
355,4.8,2.0685E-06,0.6,-2
356,4.9,2.0382E-06,0.6,-2
357,5,2.0613E-06,0.6,-2
358,0,6.8E-13,0.7,-2
359,0.1,4.5E-13,0.7,-2
360,0.2,7E-13,0.7,-2
361,0.3,3.1E-13,0.7,-2
362,0.4,4.4E-13,0.7,-2
363,0.5,9.4E-13,0.7,-2
364,0.6,1.977E-11,0.7,-2
365,0.7,4.9145E-10,0.7,-2
366,0.8,1.2028E-08,0.7,-2
367,0.9,2.2914E-07,0.7,-2
368,1,2.1298E-06,0.7,-2
369,1.1,2.7283E-06,0.7,-2
370,1.2,2.7154E-06,0.7,-2
371,1.3,2.7851E-06,0.7,-2
372,1.4,2.6324E-06,0.7,-2
373,1.5,2.6297E-06,0.7,-2
374,1.6,2.7017E-06,0.7,-2
375,1.7,2.7253E-06,0.7,-2
376,1.8,2.7018E-06,0.7,-2
377,1.9,2.6639E-06,0.7,-2
378,2,2.6616E-06,0.7,-2
379,2.1,2.6671E-06,0.7,-2
380,2.2,2.7458E-06,0.7,-2
381,2.3,2.6646E-06,0.7,-2
382,2.4,2.6895E-06,0.7,-2
383,2.5,2.7141E-06,0.7,-2
384,2.6,2.8016E-06,0.7,-2
385,2.7,2.7563E-06,0.7,-2
386,2.8,2.6785E-06,0.7,-2
387,2.9,2.6559E-06,0.7,-2
388,3,2.5902E-06,0.7,-2
389,3.1,2.6641E-06,0.7,-2
390,3.2,2.5931E-06,0.7,-2
391,3.3,2.6305E-06,0.7,-2
392,3.4,2.5893E-06,0.7,-2
393,3.5,2.6995E-06,0.7,-2
394,3.6,2.7348E-06,0.7,-2
395,3.7,2.6316E-06,0.7,-2
396,3.8,2.6428E-06,0.7,-2
397,3.9,2.6956E-06,0.7,-2
398,4,2.6614E-06,0.7,-2
399,4.1,2.6753E-06,0.7,-2
400,4.2,2.8224E-06,0.7,-2
401,4.3,2.9017E-06,0.7,-2
402,4.4,2.8383E-06,0.7,-2
403,4.5,2.8431E-06,0.7,-2
404,4.6,2.8443E-06,0.7,-2
405,4.7,2.8988E-06,0.7,-2
406,4.8,2.8345E-06,0.7,-2
407,4.9,2.8733E-06,0.7,-2
408,5,2.8648E-06,0.7,-2
409,0,7.7E-13,0.8,-2
410,0.1,6.4E-13,0.8,-2
411,0.2,3.4E-13,0.8,-2
412,0.3,5.4E-13,0.8,-2
413,0.4,3.8E-13,0.8,-2
414,0.5,1.16E-12,0.8,-2
415,0.6,1.957E-11,0.8,-2
416,0.7,4.9638E-10,0.8,-2
417,0.8,1.2129E-08,0.8,-2
418,0.9,2.2934E-07,0.8,-2
419,1,2.2268E-06,0.8,-2
420,1.1,2.9738E-06,0.8,-2
421,1.2,3.0863E-06,0.8,-2
422,1.3,2.9309E-06,0.8,-2
423,1.4,3.0138E-06,0.8,-2
424,1.5,3.0865E-06,0.8,-2
425,1.6,3.0446E-06,0.8,-2
426,1.7,3.052E-06,0.8,-2
427,1.8,3.0515E-06,0.8,-2
428,1.9,3.1157E-06,0.8,-2
429,2,3.1188E-06,0.8,-2
430,2.1,3.2451E-06,0.8,-2
431,2.2,3.7398E-06,0.8,-2
432,2.3,3.535E-06,0.8,-2
433,2.4,3.4919E-06,0.8,-2
434,2.5,3.6094E-06,0.8,-2
435,2.6,3.5611E-06,0.8,-2
436,2.7,3.5353E-06,0.8,-2
437,2.8,3.3665E-06,0.8,-2
438,2.9,3.3883E-06,0.8,-2
439,3,3.3993E-06,0.8,-2
440,3.1,3.4439E-06,0.8,-2
441,3.2,3.506E-06,0.8,-2
442,3.3,3.751E-06,0.8,-2
443,3.4,3.7282E-06,0.8,-2
444,3.5,3.7383E-06,0.8,-2
445,3.6,3.7959E-06,0.8,-2
446,3.7,3.6956E-06,0.8,-2
447,3.8,3.732E-06,0.8,-2
448,3.9,3.6365E-06,0.8,-2
449,4,3.5437E-06,0.8,-2
450,4.1,3.6011E-06,0.8,-2
451,4.2,3.5546E-06,0.8,-2
452,4.3,3.5328E-06,0.8,-2
453,4.4,3.7046E-06,0.8,-2
454,4.5,3.7941E-06,0.8,-2
455,4.6,3.9887E-06,0.8,-2
456,4.7,4.0046E-06,0.8,-2
457,4.8,4.1261E-06,0.8,-2
458,4.9,3.8808E-06,0.8,-2
459,5,3.8551E-06,0.8,-2
460,0,9E-13,0.9,-2
461,0.1,5.4E-13,0.9,-2
462,0.2,8.2E-13,0.9,-2
463,0.3,4.6E-13,0.9,-2
464,0.4,6.5E-13,0.9,-2
465,0.5,1.17E-12,0.9,-2
466,0.6,2.024E-11,0.9,-2
467,0.7,5.0225E-10,0.9,-2
468,0.8,1.2358E-08,0.9,-2
469,0.9,2.3273E-07,0.9,-2
470,1,2.3538E-06,0.9,-2
471,1.1,4.1413E-06,0.9,-2
472,1.2,4.1978E-06,0.9,-2
473,1.3,4.1314E-06,0.9,-2
474,1.4,4.596E-06,0.9,-2
475,1.5,4.7435E-06,0.9,-2
476,1.6,4.7715E-06,0.9,-2
477,1.7,4.6511E-06,0.9,-2
478,1.8,4.7476E-06,0.9,-2
479,1.9,4.8298E-06,0.9,-2
480,2,5.1813E-06,0.9,-2
481,2.1,4.9842E-06,0.9,-2
482,2.2,4.988E-06,0.9,-2
483,2.3,5.08E-06,0.9,-2
484,2.4,5.3055E-06,0.9,-2
485,2.5,5.2962E-06,0.9,-2
486,2.6,5.3198E-06,0.9,-2
487,2.7,5.3558E-06,0.9,-2
488,2.8,5.3985E-06,0.9,-2
489,2.9,5.3229E-06,0.9,-2
490,3,5.3343E-06,0.9,-2
491,3.1,5.4002E-06,0.9,-2
492,3.2,5.277E-06,0.9,-2
493,3.3,5.1306E-06,0.9,-2
494,3.4,5.1806E-06,0.9,-2
495,3.5,5.3113E-06,0.9,-2
496,3.6,5.4851E-06,0.9,-2
497,3.7,5.1059E-06,0.9,-2
498,3.8,5.3031E-06,0.9,-2
499,3.9,5.1994E-06,0.9,-2
500,4,5.3101E-06,0.9,-2
501,4.1,5.3417E-06,0.9,-2
502,4.2,5.366E-06,0.9,-2
503,4.3,5.2593E-06,0.9,-2
504,4.4,5.229E-06,0.9,-2
505,4.5,5.5815E-06,0.9,-2
506,4.6,5.7125E-06,0.9,-2
507,4.7,6.0458E-06,0.9,-2
508,4.8,6.0211E-06,0.9,-2
509,4.9,6.0517E-06,0.9,-2
510,5,5.9779E-06,0.9,-2
511,0,1.01E-12,1,-2
512,0.1,9E-13,1,-2
513,0.2,5.2E-13,1,-2
514,0.3,7.8E-13,1,-2
515,0.4,5E-13,1,-2
516,0.5,1.41E-12,1,-2
517,0.6,2.024E-11,1,-2
518,0.7,5.0749E-10,1,-2
519,0.8,1.2466E-08,1,-2
520,0.9,2.3693E-07,1,-2
521,1,2.4463E-06,1,-2
522,1.1,5.2611E-06,1,-2
523,1.2,5.9054E-06,1,-2
524,1.3,6.0003E-06,1,-2
525,1.4,6.0488E-06,1,-2
526,1.5,6.0595E-06,1,-2
527,1.6,5.9935E-06,1,-2
528,1.7,7.4955E-06,1,-2
529,1.8,7.1693E-06,1,-2
530,1.9,6.6919E-06,1,-2
531,2,6.9782E-06,1,-2
532,2.1,6.9315E-06,1,-2
533,2.2,7.2221E-06,1,-2
534,2.3,8.7146E-06,1,-2
535,2.4,9.6663E-06,1,-2
536,2.5,9.4985E-06,1,-2
537,2.6,9.55E-06,1,-2
538,2.7,9.8105E-06,1,-2
539,2.8,8.5334E-06,1,-2
540,2.9,8.2503E-06,1,-2
541,3,8.3491E-06,1,-2
542,3.1,8.2149E-06,1,-2
543,3.2,8.325E-06,1,-2
544,3.3,8.0745E-06,1,-2
545,3.4,8.395E-06,1,-2
546,3.5,8.2993E-06,1,-2
547,3.6,1.06392E-05,1,-2
548,3.7,8.4084E-06,1,-2
549,3.8,8.0388E-06,1,-2
550,3.9,8.2206E-06,1,-2
551,4,7.9098E-06,1,-2
552,4.1,7.6482E-06,1,-2
553,4.2,7.5049E-06,1,-2
554,4.3,7.5444E-06,1,-2
555,4.4,7.5759E-06,1,-2
556,4.5,7.9821E-06,1,-2
557,4.6,7.5811E-06,1,-2
558,4.7,7.2557E-06,1,-2
559,4.8,7.2191E-06,1,-2
560,4.9,8.0001E-06,1,-2
561,5,9.855E-06,1,-2
562,0,1.11E-12,1.1,-2
563,0.1,8E-13,1.1,-2
564,0.2,8.1E-13,1.1,-2
565,0.3,5.5E-13,1.1,-2
566,0.4,6.3E-13,1.1,-2
567,0.5,1.3E-12,1.1,-2
568,0.6,2.067E-11,1.1,-2
569,0.7,5.1285E-10,1.1,-2
570,0.8,1.2416E-08,1.1,-2
571,0.9,2.4085E-07,1.1,-2
572,1,2.5088E-06,1.1,-2
573,1.1,8.0063E-06,1.1,-2
574,1.2,7.3395E-06,1.1,-2
575,1.3,7.4129E-06,1.1,-2
576,1.4,7.3519E-06,1.1,-2
577,1.5,7.4573E-06,1.1,-2
578,1.6,7.7057E-06,1.1,-2
579,1.7,7.9019E-06,1.1,-2
580,1.8,7.7374E-06,1.1,-2
581,1.9,7.7444E-06,1.1,-2
582,2,7.6108E-06,1.1,-2
583,2.1,7.8189E-06,1.1,-2
584,2.2,7.8319E-06,1.1,-2
585,2.3,7.8324E-06,1.1,-2
586,2.4,7.8959E-06,1.1,-2
587,2.5,7.8395E-06,1.1,-2
588,2.6,7.9022E-06,1.1,-2
589,2.7,7.8317E-06,1.1,-2
590,2.8,7.8294E-06,1.1,-2
591,2.9,7.8256E-06,1.1,-2
592,3,8.1653E-06,1.1,-2
593,3.1,8.2472E-06,1.1,-2
594,3.2,8.2067E-06,1.1,-2
595,3.3,8.2095E-06,1.1,-2
596,3.4,8.1823E-06,1.1,-2
597,3.5,8.3711E-06,1.1,-2
598,3.6,7.8264E-06,1.1,-2
599,3.7,8.6183E-06,1.1,-2
600,3.8,8.3812E-06,1.1,-2
601,3.9,8.4417E-06,1.1,-2
602,4,8.8931E-06,1.1,-2
603,4.1,8.8144E-06,1.1,-2
604,4.2,8.7728E-06,1.1,-2
605,4.3,8.8801E-06,1.1,-2
606,4.4,9.8672E-06,1.1,-2
607,4.5,1.00808E-05,1.1,-2
608,4.6,1.06047E-05,1.1,-2
609,4.7,1.02437E-05,1.1,-2
610,4.8,1.04109E-05,1.1,-2
611,4.9,1.00609E-05,1.1,-2
612,5,1.06804E-05,1.1,-2
613,0,1.08E-12,1.2,-2
614,0.1,8.4E-13,1.2,-2
615,0.2,8.7E-13,1.2,-2
616,0.3,4.9E-13,1.2,-2
617,0.4,7.5E-13,1.2,-2
618,0.5,1.22E-12,1.2,-2
619,0.6,2.091E-11,1.2,-2
620,0.7,5.1733E-10,1.2,-2
621,0.8,1.2626E-08,1.2,-2
622,0.9,2.4007E-07,1.2,-2
623,1,2.5078E-06,1.2,-2
624,1.1,1.03253E-05,1.2,-2
625,1.2,1.1465E-05,1.2,-2
626,1.3,1.1593E-05,1.2,-2
627,1.4,1.1568E-05,1.2,-2
628,1.5,1.127E-05,1.2,-2
629,1.6,1.1425E-05,1.2,-2
630,1.7,1.1972E-05,1.2,-2
631,1.8,1.1415E-05,1.2,-2
632,1.9,1.2384E-05,1.2,-2
633,2,1.1547E-05,1.2,-2
634,2.1,1.2489E-05,1.2,-2
635,2.2,1.2603E-05,1.2,-2
636,2.3,1.1657E-05,1.2,-2
637,2.4,1.1485E-05,1.2,-2
638,2.5,1.2339E-05,1.2,-2
639,2.6,1.2022E-05,1.2,-2
640,2.7,1.2318E-05,1.2,-2
641,2.8,1.2603E-05,1.2,-2
642,2.9,1.2469E-05,1.2,-2
643,3,1.2601E-05,1.2,-2
644,3.1,1.2736E-05,1.2,-2
645,3.2,1.3092E-05,1.2,-2
646,3.3,1.2595E-05,1.2,-2
647,3.4,1.1598E-05,1.2,-2
648,3.5,1.2496E-05,1.2,-2
649,3.6,1.1819E-05,1.2,-2
650,3.7,1.2585E-05,1.2,-2
651,3.8,1.1961E-05,1.2,-2
652,3.9,1.1969E-05,1.2,-2
653,4,1.2008E-05,1.2,-2
654,4.1,1.2111E-05,1.2,-2
655,4.2,1.1584E-05,1.2,-2
656,4.3,1.1954E-05,1.2,-2
657,4.4,1.3784E-05,1.2,-2
658,4.5,1.2221E-05,1.2,-2
659,4.6,1.1761E-05,1.2,-2
660,4.7,1.1545E-05,1.2,-2
661,4.8,1.1706E-05,1.2,-2
662,4.9,1.1805E-05,1.2,-2
663,5,1.2028E-05,1.2,-2
664,0,1.02E-12,1.3,-2
665,0.1,9.2E-13,1.3,-2
666,0.2,6.3E-13,1.3,-2
667,0.3,8.6E-13,1.3,-2
668,0.4,5.8E-13,1.3,-2
669,0.5,1.45E-12,1.3,-2
670,0.6,2.088E-11,1.3,-2
671,0.7,5.2252E-10,1.3,-2
672,0.8,1.3025E-08,1.3,-2
673,0.9,2.426E-07,1.3,-2
674,1,2.5305E-06,1.3,-2
675,1.1,1.1679E-05,1.3,-2
676,1.2,2.2984E-05,1.3,-2
677,1.3,3.2242E-05,1.3,-2
678,1.4,3.983E-05,1.3,-2
679,1.5,2.8729E-05,1.3,-2
680,1.6,2.8905E-05,1.3,-2
681,1.7,2.9001E-05,1.3,-2
682,1.8,2.9765E-05,1.3,-2
683,1.9,2.9075E-05,1.3,-2
